               10                -nan           -nan
               20                -nan           -nan
               30                -nan           -nan
               40                -nan           -nan
               50                -nan           -nan
               60                -nan           -nan
               70                -nan           -nan
               80                -nan           -nan
               90                -nan           -nan
              100                -nan           -nan
              110                -nan           -nan
              120                -nan           -nan
              130                -nan           -nan
              140                -nan           -nan
              150                -nan           -nan
              160                -nan           -nan
              170       0.00018063883    1.07279e-05
              180                -nan           -nan
              190       0.00011628210    7.93253e-06
              200       8.9523719e-05    6.74508e-06
              210                -nan           -nan
              220       7.5915609e-05    6.63209e-06
              230       7.0034552e-05    6.58289e-06
              240       6.7714816e-05    5.88316e-06
              250       5.2273310e-05    4.98738e-06
              260       4.3963362e-05    3.75002e-06
              270       3.8910645e-05    4.35724e-06
              280       3.6241950e-05    3.80652e-06
              290       2.9962471e-05    3.23035e-06
              300       3.0230277e-05    3.55659e-06
              310       1.9948504e-05    2.19926e-06
              320       2.4916038e-05    4.44957e-06
              330       1.9399980e-05    2.49605e-06
              340       1.7960760e-05    3.15741e-06
              350       1.7130358e-05    2.26652e-06
              360       1.0549775e-05    1.65443e-06
              370       1.3212762e-05    1.82125e-06
              380       1.0036314e-05    1.86226e-06
              390       9.2575368e-06    1.52055e-06
              400       9.8396777e-06    1.69748e-06
              410       1.0423154e-05    2.78593e-06
              420       8.5644539e-06    1.39323e-06
              430       5.9500111e-06    1.12339e-06
              440       5.3973958e-06    1.06438e-06
              450       5.5460494e-06    9.84591e-07
              460       6.2385263e-06    1.07073e-06
              470       7.5776665e-06    1.49637e-06
              480       5.4609300e-06    1.00232e-06
              490       3.6623183e-06    7.45483e-07
