                0           592.07656      0.0604987
               50           85.372095      0.0242468
              100           17.209393      0.0108417
              150           5.2832765     0.00593672
              200           2.0461230     0.00359502
              250          0.92265961     0.00236624
              300          0.45783225     0.00161627
              350          0.24609033     0.00119803
              400          0.13713220    0.000835984
              450         0.082242822    0.000689289
              500         0.049453716    0.000485794
              550         0.031663366    0.000389567
              600         0.021130560    0.000396038
              650         0.013138731    0.000233055
              700        0.0090877088    0.000195219
              750        0.0062716997    0.000188151
              800        0.0042516816    0.000136574
              850        0.0029991256    0.000109896
              900        0.0020834064    8.66081e-05
              950        0.0015733264    7.78821e-05
