# folder                 optimization   subprocess            runtime(s)        n_event         deviation           norm       norm_err
LO/22/born                              ud~_epvebb~                 8819      143056367     3.0291559e-05      39470.421      1.1956206
NLO.CS/32/VA.QCD                        ud~_epvebb~                26391       18522996     5.2399639e-05      39470.421      2.0682358
NLO.CS/32/CA.QCD                        ud~_epvebb~                 3556       31195321     1.9234592e-05      39470.421     0.75919745
NLO.CS/32/RA.QCD                        gu_epvebb~d                24423       72735278     5.0407565e-05      39470.421      1.9896078
NLO.CS/32/RA.QCD                        gd~_epvebb~u~               8958       27372597     3.0528703e-05      39470.421      1.2049808
NLO.CS/32/RA.QCD                        ud~_epvebb~g               23970       34685969     4.9938016e-05      39470.421      1.9710745
NLO.QT/32/VT.QCD                        ud~_epvebb~                20285       23749769     9.3717725e-05      39470.421       3.699078
NLO.QT/32/CT.QCD                        ud~_epvebb~               185899      106277235     0.00028370309      39470.421       11.19788
NLO.QT/32/RT.QCD                        gu_epvebb~d                35873       28453429     0.00012462665      39470.421      4.9190662
NLO.QT/32/RT.QCD                        gd~_epvebb~u~              14369       10809719     7.8877081e-05      39470.421      3.1133116
NLO.QT/32/RT.QCD                        ud~_epvebb~g              113118      177637577     0.00022130555      39470.421      8.7350234
NNLO.QT-CS/42/CT2.QCD                   ud~_epvebb~               995173      245091554     0.00035142495      39470.421      13.870891
NNLO.QT-CS/42/RVA.QCD                   gu_epvebb~d               489053       21362730     0.00024635504      39470.421       9.723737
NNLO.QT-CS/42/RVA.QCD                   gd~_epvebb~u~             185135        8170646     0.00015157505      39470.421       5.982731
NNLO.QT-CS/42/RVA.QCD                   ud~_epvebb~g             1270134       60805990     0.00039701616      39470.421      15.670395
NNLO.QT-CS/42/RCA.QCD                   gu_epvebb~d                53706       36806612      8.163881e-05      39470.421      3.2223182
NNLO.QT-CS/42/RCA.QCD                   gd~_epvebb~u~              17854       13075796     4.7071345e-05      39470.421      1.8579258
NNLO.QT-CS/42/RCA.QCD                   ud~_epvebb~g              115582      186292674      0.0001197648      39470.421      4.7271671
NNLO.QT-CS/42/RRA                       dd~_epvebb~sc~                 1            443     3.6204419e-07      39470.421    0.014290036
NNLO.QT-CS/42/RRA                       uu~_epvebb~sc~                 1            657       4.21168e-07      39470.421    0.016623678
NNLO.QT-CS/42/RRA.QCD                   gg_epvebb~du~             157502       25887663      0.0001398062      39470.421      5.5182096
NNLO.QT-CS/42/RRA.QCD                   gu_epvebb~gd             1719446      236376131     0.00046193158      39470.421      18.232634
NNLO.QT-CS/42/RRA.QCD                   gd~_epvebb~gu~            684693       99301138     0.00029149515      39470.421      11.505436
NNLO.QT-CS/42/RRA.QCD                   du_epvebb~dd               18809        3297840     4.8313306e-05      39470.421      1.9069465
NNLO.QT-CS/42/RRA.QCD                   dc_epvebb~ds               10231        2736354     3.5632467e-05      39470.421      1.4064285
NNLO.QT-CS/42/RRA.QCD                   dd~_epvebb~du~              5168        1405616     2.5325665e-05      39470.421     0.99961465
NNLO.QT-CS/42/RRA.QCD                   ds~_epvebb~dc~              4123        1039853     2.2621521e-05      39470.421     0.89288096
NNLO.QT-CS/42/RRA.QCD                   uu_epvebb~du              115454       23944512     0.00011969833      39470.421      4.7245435
NNLO.QT-CS/42/RRA.QCD                   uc_epvebb~dc               27626        7434869      5.855261e-05      39470.421      2.3110961
NNLO.QT-CS/42/RRA.QCD                   ud~_epvebb~gg            7660816      902449635      0.0009750363      39470.421      38.485093
NNLO.QT-CS/42/RRA.QCD                   ud~_epvebb~dd~            100550       32882991      0.0001117058      39470.421      4.4090751
NNLO.QT-CS/42/RRA.QCD                   ud~_epvebb~uu~             53165       18186225     8.1226766e-05      39470.421      3.2060546
NNLO.QT-CS/42/RRA.QCD                   ud~_epvebb~ss~             16252       10058211     4.4910018e-05      39470.421      1.7726173
NNLO.QT-CS/42/RRA.QCD                   ud~_epvebb~cc~             15934       10260121     4.4468166e-05      39470.421      1.7551772
NNLO.QT-CS/42/RRA.QCD                   uu~_epvebb~du~             29740        7347234     6.0751915e-05      39470.421      2.3979036
NNLO.QT-CS/42/RRA.QCD                   us~_epvebb~ds~             30924        8031544     6.1948746e-05      39470.421      2.4451431
NNLO.QT-CS/42/RRA.QCD                   us~_epvebb~uc~              6174        1588539     2.7680469e-05      39470.421      1.0925598
NNLO.QT-CS/42/RRA.QCD                   uc~_epvebb~dc~             23236        6107019     5.3698904e-05      39470.421      2.1195183
NNLO.QT-CS/42/RRA.QCD                   d~d~_epvebb~d~u~           10208        2271461     3.5592609e-05      39470.421      1.4048552
NNLO.QT-CS/42/RRA.QCD                   d~u~_epvebb~u~u~           11025        1676603     3.6989121e-05      39470.421      1.4599762
NNLO.QT-CS/42/RRA.QCD                   d~s~_epvebb~d~c~            2998         857939     1.9289407e-05      39470.421     0.76136099
NNLO.QT-CS/42/RRA.QCD                   d~c~_epvebb~u~c~            6033        1574050      2.736385e-05      39470.421      1.0800627
NNLO.QT-CS/42/VT2.QCD                   ud~_epvebb~                 2775        3175440     1.8559174e-05      39470.421     0.73253839
NNLO.QT-CS/42/VT2.QCD                   ud~_epvebb~               155827       21109698     0.00013906086      39470.421      5.4887907
NNLO.QT-CS/42/VT2.QCD                   ud~_epvebb~              3210082         783602     0.00063116276      39470.421       24.91226
NNLO.QT-CS/42/VT2.QCD                   ud~_epvebb~               837307         112915     0.00032234865      39470.421      12.723237
