#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=0.5  xiF=2                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=0.5                xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0.01           26388.311      49.607552      25914.808      52.435525      25518.869      55.006476      23855.910      32.570155      23658.140      34.304584      23451.901      35.883658      21345.899      22.559100      21330.552      23.689251      21264.503      24.719115      
0.02           26400.085      42.025072      25927.860      44.266996      25533.035      46.336946      23865.580      27.857425      23668.725      29.227283      23463.276      30.495189      21353.872      19.494835      21339.210      20.387187      21273.746      21.214138      
0.03           26388.515      40.133986      25915.340      42.079012      25519.711      43.900683      23859.922      26.731578      23662.591      27.920046      23456.744      29.036260      21351.373      18.785511      21336.492      19.561477      21270.849      20.290983      
0.04           26365.110      38.655349      25891.427      40.657786      25495.251      42.520427      23844.950      25.802148      23647.324      27.027391      23441.155      28.170310      21341.447      18.173683      21326.392      18.973289      21260.555      19.720030      
0.05           26340.842      37.456290      25865.417      39.335214      25467.731      41.088962      23830.648      25.070934      23632.034      26.220346      23425.012      27.296261      21332.722      17.703409      21317.093      18.453920      21250.763      19.157158      
0.06           26320.077      36.700772      25843.277      38.504940      25444.365      40.192559      23818.734      24.605133      23619.412      25.707983      23411.755      26.742635      21325.735      17.400383      21309.751      18.120242      21243.099      18.796239      
0.07           26325.614      36.647958      25848.839      38.430390      25449.954      40.103340      23823.189      24.580172      23623.947      25.670502      23416.365      26.696919      21329.364      17.384585      21313.479      18.096420      21246.919      18.767148      
0.08           26311.433      36.600537      25833.443      38.301690      25433.561      39.901119      23815.285      24.593664      23615.337      25.631612      23407.180      26.610118      21324.846      17.415058      21308.538      18.091693      21241.637      18.729926      
0.09           26280.339      35.880989      25800.643      37.605168      25399.321      39.229112      23795.745      24.101130      23594.805      25.153984      23385.819      26.148777      21312.087      17.067817      21295.186      17.753962      21227.795      18.402881      
0.1            26272.199      35.353462      25792.617      37.044576      25391.329      38.638325      23791.116      23.774108      23590.311      24.805626      23381.400      25.780919      21309.414      16.854298      21292.646      17.525887      21225.343      18.161477      
0.11           26252.793      35.164374      25772.761      36.857391      25371.156      38.451525      23779.024      23.658917      23578.020      24.690716      23368.988      25.665541      21301.577      16.778778      21284.740      17.449728      21217.411      18.084325      
