#qTcut         xiR=0.5  xiF=1                xiR=1  xiF=1                  xiR=2  xiF=1                  µR=xiR*mWbb  µF=xiF*mWbb
0              18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.01           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.02           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.03           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.04           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.05           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.06           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.07           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.08           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.09           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.1            18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.11           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.12           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.13           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.14           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.15           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.16           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.17           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.18           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.19           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.2            18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.21           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.22           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.23           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.24           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.25           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.26           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.27           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.28           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.29           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.3            18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.31           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.32           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.33           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.34           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.35           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.36           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.37           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.38           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.39           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.4            18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.41           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.42           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.43           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.44           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.45           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.46           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.47           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.48           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.49           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.5            18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.51           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.52           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.53           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.54           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.55           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.56           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.57           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.58           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.59           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.6            18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.61           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.62           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.63           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.64           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.65           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.66           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.67           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.68           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.69           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.7            18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.71           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.72           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.73           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.74           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.75           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.76           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.77           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.78           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.79           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.8            18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.81           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.82           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.83           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.84           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.85           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.86           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.87           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.88           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.89           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.9            18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.91           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.92           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.93           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.94           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.95           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.96           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.97           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.98           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
0.99           18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
1              18251.61       30.50815       11904.817      20.289987      8115.048       14.090019      
