qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NLO.CS.32.VA.QCD)     

independent    0.5            2              8869.4914       +- 1.2200082      
independent    1              1              8996.4974       +- 1.1492002      
independent    2              0.5            8252.7126       +- 1.0248531      
