qTcut          mu_R/GAo2      mu_F/GAo2      dXS +- err (NNLO.QT-CS.42.onlyVT2.noH2)

independent    0.5            1              -nan            +- -nan           
independent    1              1              -nan            +- -nan           
independent    2              1              -nan            +- -nan           
