qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.VT2.QCD)

independent    0.5            1              -7047.3333      +- 2.1260098      
independent    1              1              705.08045       +- 0.40128571     
independent    2              1              4657.0004       +- 1.3940259      
