               10                -nan           -nan
               20                -nan           -nan
               30                -nan           -nan
               40                -nan           -nan
               50                -nan           -nan
               60                -nan           -nan
               70                -nan           -nan
               80                -nan           -nan
               90                -nan           -nan
              100                -nan           -nan
              110                -nan           -nan
              120                -nan           -nan
              130                -nan           -nan
              140                -nan           -nan
              150                -nan           -nan
              160                -nan           -nan
              170       0.00018703170    1.11561e-05
              180                -nan           -nan
              190       0.00012004295    8.20103e-06
              200       9.2445161e-05    7.02580e-06
              210                -nan           -nan
              220       7.9078797e-05    7.02999e-06
              230       7.2544850e-05    6.80569e-06
              240       7.0590927e-05    6.16064e-06
              250       5.4620862e-05    5.26213e-06
              260       4.5667441e-05    3.90069e-06
              270       4.0813639e-05    4.63568e-06
              280       3.7770985e-05    3.97873e-06
              290       3.1097962e-05    3.32042e-06
              300       3.1525121e-05    3.71522e-06
              310       2.0788463e-05    2.28472e-06
              320       2.6072888e-05    4.67428e-06
              330       2.0263244e-05    2.60011e-06
              340       1.8882080e-05    3.34260e-06
              350       1.7933945e-05    2.36105e-06
              360       1.1075490e-05    1.73185e-06
              370       1.3845885e-05    1.90366e-06
              380       1.0569332e-05    1.95614e-06
              390       9.7617411e-06    1.59979e-06
              400       1.0339333e-05    1.79924e-06
              410       1.0956436e-05    2.89387e-06
              420       8.9861433e-06    1.45623e-06
              430       6.2509222e-06    1.18415e-06
              440       5.6956238e-06    1.11455e-06
              450       5.8120122e-06    1.02265e-06
              460       6.5708391e-06    1.12623e-06
              470       8.0162009e-06    1.58402e-06
              480       5.7760238e-06    1.06290e-06
              490       3.8360651e-06    7.72805e-07
