qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NLO.CS.32.RA.QCD)     

independent    0.5            0.5            17827.182       +- 2.2435164      
independent    1              1              13485.835       +- 1.7036076      
independent    2              2              10403.534       +- 1.3215928      
