qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.VT2.QCD)

independent    0.5            0.5            10749.45        +- 7.5976533      
independent    1              1              7578.4204       +- 5.165713       
independent    2              2              5498.1863       +- 3.6341853      
