#    y_j1-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      10.589191     0.40694544      8.8264596     0.33957356      12.951907     0.49955362
           -4.9      16.338261     0.50755862       13.71852       0.425509      19.795933     0.62305648
           -4.8      25.362952     0.63377655      21.202528     0.52873689      30.907024     0.78088536
           -4.7      37.350364     0.76885237      31.159247     0.64217816      45.621129     0.94423399
           -4.6      49.892688     0.88565836      41.658927     0.73945012      60.874471      1.0875316
           -4.5      70.568034      1.0548553      58.986734      0.8880874       85.99434      1.3222577
           -4.4      94.115882      1.2233818      78.349047      1.0185294      115.25726      1.5084607
           -4.3      118.03791      1.3727254       98.28806       1.142514      144.50222      1.6915861
           -4.2      149.09954      1.5640965      124.06631      1.2980967      182.66895       1.934878
           -4.1      185.04485      1.7416506      153.91008      1.4481178      226.82525      2.1551016
             -4      226.11208      1.8921129      187.89027      1.5727558      277.48821      2.3364921
           -3.9      277.74192      2.1635397      230.66576      1.7914368      341.07504      2.6840552
           -3.8      324.52539       2.279046      269.42357      1.8905858      398.66872      2.8237172
           -3.7      381.22262      2.4640647      316.39975      2.0442116      468.49456      3.0514476
           -3.6      444.91134      2.6598165      369.07853      2.2073524        547.084      3.2924068
           -3.5      514.20605      2.8561268      426.59969      2.3699308      632.21595      3.5360828
           -3.4      584.01936      3.1105492      483.99776      2.5714889      718.93107      3.8695723
           -3.3      652.28871      3.4299254      540.08675      2.8194242      803.84489      4.3062775
           -3.2      724.46117        3.37733      599.82117      2.7991272       892.8297      4.1922174
           -3.1      798.77923       3.554924      661.03476      2.9467978      984.97495       4.422128
             -3      876.66437      3.7370466       724.6585      3.0937973      1082.4945      4.6602479
           -2.9      944.42874       3.866239      780.60523      3.1994731      1166.2833       4.818593
           -2.8      1029.7718      4.0451076      850.39233      3.3425807      1273.0106      5.0404526
           -2.7      1112.0186      4.1909686      917.70809      3.4611184      1375.7635      5.2181662
           -2.6      1182.6977      4.3564016      976.42703      3.5973196      1462.4573      5.4291255
           -2.5      1261.6401      4.5066693      1040.3452      3.7150101      1562.3254      5.6278821
           -2.4      1331.2473      4.5975047      1098.2337      3.7917621      1647.6284       5.740098
           -2.3      1398.7773      4.7037196       1154.082      3.8973438      1730.9186      5.9376878
           -2.2      1466.5259      4.8159119      1208.2655      3.9697535      1817.8745       6.008892
           -2.1      1535.4761      4.9597819      1264.9522      4.0863555      1903.5201      6.1906383
             -2      1600.1134      5.0319429      1318.3156      4.1475246      1983.4481      6.2856818
           -1.9      1650.7112      5.1307339      1359.0729      4.2254508       2047.834      6.4088947
           -1.8      1704.3352      5.2147081      1403.3402      4.2933416      2114.1189      6.5157203
           -1.7      1763.9577      5.6645655      1452.0474       4.624397      2188.7676      7.1527861
           -1.6      1805.3113      5.3589582      1485.9149      4.4132464      2240.3634      6.6980709
           -1.5      1862.0162      5.4789652        1532.18      4.5070656      2311.4169      6.8607526
           -1.4      1902.9934      5.4804367      1566.1747      4.5160385      2361.7774      6.8575418
           -1.3       1941.283      5.5409834      1597.2688      4.5629722       2410.063      6.9330817
           -1.2      1973.3402      5.6285794      1622.8455      4.6414661      2451.3062       7.074949
           -1.1      2014.3156      5.6638999      1657.1825      4.6596804      2500.9368      7.0869842
             -1      2044.5458      5.8789926      1681.5484      4.8220072         2539.4      7.3825201
           -0.9      2080.4699      5.7487077      1710.7484      4.7298547      2584.6165      7.1933331
           -0.8      2101.0807       5.778643        1727.63        4.75384      2610.3635      7.2271482
           -0.7      2108.7023      5.7834219       1733.664      4.7585414      2620.2565      7.2350791
           -0.6       2127.288      5.8239645      1748.8084      4.7894372      2643.5782      7.2932995
           -0.5      2152.1331      5.8434487      1769.8009      4.8138646      2673.4684      7.3385932
           -0.4      2165.6587      6.1259576      1780.3347       5.012534      2691.2826      7.7095117
           -0.3      2174.5428      5.8673629       1788.158      4.8300633       2701.316      7.3466267
           -0.2      2186.2318      6.0856289      1797.0709      4.9838653       2717.143       7.647935
           -0.1      2171.6795      5.9564487      1785.2939      4.8931972      2698.7757      7.4798429
              0       2186.346      5.8783035      1798.0875       4.840546       2715.638      7.3753188
            0.1      2176.6109      5.9454246       1790.461      4.8868565      2702.8098      7.4529649
            0.2      2169.8961      6.0309887      1784.3987      4.9473396      2695.4923      7.5923712
            0.3      2157.8452      5.9969299      1774.2815       4.920848      2680.9101      7.5216485
            0.4      2136.4169      5.8334634      1756.7013      4.8070632      2654.1788      7.3327756
            0.5      2138.8258      5.9241493      1758.6588      4.8687205      2657.2046      7.4180985
            0.6      2114.3107      5.8115429      1739.0248      4.7845784      2625.8833       7.277488
            0.7      2089.8078      5.7871286      1718.2832      4.7591858      2596.5159       7.247859
            0.8      2076.1606      5.9003146      1706.9976      4.8424157      2579.6211      7.3954876
            0.9      2028.5669      5.6628513       1668.975      4.6663639      2518.5291      7.1059657
              1      2012.1973      5.6439249      1654.7549       4.644768      2499.6002      7.0556641
            1.1      1977.9171      5.6204293      1627.0894      4.6226045      2456.0943      7.0307059
            1.2      1940.6867      5.5491329      1597.0687      4.5681712      2408.7939       6.932185
            1.3      1899.8469      5.4718249      1563.6175      4.5081418      2357.8129      6.8370866
            1.4      1867.6325      5.4798981      1537.2765      4.5094649      2317.5406      6.8532452
            1.5       1809.486      5.3610511      1489.7245      4.4153134      2244.8677      6.6961924
            1.6      1759.2329      5.3034468      1448.7795      4.3684779      2181.7374      6.6286589
            1.7      1712.1848      5.3346075      1410.1774       4.391338      2123.1438      6.6661658
            1.8      1654.1793      5.1190034      1362.8551      4.2214721      2050.4506      6.3907479
            1.9      1599.0319      5.0616504      1316.7968        4.16783      1983.2433      6.3218595
              2      1531.6982      4.9210846      1261.9142      4.0565902      1898.7298      6.1384399
            2.1      1466.7696       4.815601      1209.2607      3.9738379      1816.6976      6.0016777
            2.2      1402.8733      4.7356703      1156.6387      3.9040611      1737.5209      5.9130949
            2.3      1333.5057      4.6345358      1099.5639      3.8204974      1651.3652       5.781382
            2.4      1265.0404      4.6800399      1043.6832      3.8513889        1565.55      5.8887993
            2.5      1181.8857       4.375157      975.52255      3.6149961      1461.8959      5.4436076
            2.6      1110.3232      4.2388694      916.40796      3.4971109      1373.4569      5.2856633
            2.7      1035.5707      4.0437391      855.12423      3.3424685      1280.3285      5.0283131
            2.8      952.24052      3.9234349       786.6364      3.2382483      1176.6789       4.893066
            2.9      884.25595      3.7693717      730.99917       3.116417      1091.7428      4.6824477
              3      799.80117      3.5531086      662.02687      2.9431333      985.98611      4.4093189
            3.1      726.57866      3.3924893      600.99037      2.8083397      896.50039      4.2106863
            3.2      656.17379      3.2252347      543.37235      2.6787036      808.52543      4.0244069
            3.3      577.58056      3.0202154      478.51254      2.5036607      711.29155      3.7485129
            3.4       512.9174      2.8449839      425.37174      2.3638645      630.88035      3.5247138
            3.5      444.06101      2.6524168      368.29103      2.2001607      546.17061      3.2847013
            3.6      387.10473      2.4679835      321.26608      2.0502495      475.73367      3.0496363
            3.7      329.16517      2.3269057      273.38427      1.9285076      404.18381      2.8853672
            3.8      272.82611      2.0835565      226.90179      1.7453846      334.43238      2.6187933
            3.9      228.76314      1.9164701      190.16587      1.5919324      280.60787      2.3690369
              4      188.76139      1.8302266      156.96338      1.5131192      231.46769      2.2763368
            4.1       146.8409      1.5248203      122.16894      1.2685084       179.9471      1.8818337
            4.2      116.14253      1.3580869      96.737796      1.1325092      142.14348      1.6714446
            4.3      90.954008      1.2131749      75.705527      1.0091862      111.40465      1.5011292
