# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 200
             -8              0              0              0              0              0              0
           -7.9    0.015978792    0.015977992     0.01117327    0.011172711    0.023493397    0.023492222
           -7.8              0              0              0              0              0              0
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5              0              0              0              0              0              0
           -7.4              0              0              0              0              0              0
           -7.3              0              0              0              0              0              0
           -7.2              0              0              0              0              0              0
           -7.1    0.032052021    0.022663846    0.022436974    0.015864687    0.047128451     0.03333025
             -7              0              0              0              0              0              0
           -6.9    0.016463786    0.016462963    0.011759503    0.011758916    0.023605041    0.023603861
           -6.8    0.015845138    0.015844346    0.011406162    0.011405592     0.02257663    0.022575501
           -6.7    0.015994798    0.015993998    0.011329332    0.011328766    0.023161265    0.023160107
           -6.6    0.032068427    0.022676633    0.025977591    0.018497769    0.040540217    0.028828449
           -6.5    0.031538216    0.022520875    0.022314926    0.016026496    0.046009604    0.032684468
           -6.4    0.082046019    0.036704619     0.06364866    0.028597135     0.10867347    0.048843743
           -6.3    0.060464585    0.030321702    0.042582633     0.02139473    0.088242098    0.044188317
           -6.2    0.064092037    0.032049523    0.045260105    0.022632747    0.093499801     0.04682579
           -6.1     0.14322049    0.047742984     0.10260784     0.03421259     0.20554342    0.068588201
             -6     0.12660384    0.044763782    0.090555821    0.032022187      0.1819984    0.064365498
           -5.9     0.20142497    0.056157183     0.15034574     0.04182312     0.27757583    0.077983432
           -5.8    0.031653862    0.022381568    0.022737094    0.016077034    0.045268907    0.032010295
           -5.7     0.12618527    0.044612347    0.096829531    0.034373381      0.1689892    0.060043355
           -5.6    0.099906762    0.040970564    0.071087635    0.029196432     0.14429892     0.05911606
           -5.5     0.20363265    0.056505832     0.14954822    0.041610363     0.28559984    0.079480425
           -5.4     0.37811765    0.077256998      0.2837479    0.058454503     0.52034774     0.10702776
           -5.3     0.49208403    0.088424088     0.35731252    0.064249865     0.69634854     0.12525015
           -5.2     0.60501281    0.098266589     0.44861585    0.073020756     0.83896038     0.13657782
           -5.1     0.44634574    0.084374105     0.32831292    0.062187645     0.62532773      0.1185719
             -5     0.63167627     0.10212921     0.47220328    0.076566527     0.87012285     0.14126707
           -4.9     0.63244698     0.10003465     0.46380712    0.073486094      0.8865082     0.14054215
           -4.8     0.76719928      0.1109397     0.56677271     0.08220781      1.0680808     0.15487703
           -4.7      1.1025662     0.13420339     0.81629172    0.099870084      1.5322629     0.18634535
           -4.6      1.3351461     0.14777353      1.0043734     0.11147441      1.8272237     0.20305139
           -4.5       1.518595     0.15505778      1.1386755      0.1166566      2.0851989     0.21346779
           -4.4      1.9078607     0.17354776        1.43713     0.13133483      2.6104602     0.23843384
           -4.3       2.471014     0.35746105      1.8594041     0.27272272      3.3782261      0.4803073
           -4.2      2.3065114     0.19101734      1.7364738     0.14426494      3.1537347     0.26216322
           -4.1      2.8320604     0.21316893      2.1257671     0.16069635      3.8819648     0.29251114
             -4      3.5560196     0.38325103      2.6833753      0.2927175       4.846483     0.51510504
           -3.9      3.6630108     0.31476128      2.7762181     0.23971061      4.9737655     0.42580155
           -3.8      4.4288119     0.26574551       3.359565     0.20220027      6.0097475     0.36217291
           -3.7       4.945002     0.27973345      3.7803581     0.21474855      6.6599896     0.37842729
           -3.6      5.8383405     0.31408396      4.4325062     0.23944433      7.9116455     0.42648628
           -3.5      6.3551613     0.31753668       4.872623     0.24460221      8.5321573     0.42775563
           -3.4      7.2932453     0.33934171       5.586056     0.26090655      9.8029692     0.45838111
           -3.3      9.1888123     0.62846735      7.0266587      0.4761573      12.358196     0.85186579
           -3.2      9.7530572     0.39846739       7.512593     0.30737998      13.030421     0.53615783
           -3.1       10.73047     0.41715512      8.2505994     0.32095994      14.359176     0.56238507
             -3      13.705503      1.2855454      10.557125     0.99260966        18.2907       1.701581
           -2.9      13.695843     0.47567385      10.570196     0.36850325       18.25202     0.63607742
           -2.8      16.342394     0.52249723      12.654927     0.40563849      21.710431     0.69791069
           -2.7       16.12336      0.5442812      12.418656       0.419444      21.528988     0.73042471
           -2.6      19.596218      0.5679662      15.209872     0.44233232      25.975827     0.75644128
           -2.5      21.487695     0.59776749      16.704634     0.46590789      28.425258     0.79480185
           -2.4      22.697123     0.69684137       17.72814     0.54744387      29.890692     0.91623924
           -2.3      26.054649      0.6480877      20.447111     0.51021779      34.144661     0.85455618
           -2.2      28.546797     0.68017893       22.38264     0.53518697      37.436034     0.89669852
           -2.1      31.793794     0.72046255      24.907981     0.56617867      41.729432     0.95036733
             -2      34.139246     0.77129703      26.879215     0.60795009       44.58175      1.0144168
           -1.9      35.504852     0.76139538       28.06668     0.60430991      46.168895     0.99486719
           -1.8      40.269341     0.80910344       31.94186     0.64418402      52.178158      1.0546022
           -1.7      42.126476     0.89327275      33.465265     0.70862474      54.516748      1.1672929
           -1.6      44.259617      0.8403484      35.134656     0.66926188      57.318922      1.0966941
           -1.5      46.270346     0.86909356      36.797111     0.69348835       59.80032      1.1304881
           -1.4      49.881689     0.88885368      39.941205     0.71415007      64.002941      1.1486833
           -1.3       53.64059     0.92468435      43.008984     0.74429528      68.731342      1.1923335
           -1.2      55.578431     0.95134216      44.624469     0.76505161      71.124899      1.2314881
           -1.1      56.464527     0.95204051      45.534203     0.77014716      71.921725      1.2223841
             -1      58.553449      0.9755487      47.170011      0.7878217      74.665946      1.2543208
           -0.9      62.030335      1.0129628      50.109261     0.81943109      78.856286      1.2990996
           -0.8        62.3876      0.9944065      50.494504     0.80747398      79.153731      1.2710811
           -0.7      63.776944      1.0063346      51.616139     0.81760314       80.91378      1.2853737
           -0.6      65.055323      1.0110204      52.603575     0.82074764      82.615203      1.2920517
           -0.5       67.95947      1.0344553      55.165963     0.84313371      85.948455      1.3181087
           -0.4      65.870635      1.0178851      53.599597     0.83127378      83.083505      1.2934453
           -0.3      67.690547      1.0334167       55.05977     0.84397931      85.422928      1.3130311
           -0.2       67.50178      1.0385675      54.865235     0.84660781      85.240449      1.3211484
           -0.1      68.501159      1.0648999      55.740804     0.86803783      86.410049      1.3546899
              0      66.803082      1.0262089      54.354816     0.83817217      84.273279      1.3046408
            0.1       66.59328      1.0266344      54.430225     0.84304345      83.600568      1.2999657
            0.2      67.130957      1.0310993      54.539161     0.84084828      84.824355      1.3120616
            0.3      67.772445      1.0389294      55.134705     0.84831867      85.520274      1.3203525
            0.4       68.65303       1.584757      55.891866       1.278127      86.548177      2.0421968
            0.5      64.977588      1.0135823      52.710541     0.82544761      82.231841      1.2913278
            0.6      64.602559      1.0105248      52.317488     0.82166069      81.899597      1.2895408
            0.7      61.969448     0.99578676      50.102466     0.80797349      78.704585      1.2736144
            0.8      62.619187      1.0050145      50.682424     0.81587672      79.434756      1.2852381
            0.9      61.157563      1.0271232      49.325782     0.82850748       77.87669      1.3196308
              1      57.502952     0.95563709       46.12388     0.76895828      73.656279      1.2327925
            1.1       53.71021     0.93057042       43.12661     0.74944585      68.714592      1.1990651
            1.2      52.718338     0.91569546      42.237605     0.73666799      67.599426      1.1836595
            1.3      49.705079     0.88664756      39.723017     0.71101704      63.925217      1.1487059
            1.4      48.496818      1.3295599      38.538206      1.0408803      62.725588      1.7462672
            1.5      43.631483     0.82975579      34.592794     0.66044813      56.566627      1.0819025
            1.6      40.029253     0.80138559      31.687471     0.63607868      51.987938      1.0489476
            1.7      38.159129     0.78703169      30.273987     0.62603561      49.445167      1.0272108
            1.8      36.240118     0.75664742      28.656482     0.60105887      47.121017     0.98992893
            1.9      33.960594     0.73960021        26.6757     0.58285322      44.454968     0.97376521
              2      30.360198      0.7040104      23.845454      0.5546523      39.761144     0.92713994
            2.1       27.52531     0.68702039       21.66071     0.54184317      35.964878     0.90292166
            2.2      26.847313     0.66346348      20.994748      0.5199728       35.30024     0.87785409
            2.3      23.647757     0.94020148      18.428249     0.73358572      31.205529      1.2380312
            2.4      21.720132     0.59178856      16.883842     0.46188438      28.735543     0.78601844
            2.5       20.03531     0.56390629      15.565121     0.43971328      26.535322     0.75045134
            2.6      17.313714     0.62201329      13.349578      0.4814722      23.094784     0.82920393
            2.7      14.729025     0.49850848      11.383403     0.38612821      19.607417     0.66695494
            2.8      14.182538     0.65817097      10.884526     0.50488271      19.012976     0.88349809
            2.9      12.415473     0.45937324      9.5243841     0.35247574      16.653126     0.62045447
              3      11.053568     0.42305422      8.5094082     0.32690356      14.779751     0.56838657
            3.1      9.4989084     0.39171202      7.3212353     0.30304416      12.678371     0.52509773
            3.2      8.6811677     0.37059453      6.6386683     0.28449294      11.680118     0.50065975
            3.3      7.7144766      0.3511507      5.8625322     0.26764765      10.449012     0.47737121
            3.4      6.3969712     0.32418476      4.8742801     0.24787671      8.6401865     0.43921733
            3.5      5.3905938     0.29262418      4.0973121     0.22314539      7.3003409     0.39781813
            3.6      4.8283397     0.27714582      3.6581513     0.21049312      6.5623241     0.37835673
            3.7      3.7631464     0.24775128       2.865956     0.18934579      5.0856166     0.33631821
            3.8      3.6423393     0.24039167      2.7846707     0.18458856      4.9037643     0.32517066
            3.9      3.3583669     0.23104246      2.5271973     0.17428258      4.5918059     0.31700297
              4      2.7912383     0.21169084      2.1205068     0.16139596      3.7815662     0.28782921
            4.1      2.0060596     0.17888181      1.5074898     0.13424367      2.7500416     0.24714473
            4.2      1.7925486     0.16792774       1.351537     0.12702415      2.4481132     0.23020087
            4.3      1.4509264     0.15051345      1.0749368     0.11175007      2.0166038     0.20986711
            4.4      1.4381048     0.15085008       1.076461     0.11334796      1.9782117      0.2082196
            4.5      1.2657939     0.14159445     0.95866266     0.10777535      1.7229264     0.19347353
            4.6      1.2566631     0.14108803     0.93087195     0.10497651      1.7481845     0.19689003
            4.7     0.81984994     0.11373196     0.62370548    0.086982305      1.1088047     0.15438288
            4.8     0.80780312     0.11322069     0.60005002    0.084257223       1.118443     0.15714775
            4.9     0.62837935     0.10135921     0.45957183    0.074169642     0.88178711     0.14229163
              5     0.48443458    0.088943648     0.36384834    0.067407705     0.66382673     0.12179141
            5.1     0.37720008    0.077032056     0.27342257    0.055904116     0.53509604     0.10944123
            5.2     0.27097519    0.069401867     0.20503721    0.050592837     0.36991917    0.098503009
            5.3     0.25437935    0.063603644          0.183    0.045761398     0.36315046    0.090834499
            5.4     0.31444898    0.073276834     0.23413845    0.054463762     0.43463305     0.10216855
            5.5     0.26842537    0.065109916     0.20193878    0.049228516     0.36767947    0.089528509
            5.6     0.15796359    0.049989729     0.11716727    0.037142745     0.21918767    0.069576083
            5.7     0.12685634    0.044854385    0.092594239    0.032797521     0.17863425    0.063280162
            5.8     0.15897639    0.050289326     0.11891517    0.037821156     0.21918287    0.069497817
            5.9     0.12753301    0.045096763    0.093907964    0.033356878     0.17880432    0.063431823
              6      0.1259968    0.044549801    0.089997199    0.031833553     0.18115486    0.064055428
