#  pt_bb-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.57424924    0.013519753     0.43668913    0.010317551     0.77911961    0.018414594
              5      1.4627109    0.021782251      1.1249671    0.016814225      1.9620748    0.029366224
             10       1.791472    0.029327815      1.3872109    0.022773701      2.3852185    0.039037679
             15      1.8328344    0.024972055      1.4311719    0.019543727      2.4197101    0.033184737
             20      1.7107004    0.023400316      1.3433733    0.018448628      2.2447677     0.03088613
             25      1.6212597    0.022860429      1.2862657    0.018195113      2.1043164    0.029874808
             30       1.479778    0.021746411      1.1803637    0.017412163      1.9094007    0.028251363
             35      1.3528339    0.020653571      1.0849722    0.016632375      1.7351458    0.026672103
             40      1.2740904    0.020488061      1.0293836    0.016580179       1.620874    0.026280438
             45       1.203234    0.020312147     0.97636217    0.016470818      1.5226243    0.025962658
             50       1.113037    0.018765839      0.9081716    0.015364277      1.4006979    0.023793957
             55      1.0568976    0.018467685     0.86578645    0.015182868      1.3241522    0.023321496
             60      1.0059726    0.019137535     0.82724554     0.01569431      1.2541103    0.024208768
             65     0.94298804    0.017750129     0.77681451    0.014606858      1.1734479    0.022339222
             70     0.91540992    0.017186749     0.75577861    0.014218402      1.1361504    0.021515992
             75     0.90319318    0.017027662     0.74903391    0.014141256      1.1151388    0.021238869
             80     0.87361915    0.016970369     0.72712139    0.014139564      1.0739686     0.02106003
             85     0.85272672      0.0174234     0.71226166    0.014523478      1.0440036    0.021720919
             90     0.80408475    0.015974425      0.6707011    0.013358776     0.98577979    0.019735126
             95     0.80484225    0.016033946     0.67296149    0.013430578     0.98399704    0.019762354
            100     0.75548043    0.016033284       0.634648    0.013530143     0.91819331    0.020433649
            105     0.76165829    0.015992042     0.63759375    0.013361557      0.9298679    0.019749095
            110     0.73210242    0.015282538     0.61220957    0.012801063     0.89450908     0.01881109
            115     0.72353737    0.015073612      0.6079962    0.012676206     0.87936616    0.018459825
            120     0.73626618    0.015436084     0.61675501    0.012941613     0.89786721    0.018979383
            125     0.73732799    0.025173538     0.61481956    0.020021813      0.9036595    0.032511039
            130     0.68017622    0.028096111     0.56838259    0.022201522      0.8315381    0.036468215
            135      0.7038178    0.015011962     0.58576005    0.012524508     0.86461843    0.018580829
            140      0.6947522    0.014891744     0.57873926    0.012428264     0.85262304    0.018416166
            145     0.68759695    0.015266007      0.5732949    0.012688037     0.84311027    0.018996139
            150     0.68050747    0.016230819     0.56411104     0.01332136     0.83980213    0.020412521
            155     0.68898901    0.016857225     0.57019161    0.013839851     0.85193211    0.021186949
            160     0.63467158    0.014243976     0.52423993     0.01178657     0.78661875    0.017802228
            165     0.67975236    0.014900315      0.5591184    0.012264579     0.84634921    0.018747644
            170     0.67835754    0.014858548     0.55736219    0.012227563     0.84544029    0.018692915
            175     0.64634609      0.0142862     0.52937181    0.011742817     0.80864159    0.018006463
            180     0.62883083    0.014206656     0.51016384    0.011562539     0.79494254    0.018075109
            185     0.66701231    0.014569543     0.54003395      0.0118358     0.84503361    0.018593987
            190     0.65291728    0.014360316      0.5277243    0.011644593     0.82881581    0.018364302
            195     0.68022975    0.014669987     0.54620771    0.011823896     0.86965431    0.018872309
            200     0.62932691    0.014087192     0.50485903    0.011338627     0.80522593    0.018154848
            205     0.62095271    0.013998225     0.49523283    0.011206243     0.79934243    0.018127411
            210      0.6318121    0.014188475     0.50189434    0.011313375     0.81668503    0.018441625
            215     0.62231788    0.014084601     0.49497976    0.011235228     0.80349651    0.018319643
            220     0.60773046     0.01394889     0.47959681    0.011043127     0.79103702    0.018261482
            225     0.59503717    0.013719142     0.46880001    0.010849127     0.77561308    0.017971143
            230     0.58956349     0.01371854     0.46487244    0.010852858     0.76787236    0.017969805
            235      0.5730774    0.013438258     0.44692628    0.010519497     0.75487073    0.017777424
            240     0.57542375    0.013579699     0.44926832    0.010638763     0.75705857    0.017946705
            245     0.57217306    0.014051858     0.44604622    0.011001081     0.75390515    0.018560183
            250     0.55920182    0.027269929     0.43420998    0.021548207     0.73972766    0.035302037
            255     0.54109367    0.013088776     0.42134319    0.010239473     0.71397383    0.017375381
            260     0.50629212     0.01264722     0.39288423   0.0098361629     0.67025912    0.016838063
            265     0.48040779    0.012322804     0.37225155   0.0095812603     0.63693842    0.016412794
            270     0.47750392    0.012265313     0.36830335    0.009491057     0.63594699    0.016398958
            275     0.43965774    0.011778247     0.33975244   0.0091330546     0.58454576     0.01573119
            280     0.43193912    0.011686093      0.3336389   0.0090574983      0.5745556    0.015608345
            285     0.39437028    0.011155485     0.30328719   0.0086038293     0.52684255    0.014963938
            290     0.39523987    0.011291466     0.30291788    0.008684498     0.52969711    0.015171006
            295     0.38376668    0.012601585     0.29445276   0.0097245256     0.51378129     0.01683536
            300     0.36320695     0.01077568      0.2792993   0.0082703972     0.48557361    0.014659408
            305     0.36446844    0.010760721     0.27744093    0.008206901     0.49198462    0.014577701
            310     0.33693785    0.013829839     0.25833461    0.010523896      0.4513771    0.018696714
            315     0.30472231   0.0099385877     0.23154457   0.0075746282     0.41192935    0.013470321
            320     0.29428147   0.0096373856     0.22395189   0.0073518565     0.39726271    0.013055834
            325     0.28313223   0.0095543187     0.21724054   0.0073516282     0.37902623    0.012840428
            330      0.2655403   0.0091725678     0.20174875   0.0069862933     0.35903343    0.012440256
            335     0.25382339   0.0089787444     0.19347892   0.0068633724     0.34211504    0.012149818
            340     0.26612583   0.0091642002     0.20237685   0.0069886187     0.35953122    0.012422887
            345     0.22016444   0.0083274757     0.16738804   0.0063499396     0.29753617    0.011289941
            350     0.20952916   0.0081339208     0.15847209    0.006166805     0.28456142    0.011076307
            355     0.21311663   0.0082722599     0.16239201   0.0063191246     0.28732598    0.011198997
            360     0.21710519   0.0082752812     0.16412476    0.006269966     0.29504359    0.011281513
            365     0.18624419   0.0076948577     0.14185152   0.0058748384     0.25124399    0.010421393
            370     0.18226493   0.0077928422     0.13869373   0.0059570066        0.24615    0.010541889
            375     0.17576501   0.0074681074     0.13319071   0.0056780248     0.23834792    0.010157826
            380      0.1690159   0.0075641524     0.12826707    0.005755005     0.22882812    0.010273059
            385      0.1630486   0.0071934454     0.12273972   0.0054263891     0.22245469   0.0098406629
            390     0.14412158   0.0068039694     0.10865643   0.0051405745     0.19644953   0.0093050416
            395     0.15062958   0.0069078054     0.11391083   0.0052386669     0.20466582   0.0094147726
            400      0.1279882   0.0063652363    0.096502865   0.0048025363     0.17434563   0.0087122271
            405     0.13649794    0.006579249     0.10314192   0.0049934397     0.18560685   0.0090095712
            410     0.11463873   0.0060106647    0.085848843   0.0045116682     0.15725426    0.008265148
            415     0.10916531   0.0058910338    0.082189284   0.0044496733     0.14895159   0.0080589387
            420      0.1113296    0.005960759    0.083964834   0.0045066909     0.15171401   0.0081537055
            425     0.10783944   0.0058368224    0.081377727   0.0044173528     0.14689562   0.0079771687
            430     0.10155962   0.0056547315    0.076081937   0.0042471561     0.13928651   0.0077738813
            435    0.099686899   0.0056018908    0.075011356    0.004226102     0.13610006   0.0076679602
            440    0.087349028   0.0053049914    0.066084554   0.0040157439     0.11872635   0.0072583616
            445    0.084852016   0.0053690814    0.063638615   0.0040499292     0.11631093     0.00734798
            450    0.097313109   0.0056591133    0.072861048   0.0042559703     0.13350358   0.0077608701
            455    0.074369012    0.004861398    0.056065418   0.0036750937     0.10141762   0.0066515406
            460    0.088607347   0.0058699939    0.066701145    0.004431742     0.12095171   0.0080161208
            465    0.074047507   0.0048676995    0.055750704   0.0036541245     0.10111398   0.0067120821
            470    0.064965314   0.0045282277    0.048772437   0.0034076318    0.088915742   0.0062136552
            475    0.065986883    0.004586717    0.049585114   0.0034561766    0.090255054   0.0062887439
            480    0.067800168   0.0046653877    0.050722577   0.0034885406    0.093166787   0.0064415966
            485    0.060781961   0.0043808713    0.045982273   0.0033261608    0.082611493   0.0059784243
            490    0.056109508   0.0042069846    0.041760616    0.003136839    0.077448491   0.0058204024
            495     0.05115896   0.0043553444    0.038175334   0.0032799242    0.070428812   0.0059591434
            500     0.05824958   0.0043124072    0.043527155   0.0032287109    0.080116999   0.0059494463
            505    0.056063977   0.0042519281    0.041903265   0.0031811543     0.07711519   0.0058713918
            510    0.049503417   0.0039721715    0.036922753   0.0029696082    0.068254646   0.0054917764
            515    0.050331172   0.0039962822    0.037627611   0.0029952495      0.0692491   0.0055145534
            520    0.046040672   0.0038120922    0.034248403   0.0028403934    0.063587315   0.0052773823
            525    0.043303793   0.0037008637    0.032329076   0.0027724221    0.059620048   0.0051120754
            530    0.038436959     0.00352426    0.028613725   0.0026216112     0.05309904   0.0048920671
            535     0.03745459   0.0034354661    0.027958807   0.0025728282    0.051608283   0.0047474591
            540    0.039810924   0.0036149915    0.029557783    0.002693313    0.055091933   0.0050036085
            545    0.036385794   0.0033945754    0.027445954   0.0025688043    0.049606338    0.004644381
            550     0.03950092   0.0036661077    0.029064354   0.0027104445    0.055148852   0.0051047342
