#   m_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16              0              0              0              0              0              0
             17              0              0              0              0              0              0
             18   0.0015668267   0.0015667483   0.0013009605   0.0013008954   0.0019229692    0.001922873
             19              0              0              0              0              0              0
             20   0.0016402562   0.0016401741    0.001280152    0.001280088   0.0021828731    0.002182764
             21   0.0015115645    0.001511489   0.0012709884   0.0012709248   0.0016582232   0.0016581403
             22    0.001560064    0.001559986   0.0012068828   0.0012068224    0.002102481   0.0021023759
             23    0.001610204   0.0016101235   0.0011507803   0.0011507227   0.0023942777    0.002394158
             24              0              0              0              0              0              0
             25    0.003090156   0.0021852323   0.0025243698   0.0017849266   0.0038514205   0.0027261766
             26   0.0031801521    0.002248689   0.0022494998   0.0015913285   0.0047729092   0.0033795384
             27    0.008555062   0.0038717914   0.0062978791   0.0028432828    0.012265386   0.0055929636
             28   0.0093665466    0.003824269   0.0068221289   0.0027911172    0.013589916    0.005564976
             29   0.0078913565   0.0035300572   0.0056358543    0.002522525    0.011696359   0.0052378292
             30     0.02187463   0.0058463861    0.017430092   0.0046664347    0.028321209   0.0076063096
             31   0.0093981193   0.0038376721    0.007484954   0.0030558354    0.012177511    0.004978765
             32     0.02027363   0.0056232815    0.016028091   0.0044568731    0.026504442   0.0074053417
             33    0.020423649   0.0056645133     0.01620112    0.004504728    0.026613846   0.0074314924
             34    0.021631933   0.0063036809     0.01819459   0.0048067905    0.025914286   0.0093326076
             35    0.029680392   0.0068107707    0.023431053   0.0053871486     0.03892629   0.0090027283
             36    0.031287115   0.0069966962     0.02539952   0.0056925536    0.039533133   0.0088855322
             37    0.046897119   0.0085628243    0.037215926   0.0068173572    0.061061664    0.011220093
             38    0.035976151    0.007818816    0.029579592    0.006252952    0.044682073    0.010326928
             39    0.054495238   0.0092125394    0.043808443   0.0074359545    0.069760944    0.011919041
             40    0.070130573    0.010455092    0.056668707   0.0084765564    0.089182193    0.013400963
             41    0.065653821      0.0101324    0.051680152   0.0079981081    0.086482793    0.013405681
             42    0.083214406    0.011660829    0.066389516   0.0092485981     0.10762897    0.015348215
             43    0.098430052    0.012403143    0.077778351   0.0098142987     0.12893073    0.016299149
             44    0.091954942    0.011973254    0.073637455   0.0096049217     0.11835378    0.015484689
             45     0.13567707     0.01454879     0.10728607    0.011528446     0.17753221    0.019118027
             46     0.12957583    0.014227681     0.10352513    0.011388249     0.16731072    0.018446062
             47     0.10931232    0.013303056    0.089038935    0.010689968     0.13754406    0.017405132
             48     0.16717531    0.016164186     0.13637571    0.013225002      0.2100088    0.020459401
             49     0.17018679    0.016315594     0.13817855    0.013267481     0.21516002    0.020747838
             50     0.18107443    0.016815277     0.14618259    0.013622732     0.23061521    0.021565329
             51     0.19179284    0.017298167     0.15861961    0.014345832     0.23643013    0.021559781
             52     0.22083368    0.018558968     0.18331645    0.015582366     0.27084802    0.025163821
             53     0.24330484    0.019488375     0.19564286    0.015716134     0.31156711    0.025100348
             54     0.26648663    0.020386508     0.21691421    0.016683218     0.33580544    0.026182763
             55     0.26386743      0.0203042     0.21457991    0.016569843     0.33305146    0.025830393
             56     0.29350712    0.021408171     0.24082733    0.017607551      0.3659902    0.026840139
             57     0.31874598    0.022287475     0.26187839    0.018350968     0.39672089    0.028137811
             58      0.3435461    0.023168025     0.28024462    0.018955366      0.4317465    0.029336665
             59     0.40762177     0.02523527     0.33337347    0.020682766     0.51048792    0.031785272
             60     0.41588507    0.025505812     0.33911801    0.020850882      0.5229411    0.032301389
             61     0.46040044    0.026811757      0.3723487    0.021742132     0.58525706    0.034277583
             62     0.51111156    0.028634254     0.42307511    0.023356208      0.6300457    0.037196056
             63     0.52937667    0.028718295     0.43407687    0.023616024     0.66089576    0.036142978
             64     0.54817779    0.029319825     0.45180039    0.024083345     0.67961255    0.036961761
             65     0.63865038    0.031547977     0.52178763    0.025845243     0.80107651    0.039825807
             66     0.68838235    0.032845644     0.56890395    0.027116058     0.85038211     0.04107289
             67     0.70660672    0.033284611     0.57971128     0.02733133     0.88150308    0.041855109
             68     0.79546238     0.03528938     0.65436655     0.02901329     0.98894663    0.044399795
             69     0.87535887    0.036977365     0.72071373    0.030519984      1.0871101    0.046198851
             70     0.86774158    0.036813361     0.71260636    0.030292073      1.0813462    0.046060228
             71     0.95257347    0.038668267     0.78987439    0.032176776      1.1719857    0.051770647
             72     0.98901109    0.039349943     0.81600148    0.032491654      1.2249278    0.049276532
             73      1.1529514    0.042459559     0.95301245    0.035114332      1.4245544    0.052846143
             74      1.2522488    0.044268748      1.0339777    0.036620388      1.5493305    0.055325395
             75      1.4038318    0.046867609      1.1567168    0.038645066      1.7420317    0.058514113
             76      1.3857734    0.046542298      1.1495399    0.038710255      1.7043542    0.057988865
             77      1.6359356       0.050603      1.3488416    0.041723147      2.0282154    0.063160834
             78      1.7422451    0.052144607      1.4386761    0.043139646      2.1559781    0.064959797
             79      2.0147388    0.056042166      1.6751198    0.046736514      2.4705016    0.069225193
             80      2.1873195    0.058439448      1.8133937     0.04849559      2.6925656    0.072578493
             81      2.3036683    0.060120664      1.9117876    0.049853774      2.8320697    0.074734882
             82       2.599078    0.063844377      2.1602007    0.052999561      3.1889827    0.079246667
             83      2.9985945     0.06833569       2.496236    0.057033092      3.6716582    0.084444857
