#  pt_Z-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       281.4951     0.29090687      238.90924     0.24699644      336.09563     0.35114755
              5      642.84677     0.42905912      545.43845     0.36406726      767.89276     0.51798252
             10      708.52755     0.44868986      601.21924     0.38070579      846.35357     0.54327024
             15      627.87261     0.42529506      532.98227     0.36121921      749.72586      0.5133653
             20      510.36974     0.38616276      433.38291      0.3286447      609.22266     0.46780336
             25       398.5124     0.34403904      338.44045     0.29230726      475.67443     0.41413599
             30      304.50787     0.30350164      258.55704     0.25764798      363.59631      0.3655374
             35      228.81405     0.26396799      194.15899     0.22403059      273.47395     0.31787348
             40      169.28219     0.22813688      143.49181     0.19350488      202.62042     0.27623271
             45      123.45068     0.19553757      104.40602     0.16598373      148.21206     0.23870123
             50      89.193051     0.16690281       75.16358      0.1407095      107.58908     0.20291953
             55      65.688604     0.14353762      55.151914     0.12062224      79.617684      0.1760979
             60       50.03824     0.12504209      41.895314     0.10479205      60.868205     0.15334325
             65      38.639521     0.11004094      32.240334    0.091921871      47.210083     0.13554007
             70      30.614471     0.10401909      25.473371    0.085934029      37.537784      0.1296625
             75      23.992517    0.086799665      19.916447    0.072146051      29.506489     0.10751723
             80      19.203146    0.077880141      15.899242    0.064539563      23.694109    0.096766139
             85      15.411429    0.069701773      12.739844    0.057718851      19.053369    0.087131887
             90      12.500625     0.06279007      10.304862    0.051810882      15.508113    0.078531461
             95      10.090247    0.056462737      8.3094994    0.046642565      12.533599    0.070973583
            100      8.2893006    0.051765157      6.8135977    0.042556112      10.320647    0.065003583
            105      6.8099454    0.046281689      5.5922655    0.038094323      8.4885694    0.058248162
            110      5.5304853     0.04170578      4.5369137    0.034270849      6.9026662     0.05239007
            115       4.676795    0.038383756      3.8306674    0.031531626       5.848135    0.048568584
            120      3.9243913    0.035082187      3.2124561    0.028785896       4.910778    0.044156375
            125      3.2983704    0.032380467      2.6977238    0.026517188      4.1315997    0.040826352
            130      2.7392889    0.029310762      2.2367294    0.023982733      3.4381828    0.037007932
            135      2.2620967    0.026680654      1.8449794    0.021789895      2.8431188     0.03378332
            140       1.927058    0.024567661      1.5710626    0.020089814      2.4235856    0.031093793
            145      1.6125467    0.022534982      1.3153182    0.018411449      2.0266573    0.028617179
            150      1.4044578    0.021331077      1.1448669    0.017414465       1.766238    0.027015459
            155      1.1751111    0.019233655     0.95476658    0.015659777      1.4838082    0.024417455
            160      1.0444301    0.018213114     0.84927012    0.014821736      1.3175266    0.023152124
            165     0.87761616    0.017672461     0.71263294       0.014307      1.1088614    0.022555197
            170     0.77397048    0.015648604     0.62881389     0.01273876     0.97735821     0.01987087
            175     0.68129481    0.014669071     0.55353994    0.011922872     0.86034393    0.018687922
            180     0.57562719    0.014071923     0.46543869    0.011380717     0.73100679    0.017996156
            185     0.48831394     0.01237849     0.39664917     0.01008101     0.61673164    0.015723053
            190     0.43592682     0.01174211     0.35457945   0.0095734491     0.54973193    0.014907801
            195     0.36680442    0.010747179      0.2966401   0.0087035607     0.46574178    0.013729937
            200     0.32617361    0.010107849      0.2642399   0.0082088974     0.41325873    0.012866202
            205     0.29200816   0.0095831685     0.23758064   0.0078101028     0.36816743    0.012184109
            210      0.2416316   0.0087086117     0.19657706   0.0071016198     0.30464691     0.01104594
            215     0.23679028   0.0086156963     0.19104135   0.0069699415     0.30149715    0.011021755
            220     0.19984118    0.007923702     0.16166256   0.0064245796     0.25367601    0.010103675
            225     0.18089068   0.0075524102     0.14649785   0.0061201269     0.22926664   0.0096517653
            230     0.15266936    0.006937548     0.12404607   0.0056446952     0.19274814   0.0088099889
            235     0.13728977    0.006553152     0.11218111   0.0053996272     0.17216985   0.0083269259
            240      0.1139799   0.0060443364    0.092269716   0.0049034131     0.14453875   0.0077017328
            245     0.10892415   0.0058312079    0.088109428   0.0047294531     0.13824439   0.0074300308
            250    0.094293461   0.0054452468     0.07708469   0.0044359009     0.11819646   0.0070044899
            255    0.084281264   0.0051434097    0.068055782   0.0041638216     0.10722457    0.006572268
            260    0.078519136   0.0049575911    0.063722745   0.0040345401    0.099286634   0.0062986972
            265    0.069961425   0.0046863709    0.055897919   0.0037520896    0.090067603    0.006052726
            270    0.058693493   0.0042933866    0.047263481   0.0034665109    0.074889676   0.0055028637
            275    0.045943393   0.0038189693     0.03775575   0.0031366045    0.057200312   0.0048008705
