#   pt_bb-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      22.260089    0.085797695      18.069472    0.069583077      28.116297     0.10929904
              5      54.069695     0.13582308      43.997622      0.1102829      68.083398     0.17277462
             10       66.06652      0.1488209       53.96455     0.12137391      82.794337     0.18902649
             15      66.651304      0.1495412      54.603991     0.12226885      83.220387     0.18891729
             20      63.130198     0.14170365      51.862703     0.11646122      78.554772     0.17762459
             25      58.579678     0.13934123      48.216717     0.11449463       72.71861     0.17448276
             30      53.535074     0.13134656      44.124929     0.10821848      66.343203     0.16403165
             35        48.8483     0.13023224      40.315557     0.10709799      60.434272      0.1633871
             40      44.393442     0.11870542      36.648181    0.098046027      54.903975     0.14775279
             45      40.238104     0.11586347      33.205339    0.095455123      49.784555     0.14471781
             50      36.664387     0.10862701      30.229107    0.089660055      45.409802     0.13543639
             55      33.422013     0.10274548      27.549802    0.084945035      41.401274     0.12839475
             60      30.595714     0.09891575      25.163212    0.081427161      37.999958       0.123797
             65      27.852795    0.093771232      22.874645    0.077129603      34.648458     0.11750286
             70      25.482414    0.090231703       20.89824    0.074122794      31.750952     0.11327932
             75      23.301127    0.085679048      19.070066    0.070209348      29.101867     0.10757964
             80      21.462929    0.082411986      17.548579    0.067470658      26.833977     0.10369867
             85      19.540792    0.078660323      15.954639    0.064371225      24.469418    0.099089282
             90      17.793602    0.075106115      14.501019    0.061256258      22.340289    0.094917841
             95      16.235266    0.071607093      13.202156    0.058365386      20.431075    0.090748907
            100      14.747617    0.068274797      11.961133    0.055568765      18.610522    0.086875657
            105      13.357177    0.065629687      10.806657    0.053248066      16.899641    0.083676285
            110      12.079685    0.062058458      9.7461228    0.050185534      15.327407    0.079221854
            115      11.089211    0.059159137      8.9293962    0.047771613      14.100367    0.075655961
            120      10.205438    0.058019222      8.1961565     0.04664046      13.012106    0.074486309
            125      9.3113565    0.057812124       7.458545    0.046221378      11.904267    0.074577861
            130      8.3768336    0.056753697      6.6988453    0.045199637      10.728437    0.073439352
            135      7.6111321    0.049455678      6.0700601    0.039530237      9.7762972    0.063901279
            140      6.9224437    0.046911577      5.5130886    0.037444634      8.9048712    0.060698461
            145      6.4411985    0.046446648      5.1152136    0.036955258      8.3099758    0.060230958
            150      5.9397389     0.04403782      4.7134838    0.035011095      7.6694029    0.057182844
            155      5.2984277    0.041712598      4.1970798    0.033127421      6.8542019    0.054230055
            160      4.7972671    0.038957474      3.7896908    0.030848863      6.2233236    0.050807155
            165      4.4407697    0.038132527      3.5087626    0.030184661      5.7598293    0.049732496
            170       4.134315    0.036303769      3.2665136    0.028757861      5.3626966    0.047337807
            175      3.7368764    0.034372512      2.9448047    0.027159083      4.8603727    0.044930655
            180       3.414351    0.033188073      2.6841526    0.026160887      4.4518711    0.043507137
            185      3.1377241    0.032053007      2.4626833    0.025224909      4.0981757    0.042041523
            190      2.8184197    0.029839004       2.214442    0.023523602      3.6772103    0.039148554
            195      2.6788183    0.029106666      2.0997199    0.022881263      3.5041998    0.038243051
            200      2.4567877    0.028476642      1.9245337    0.022351655      3.2153527    0.037444808
            205      2.3002498    0.026976136      1.7980394    0.021140014       3.017092     0.03554333
            210      2.1358145    0.026077544      1.6647632    0.020385565      2.8095324    0.034429913
            215      1.9092659    0.024684377      1.4920038    0.019333755      2.5053853    0.032552817
            220      1.7693155    0.023997127      1.3778353    0.018750743      2.3298864    0.031696559
            225      1.6198249    0.022638893      1.2617527    0.017684567      2.1322625    0.029914966
            230      1.5412354    0.022127054      1.2017601     0.01729671      2.0269764    0.029237794
            235      1.4201925     0.02120143      1.1015399    0.016487568      1.8779943    0.028147095
            240      1.3378116    0.020644433      1.0389477    0.016078869      1.7668912    0.027387837
            245      1.2159149    0.020105361     0.94399124    0.015653782      1.6064642    0.026679129
            250      1.1328693    0.030449209     0.87741354    0.023960557      1.5003353    0.039651513
            255      1.0854395    0.018529641     0.84170901     0.01442216      1.4361173    0.024637275
            260     0.99211994    0.017793018     0.76870847     0.01380854      1.3135108    0.023681641
            265     0.93850359    0.017552572     0.72600664    0.013601774      1.2444903    0.023384967
            270     0.89886214    0.016889868     0.69420508    0.013074537      1.1939289    0.022535396
            275     0.80339087    0.015963079     0.62035006    0.012361645      1.0675089    0.021291222
            280     0.76327071    0.015537699     0.58980766    0.012051693      1.0134523    0.020732839
            285     0.69295642    0.014828462     0.53361261    0.011447087     0.92321533     0.01982591
            290     0.66233243    0.014583419     0.50931203    0.011238888     0.88374009    0.019534674
            295     0.61280471    0.015222493     0.47162523    0.011759593     0.81702114    0.020309692
            300      0.5738308    0.013592341     0.44194959    0.010455323     0.76486875    0.018359447
            305     0.56754537    0.013423037     0.43532191    0.010320575     0.75957741    0.018045614
            310     0.51702714     0.01578281     0.39803191    0.012066741     0.68912327    0.021251043
            315     0.46977309    0.012402192     0.35969433   0.0095018267     0.62961573    0.016717918
            320     0.45958811    0.012088665     0.35197485   0.0092831689     0.61581229    0.016249168
            325     0.41454948    0.011522276     0.31928879   0.0089021264     0.55233117    0.015412474
            330      0.3949089    0.011189998     0.30213372   0.0085808562     0.52974264     0.01506289
            335     0.36564242     0.01076818     0.28057493   0.0082845048     0.48907454    0.014464676
            340     0.37095005    0.010848585     0.28399429    0.008310171     0.49736696    0.014656704
            345     0.32495348    0.010177662     0.24901699   0.0078268041     0.43528818    0.013688136
            350     0.29004757   0.0095657498     0.22132313   0.0073185209     0.39018438    0.012908781
            355     0.29496876   0.0097061407     0.22571023   0.0074457659     0.39567684    0.013071821
            360      0.2872922   0.0095173143     0.21866616   0.0072618629     0.38752337    0.012880073
            365     0.25750491   0.0090496985      0.1976922   0.0069648056     0.34431804    0.012154544
            370     0.24866202   0.0090360884     0.19050612   0.0069523858     0.33324534    0.012143989
            375     0.22779816   0.0085477961     0.17391721   0.0065400192     0.30641333    0.011550197
            380     0.22533825   0.0086685502     0.17269316   0.0066592205       0.301846    0.011661899
            385     0.21477909   0.0083392035      0.1627305   0.0063301816     0.29096688    0.011332749
            390     0.19691073    0.007943818     0.14986259   0.0060588973     0.26567444    0.010758379
            395      0.1940995   0.0078486791     0.14796742   0.0060023661     0.26145607    0.010611672
            400     0.17041663   0.0073474562     0.12999412   0.0056177731     0.22931031   0.0099416892
            405     0.17051549   0.0073630013     0.12953802   0.0056153433     0.23048845    0.010018499
            410     0.15521589   0.0070059438      0.1175502   0.0053195855     0.21042344   0.0095279671
            415     0.13856323   0.0066355704     0.10514768   0.0050514278     0.18747148   0.0090030827
            420     0.14244657   0.0067571841     0.10818198   0.0051443329     0.19262366   0.0091726431
            425     0.13550462   0.0065556035     0.10316034   0.0049983614     0.18286331   0.0088942614
            430     0.12948788   0.0063983856    0.097948851   0.0048521353     0.17577681   0.0087145041
            435     0.12036323   0.0061636283    0.091146274   0.0046812626     0.16321912   0.0083820757
            440      0.1085122   0.0059337983    0.082851245   0.0045243798      0.1460398   0.0080633067
            445     0.10981559   0.0060598162    0.083182289   0.0046123615     0.14893127   0.0082202906
            450      0.1222656   0.0069556764    0.092393021   0.0052946398     0.16611312   0.0094119901
            455    0.087753261   0.0052926906    0.066444674   0.0040020851     0.11909747     0.00724363
            460     0.10840923   0.0064071615    0.082128988   0.0048614002     0.14697716   0.0087077083
            465    0.091638407   0.0054057973    0.069672313   0.0041110438     0.12384339   0.0073829587
            470    0.081110356   0.0050617267    0.061678559    0.003862506     0.10953236   0.0068612375
            475    0.083930476   0.0051664654    0.063573221   0.0039258516     0.11382685   0.0070260308
            480     0.08226882   0.0051302604    0.061969732   0.0038654218     0.11220799   0.0070320418
            485     0.07242445   0.0047998586    0.055140344   0.0036671179    0.097735334   0.0065040883
            490    0.065537359   0.0045678038    0.049532873   0.0034324879    0.089108099   0.0063175802
            495    0.061225562   0.0047055778     0.04613066   0.0035725473    0.083453269   0.0063934193
            500    0.064620576   0.0045418726    0.048548203   0.0034201931    0.088382833   0.0062332193
            505     0.06619615   0.0046376782    0.049788171   0.0034815201    0.090437751   0.0063842756
            510    0.059639144    0.004357946    0.044697703   0.0032738084     0.08178485   0.0059928695
            515    0.059172333   0.0043315746    0.044372605   0.0032564401    0.081110684   0.0059541796
            520    0.051995126   0.0040496001    0.038782849   0.0030256262    0.071587219   0.0055887489
            525    0.050844474     0.00402854    0.038267651   0.0030429831    0.069408764   0.0055190363
            530    0.045437023   0.0038276038     0.03409511   0.0028727408    0.062241521   0.0052685742
            535    0.043472773   0.0037025549    0.032657471   0.0027910325    0.059502761   0.0050831343
            540    0.045190084   0.0038432434    0.033729356   0.0028784001    0.062191621   0.0052935446
            545    0.042238039   0.0036664486    0.031863729   0.0027737381    0.057538647   0.0050105559
            550    0.045664466   0.0039566559    0.033922617    0.002951788    0.063143241   0.0054655933
            555    0.032261672   0.0032199922    0.024116623   0.0024131214    0.044316207   0.0044307192
            560    0.038688307   0.0034896288    0.029171453   0.0026407629    0.052711453   0.0047692075
            565    0.033254734   0.0032463953    0.024896407   0.0024353991    0.045670532   0.0044700213
            570    0.030199976   0.0030835657    0.022438439   0.0022944399    0.041752509   0.0042718567
            575    0.027617391   0.0029930917     0.02062617   0.0022389445    0.038015774    0.004132792
            580    0.035726139   0.0033615142    0.026893734   0.0025384024    0.048795766   0.0046076994
            585    0.031176927   0.0031342601    0.023363481   0.0023570911    0.042763513   0.0043131526
            590    0.029103674   0.0030362871    0.021456335   0.0022430345    0.040549772   0.0042383599
            595     0.03090036   0.0031472143    0.023072061   0.0023554121    0.042552181    0.004347741
            600    0.022745306   0.0026826126      0.0167412   0.0019785696    0.031762273   0.0037526415
            605     0.01967399   0.0025001739    0.014580112   0.0018585053    0.027281761   0.0034732724
            610    0.024362521   0.0028090447    0.018384234   0.0021266276    0.033191084    0.003842403
            615    0.023428315   0.0027242836    0.017636078   0.0020592981    0.031992437   0.0037353532
            620    0.022645298   0.0030861984    0.016824858   0.0022922244    0.031299472   0.0042759739
            625    0.019283521   0.0024702979    0.014410356   0.0018538295    0.026534662   0.0034107025
            630    0.020021873   0.0025275461    0.014883922   0.0018860622    0.027705066   0.0035134702
            635    0.019362945   0.0024807696    0.014371469   0.0018474722    0.026829764   0.0034442303
            640    0.015420328   0.0022414808     0.01152092   0.0016776111    0.021197639   0.0030893088
            645    0.020735502   0.0025932948    0.015577967   0.0019527538    0.028416671   0.0035716867
            650    0.015807251   0.0022358519    0.011599832   0.0016432782    0.022147387   0.0031386038
            655    0.017425034   0.0023500337    0.013039544   0.0017656119    0.023951148   0.0032425574
            660    0.017037263   0.0025170327    0.012791821   0.0019048967    0.023313125   0.0034289546
            665    0.014532837    0.002198048     0.01092633   0.0016509211    0.019878223   0.0030262617
            670    0.011686643   0.0019234782   0.0085978471   0.0014188149    0.016331589    0.002691317
            675    0.015518712   0.0022181642    0.011488507   0.0016457203    0.021553573   0.0030882629
            680    0.015837927   0.0022403971    0.011958896   0.0016981835    0.021553854   0.0030594656
            685    0.012353757   0.0019635452   0.0090813205   0.0014450005    0.017280464   0.0027577747
            690    0.011094174   0.0018754945   0.0082406483    0.001396296    0.015357015   0.0026026338
            695    0.012641072   0.0020960226   0.0096581913   0.0015937576    0.017041281   0.0028635974
