#pt_bbZ-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1471.1392     0.61137502      1253.9683     0.52110289      1747.2745     0.73666379
              5      1323.0973     0.58728022      1123.0649     0.49888439      1580.4813       0.709998
             10      900.16623     0.50031691        759.871     0.42268059      1083.0761     0.60961107
             15      662.91571     0.43666917      557.09065     0.36721285      802.21545     0.53310146
             20       512.5765     0.38850314      429.20793     0.32549747      623.09679      0.4763201
             25      407.63552     0.34905122      340.26659     0.29159957       497.4699     0.43014605
             30      330.14501     0.31774436      274.85483     0.26453379      404.22695     0.39290942
             35      271.01362     0.28845964      225.12172     0.23966461      332.74832     0.35732186
             40      224.03636     0.26253522      185.70983      0.2178615      275.77811     0.32620065
             45      187.19685     0.24100319      154.89011     0.19957621       230.9464     0.30021422
             50      156.97993     0.22429834      129.63074     0.18504719      194.13545     0.28034914
             55      132.34863     0.20645272       109.1522     0.17012405      163.92738     0.25830601
             60      112.37792     0.18985169      92.555515     0.15631344      139.41942     0.23765019
             65      95.338719     0.17537483      78.468031     0.14429664      118.37775     0.22003664
             70      81.524067     0.16169731      67.016656     0.13294733       101.3712     0.20305297
             75      70.102508     0.14890573      57.570095     0.12233865      87.275054     0.18669688
             80      60.275049     0.14232018      49.471725     0.11652443      75.088811     0.17926308
             85      52.151101     0.12884179       42.76186     0.10570876      65.044339     0.16194812
             90      45.226447     0.11961668      37.060774    0.098083108      56.449784     0.15034769
             95      39.226566       0.112525       32.14291    0.092257669      48.962435     0.14203553
            100      34.104147       0.104101      27.929776    0.085374785      42.596928      0.1309974
            105      29.638831    0.097515783      24.267164    0.079873642      37.030261     0.12272303
            110      26.340558    0.099013269      21.554121    0.080471527      32.929918     0.12577752
            115      22.991552    0.085933896      18.806055    0.070318475      28.757497     0.10833922
            120       20.22765    0.080813064      16.537916      0.0660752      25.314255     0.10183052
            125      17.827401    0.076402889      14.579142    0.062628479      22.303648    0.096584122
            130      15.826992    0.072177094       12.93587    0.059000386      19.813701    0.091388319
            135       13.88154    0.066521599      11.352064    0.054413357      17.366551    0.083876207
            140      12.324486    0.062858199      10.076016    0.051468511      15.423187    0.079289038
            145      11.045976    0.059498087      9.0220294    0.048625568      13.839049     0.07501873
            150      9.9044468    0.056594217      8.0928263    0.046268447      12.403008    0.071332185
            155      8.8904638    0.053302145      7.2636412    0.043616612      11.134613    0.067270729
            160      7.8384007    0.049826972      6.4041481     0.04074264      9.8166738    0.062799528
            165      7.1060865    0.047562303      5.8036454    0.038927393      8.9036687    0.060045255
            170      6.2667347    0.044741907      5.1238862    0.036586953      7.8414224    0.056630405
            175      5.7636827    0.050256622      4.7039873     0.04059207      7.2269522    0.064011621
            180      5.1215926    0.040710264      4.1873434    0.033295623      6.4088508    0.051306491
            185      4.6450298     0.03844758      3.7931727    0.031430098      5.8204497    0.048482392
            190      4.2400099    0.037446444      3.4614105    0.030559993      5.3145248    0.047269014
            195      3.8461548    0.035124302      3.1411793    0.028704655      4.8189063    0.044269657
            200      3.4589345    0.034216959       2.829453    0.027969512      4.3251573    0.043423192
            205      3.1015298    0.031305065      2.5335613    0.025602616      3.8908024    0.039555325
            210      2.8273497    0.030476645      2.3123051    0.024923658      3.5453026    0.038502483
            215      2.5763196    0.028722667       2.105054    0.023532092      3.2342751    0.036334456
            220       2.357943    0.027341727       1.921735    0.022361147      2.9687807    0.034675726
            225       2.170581    0.026305605      1.7693582    0.021510397      2.7324053    0.033382283
            230      1.9619284    0.025027703      1.5949037    0.020411186      2.4773397    0.031825948
            235      1.8085101    0.028542156      1.4726538     0.02300689      2.2793057    0.036568561
            240      1.6293798    0.023018176      1.3270654    0.018786938      2.0537725    0.029246932
            245      1.5275884    0.022631424      1.2423782    0.018434054      1.9283245    0.028807828
            250      1.3713389    0.020981681      1.1157645    0.017134191       1.730488    0.026659762
            255       1.283171    0.022165828      1.0406696    0.017806096       1.624989    0.028617413
            260      1.1546583    0.019533226     0.93945465    0.015918048      1.4572964    0.024866578
            265      1.0696598    0.018778748     0.86713767    0.015225769       1.355573    0.024071865
            270      0.9815695    0.018166575     0.79678393    0.014741411      1.2420963    0.023237837
            275     0.90011933    0.016897673     0.73168461     0.01378423      1.1373721    0.021509449
            280     0.82254474    0.016184383     0.66594427    0.013160617      1.0443423      0.0207113
            285     0.72225653    0.015118881      0.5860577    0.012319411     0.91457287    0.019276997
            290     0.67979232    0.014704059      0.5497036    0.011931011     0.86420163    0.018837947
            295     0.63606146    0.014301778     0.51563911    0.011622057     0.80653674    0.018298532
            300     0.59493155    0.013931623     0.48357151    0.011359087     0.75208802    0.017758295
            305     0.56578016    0.013560128      0.4564633    0.010982866     0.72105848    0.017402395
            310     0.52749669    0.012952292      0.4260136     0.01050442     0.67138062    0.016598704
            315     0.46833498    0.012573212     0.37898257    0.010180518     0.59492548    0.016163931
            320     0.45171332    0.012899495     0.36568539    0.010395525     0.57364788    0.016613484
            325     0.41861581     0.01152632     0.33686931   0.0093139483     0.53514097    0.014835605
            330     0.38760426    0.011157515     0.31287591   0.0090357005     0.49380839    0.014327756
            335     0.37759008    0.026226151     0.30465186    0.020887466     0.48111373     0.03366803
            340     0.32280563     0.01013964     0.26086573   0.0082305543     0.41074124    0.012992774
            345     0.30864298   0.0099640255     0.24981338   0.0080972096     0.39215586    0.012750495
            350     0.28441159   0.0095218255     0.22869749   0.0076970133     0.36406427    0.012290906
            355     0.26859501   0.0092009641     0.21618193   0.0074352798     0.34348787    0.011857637
            360     0.25237956    0.010876583     0.20198771   0.0086119686     0.32465352    0.014220836
            365     0.21537249   0.0083181801     0.17452777   0.0067699071      0.2733255    0.010627261
            370     0.21350454   0.0082480739     0.17191477   0.0066726685     0.27295256    0.010621011
            375     0.20273968    0.008023142     0.16240261   0.0064507054     0.26080614    0.010414064
            380     0.19440014   0.0089283611     0.15542764   0.0070833608     0.25031408    0.011673697
            385     0.17915958    0.008673445     0.14381048   0.0069044367     0.22974315    0.011301525
            390      0.1686747   0.0072746448       0.134464   0.0058296646     0.21800793    0.009463775
            395     0.15165782   0.0069327886     0.12209081   0.0056049388     0.19411609   0.0089695001
            400     0.15979204    0.010335061     0.12685868   0.0080919778     0.20735471    0.013607055
            405     0.13510157   0.0065478348     0.10982743   0.0053387601     0.17096483   0.0083671472
