# y_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.79102889     0.11530744     0.64884446    0.094530513     0.98517199     0.14386514
           -4.9      1.3664374     0.14306048      1.1388371      0.1194448      1.6665315     0.17466251
           -4.8      4.0154989     0.23550354      3.3505752     0.19658869      4.8962214     0.28808375
           -4.7      13.517168     0.44148484      11.378443     0.36849788      16.305723     0.54627789
           -4.6      37.309531     0.74677318      31.380936     0.62832392      45.071307      0.9044569
           -4.5      86.912602      1.1798788      73.313584     0.99556577      104.59747      1.4240979
           -4.4       159.8875      1.6098165      135.07834      1.3612632      192.05973      1.9406951
           -4.3      286.07821      2.1586808       242.2502      1.8280148      342.60835      2.5956037
           -4.2      438.35511      2.8887021       371.4909      2.4448252      524.46909      3.4737639
           -4.1      639.70782      3.1970722      542.78175      2.7124199      764.21171      3.8343103
             -4      883.48468      3.7476961      750.38966      3.1887843      1054.0469      4.5084503
           -3.9      1143.1439      4.2497659       971.1076      3.6097943      1363.6162      5.0949554
           -3.8      1444.8734      4.7619935      1227.3434      4.0485535      1723.8178      5.7176114
           -3.7      1752.1568      5.2401657      1488.9387      4.4631342      2089.4591      6.3434447
           -3.6      2064.9514      5.6786489      1753.5101      4.8224546      2464.8959      6.8136539
           -3.5      2381.1454      6.1000432      2021.8825      5.1780274      2842.7455      7.3312685
           -3.4      2693.9991      6.4744509      2286.6859      5.5056841      3217.9344      7.8130509
           -3.3      2983.0902      6.8163648       2530.798      5.7811487       3565.734       8.207598
           -3.2      3243.1754      7.0945098       2750.521      6.0183168      3878.4594      8.5463572
           -3.1      3480.7713      7.3747846      2949.2352      6.2476147      4167.8677      8.9104143
             -3      3704.4129      7.5843008      3138.3668      6.4263987      4436.4251      9.1579995
           -2.9      3885.1365      7.8503885      3289.9356      6.6555653      4655.7676      9.6127414
           -2.8      4048.8705      7.9412859      3424.7964       6.716657      4859.1231      9.5977926
           -2.7      4178.6575      8.0608321      3534.0788      6.8176184      5015.7923      9.7972832
           -2.6      4292.6769      8.2741322      3628.3653      6.9855824      5156.6402       10.04829
           -2.5      4370.7373      8.2585766      3692.2755       6.976129      5254.2522      10.006551
           -2.4      4470.2992      8.4315746      3774.7963      7.1057316      5376.8879      10.246746
           -2.3      4509.6928      8.3700188      3807.2427      7.0700117      5425.8548       10.16329
           -2.2      4561.3174      8.4282336      3849.0232      7.1122911      5491.2791      10.231629
           -2.1      4605.1012      8.4680087      3884.4236      7.1459602      5546.8237      10.302443
             -2      4611.9954      8.4762608      3888.9886      7.1501079      5557.4908      10.326121
           -1.9      4661.8937      8.5131638      3929.6617      7.1773021      5620.1526      10.355271
           -1.8      4666.0086      8.5105062      3932.6401      7.1729702      5625.9557      10.359078
           -1.7      4668.9016      8.5186469      3933.1524      7.1762168      5633.0727      10.368518
           -1.6      4683.7705       8.549044      3943.7547      7.1973013       5654.537      10.411091
           -1.5      4705.1955      8.5386133       3963.169       7.200869      5677.8181       10.41673
           -1.4      4708.6731      8.5640965      3965.5559      7.2114283      5683.0249      10.432718
           -1.3      4729.3215       8.563945      3982.0259      7.2236002      5709.6519      10.473134
           -1.2      4724.4088      8.5524064      3976.6605      7.1998346       5705.987      10.427072
           -1.1      4739.7513      8.6688349      3989.0482      7.2832422      5725.5095      10.590208
             -1      4761.9913      8.6093332      4007.6189      7.2441504      5752.6015      10.513783
           -0.9      4774.3027      8.6387851      4017.7323      7.2786756      5767.9165      10.589442
           -0.8      4773.1043      8.6069776      4016.4087      7.2462812       5767.026      10.568423
           -0.7       4780.015      8.5979001       4022.053      7.2371261      5775.7804      10.519229
           -0.6      4789.8736      8.6179985      4030.3649      7.2534322      5787.5606      10.549705
           -0.5      4789.1054      8.7401627      4028.9408      7.3350591      5788.0578        10.7004
           -0.4      4783.3068      8.6145987      4024.3616      7.2517614      5780.5704      10.549712
           -0.3      4793.3467      8.6146478      4031.4277      7.2448201      5795.2403       10.51089
           -0.2      4799.2911      8.6692331      4037.6413      7.3075852      5800.1229      10.663428
           -0.1      4797.6401      8.7332646      4034.2624      7.3313112      5801.7942      10.682267
              0      4788.9916      8.6107515      4028.7151      7.2538829      5788.1361       10.60377
            0.1       4786.328       8.610249      4026.5643      7.2841538       5784.779      10.654639
            0.2      4789.0866      8.6209053      4028.7918      7.2511077      5788.2643      10.531447
            0.3      4792.1777       8.609324      4030.1492      7.2435357      5794.3099      10.520734
            0.4      4778.3143      8.6041844      4019.6026      7.2364892      5775.5238      10.501393
            0.5       4775.766      8.7473537      4018.0514       7.339243      5771.3461      10.707926
            0.6      4778.5449      8.7835899      4020.0265      7.3638581      5775.3591      10.756301
            0.7      4769.9856      8.6049744       4013.063      7.2429341       5764.581      10.519969
            0.8       4768.664      8.5999367      4012.9125      7.2364202      5761.1779      10.488949
            0.9      4764.1517      8.5957773      4010.7809       7.237745      5752.7086      10.511757
              1      4744.0531      8.5773104      3992.7625      7.2195345      5730.5061      10.452817
            1.1      4753.4053      8.5899028      4001.9542      7.2335758      5739.3702      10.485536
            1.2      4732.2537      8.5817122      3983.2047      7.2233141      5715.5996      10.452265
            1.3      4715.5949      8.5521746      3971.4506      7.2118592      5691.2509      10.450641
            1.4      4718.1203      8.5537275      3973.1446      7.2068069      5695.1154      10.414422
            1.5      4698.7672      8.5422192      3957.6121      7.1957112      5670.3661      10.397308
            1.6      4687.4595      8.5354045       3948.291       7.189569        5656.38      10.382213
            1.7      4668.5432      8.5202564      3934.6824      7.1838946       5629.278      10.367421
            1.8      4642.4374      8.4844935      3913.7688      7.1534229      5595.7478      10.333504
            1.9      4615.7815      8.4914223      3892.2228      7.1604009      5561.9164       10.32173
              2      4588.8129      8.4470866       3870.518      7.1250701      5527.5377      10.270076
            2.1      4564.0602      8.4285167      3851.1262      7.1125872      5494.9839      10.222583
            2.2      4479.3218      8.3692757      3781.0291      7.0420965      5390.3371      10.302618
            2.3      4453.4122      8.3091496      3761.1274      7.0229068      5355.6115      10.067926
            2.4      4380.6015      8.2427712      3701.8065      6.9710397      5263.9161      9.9912746
            2.5      4292.4417      8.1623191       3627.271      6.8995485       5158.009       9.894677
            2.6      4182.8829      8.0599826      3536.6473      6.8163437      5022.7191      9.7440174
            2.7      4033.1264      7.9116488      3412.1485      6.7012998      4838.9434      9.5730873
            2.8      3897.3162      7.7894885      3298.6042      6.5922293      4673.4371      9.4031546
            2.9      3717.7405      7.5960712      3149.2344      6.4372772      4453.1433      9.1622122
              3       3488.379      7.3611069      2956.4972      6.2393131      4175.4647      8.8694347
            3.1      3245.8152      7.0975544      2752.6588      6.0206669      3881.7746      8.5399787
            3.2      2974.6301       6.794009      2524.4502      5.7684814      3554.1232      8.1737034
            3.3      2702.3037      6.4837441      2293.4428      5.5043145      3228.3988      7.7962261
            3.4      2382.7194      6.0938493      2024.8424      5.2529318       2841.581      7.5342271
            3.5      2074.4405      5.6910312      1761.8848      4.8331855      2475.6476      6.8282827
            3.6      1758.0459      5.2491296      1493.4492      4.4594881      2097.4155      6.2933553
            3.7      1434.3099      4.7447408      1218.4862      4.0316718      1710.9805      5.6860362
            3.8      1153.4836      4.2653757      979.38242      3.6217965      1376.9119      5.1130139
            3.9      875.61697      3.7237882      743.26267      3.1624845      1045.5182      4.4670129
              4      639.74181      3.1960546      543.00912      2.7155609      763.87822      3.8351737
            4.1      441.66465      2.6688296       374.5191      2.2633222      527.99822      3.2066798
            4.2      282.55537      2.1458407      239.30248      1.8184963      338.32003      2.5808745
            4.3      166.40693      1.6456562      140.56234      1.3906576      199.93691      1.9866023
            4.4      84.143929      1.1497037      71.092189     0.97904141      101.05098      1.4369887
            4.5      37.416176     0.75450094      31.522859     0.63529973      45.094475     0.91387499
            4.6      13.307662     0.43303539      11.140774     0.36275152      16.173425     0.52734354
            4.7      4.3062159     0.24686579      3.5645188     0.20444419      5.3103192     0.30535305
            4.8      1.4582978     0.14634636      1.2055682     0.12101674      1.7998523     0.18132188
            4.9     0.72740456     0.10645579     0.60037615    0.087848047     0.89838375     0.13192511
              5     0.72740456     0.10645579     0.60037615    0.087848047     0.89838375     0.13192511
