#        pt_bbZ        central        num_err    min (scale)        num_err    max (scale)        num_err
            385     0.29049449    0.012408708      0.2282114   0.0096857435       0.380566    0.016407066
            390     0.25473807   0.0089596473     0.19970219   0.0070526244     0.33463465    0.011844136
            395     0.24239618   0.0089061445     0.19064396   0.0070292649     0.31749756    0.011762424
            400      0.2556164    0.011733945     0.19973933   0.0091343874     0.33676567    0.015553391
            405     0.21710549   0.0082994502     0.17252776   0.0066039647     0.28113437    0.010880236
            410     0.20463275   0.0080907038     0.16027097   0.0063592972     0.26916531    0.010720735
            415     0.20942719   0.0082031692     0.16491007    0.006486545     0.27372499    0.010789198
            420     0.18184283   0.0076085558     0.14143701   0.0059389927     0.24094884    0.010147703
            425     0.18109976   0.0075969345     0.14206595   0.0059891049     0.23783028     0.01004288
            430     0.16386623   0.0071794076     0.12799404   0.0056351444     0.21615141   0.0095271979
            435     0.16063086   0.0071235419     0.12540528   0.0055856711     0.21202475   0.0094615591
            440     0.15107102   0.0069201482     0.11769053   0.0054128027     0.19973072   0.0092028832
            445     0.14421568   0.0067903329     0.11230186   0.0053047349     0.19088807   0.0090594438
            450     0.14110533   0.0066722912     0.11007664   0.0052302279     0.18640082   0.0088697744
            455     0.12172551   0.0062581801    0.094542673   0.0048787208     0.16155184   0.0083657139
            460     0.10805252   0.0058928873    0.083622201   0.0045761199     0.14388172   0.0078993355
            465      0.1250296   0.0063076428    0.097118872   0.0049157172     0.16593587   0.0084339862
            470     0.11298423   0.0060327045    0.088320376    0.004733845     0.14899584   0.0080108242
            475    0.099686986   0.0056114407    0.077468804   0.0043822331     0.13221445   0.0074870562
            480     0.10046815   0.0057325432    0.078072125    0.004473829       0.133222    0.007651769
            485     0.09852505   0.0057765492     0.07661471   0.0045135563     0.13053302   0.0076989849
            490     0.08721379   0.0052602828    0.068209268   0.0041344886     0.11498876   0.0069825685
            495    0.083123602   0.0051376093    0.064876423   0.0040324189     0.10987942   0.0068431184
            500    0.089325714   0.0055848431    0.070066747   0.0043619539      0.1174658   0.0074439481
            505    0.070184274   0.0047782425    0.056276311   0.0037683689    0.090544474   0.0066772436
            510    0.072567531   0.0052410319    0.056398464   0.0040985886    0.096186747   0.0069498679
            515    0.071662553   0.0047809584    0.055537543   0.0037121456    0.095394822   0.0064204708
            520    0.065424834   0.0045753259    0.050686266   0.0035602241    0.087019696   0.0061198246
            525    0.068901128   0.0046573466    0.052998343   0.0036092768    0.092377496   0.0062915113
            530    0.066515686   0.0045838862     0.05109094   0.0035381744    0.089320384   0.0061882335
            535    0.055103785   0.0042352785    0.043016647   0.0033140223    0.072777463   0.0056422722
            540    0.056998375   0.0042676265     0.04417611   0.0033229212    0.075876847   0.0057170592
            545      0.0471701   0.0038530052    0.037227683   0.0030584902    0.061645645   0.0050847824
            550    0.049740064   0.0072238372    0.038262081   0.0056098893    0.066546643   0.0095386799
            555    0.040116679   0.0037947454    0.031508884    0.002985251     0.05267082   0.0050256787
            560    0.042068211   0.0036778544    0.032486571   0.0028431978    0.056247379   0.0049627732
            565    0.040837751   0.0036035227    0.031706547   0.0028123062    0.054250796   0.0048147624
            570    0.039256638   0.0035289899    0.029765242   0.0026851541     0.05338986   0.0048206422
            575    0.044826971   0.0052203175    0.034615294   0.0040272383     0.05978914   0.0069747247
            580    0.033267115   0.0033677916    0.025740488   0.0026134993    0.044331028   0.0045172024
            585    0.029016623   0.0031225952    0.022293869   0.0023901668    0.038993758   0.0042553255
            590     0.03217591   0.0031870603    0.025044642   0.0024955318    0.042594934     0.00424293
            595    0.032203729   0.0034651506    0.024744458   0.0026872148     0.04327074   0.0046480654
            600    0.033854046    0.003315717    0.026123858   0.0025682499    0.045187795   0.0044488372
            605    0.026969524   0.0038902019    0.020799136   0.0029789929     0.03607054   0.0052477134
            610    0.029047227    0.003030962    0.022069396   0.0023122776    0.039453101   0.0041360931
            615    0.029675062   0.0030619043    0.023107499   0.0023972655     0.03927471   0.0040782473
            620    0.026475054   0.0028893925    0.020208235   0.0022165686    0.035841585   0.0039358616
            625    0.024349868   0.0028648028    0.018667955   0.0022096132    0.032795214   0.0038751513
            630    0.021881689   0.0027138072    0.016995966   0.0021050959    0.029058631   0.0036496365
            635    0.022082361   0.0026670802    0.017102601   0.0020730274    0.029421561   0.0035817867
            640     0.02183002   0.0026339194    0.016440896   0.0019932098    0.029936783   0.0036254388
            645     0.02052934   0.0025479677    0.015901096   0.0019849036    0.027361201   0.0034211719
            650    0.019828483   0.0024991321    0.015263754   0.0019355404      0.0265996    0.003379996
            655    0.019263217   0.0024673966    0.015107987   0.0019455344    0.025326355   0.0032653917
            660     0.01925904   0.0024667272    0.014591605   0.0018780063    0.026266771   0.0033853751
            665    0.015910332   0.0022534477    0.012138447   0.0017273531     0.02151074   0.0030618095
            670    0.017376927   0.0023443122     0.01324521   0.0017970738    0.023575342   0.0032002274
            675    0.013904026   0.0020962546    0.010765826   0.0016322827    0.018533549   0.0028120492
            680    0.015232461   0.0021989382    0.011708227   0.0017005585    0.020453902   0.0029705397
            685    0.012583105   0.0020394198   0.0099297319   0.0015997441    0.016424162   0.0027157252
            690    0.013671341   0.0021355646    0.010842269   0.0016635493    0.017821969   0.0029249046
            695    0.017330132    0.002337575    0.013323257   0.0018108512    0.023265002   0.0031614946
            700    0.013549268   0.0020665998    0.010588844   0.0016259935    0.017908619   0.0027534923
            705    0.015815446   0.0022465646    0.012146979   0.0017327178    0.021304602    0.003053515
            710    0.014571781   0.0021487444    0.011241913   0.0016684505    0.019515126   0.0029002734
            715    0.015546155   0.0022223593    0.011934246   0.0017145764    0.020894822   0.0030062389
            720    0.010140736   0.0017931575   0.0076145738   0.0013528784    0.013964778   0.0024837521
            725    0.012355254   0.0019791364    0.009395126   0.0015131144    0.016778391   0.0027004915
            730    0.012942361    0.002022541   0.0098941256   0.0015545957    0.017508363   0.0027532099
            735     0.01209086   0.0019624479    0.009355062   0.0015260324    0.016103433   0.0026306581
            740    0.012143569   0.0021753712   0.0095604002   0.0017175341    0.015910828   0.0028643746
            745    0.013367355   0.0026566457    0.010436487   0.0020833758    0.017657383   0.0035050453
            750   0.0087909324   0.0016620784   0.0067101881   0.0012736087    0.011887987   0.0022606682
            755   0.0076129251   0.0015554328   0.0058730532   0.0012060899    0.010182233   0.0020936453
            760   0.0081920607   0.0016072428   0.0061588555   0.0012150075     0.01125483   0.0022183564
            765   0.0066439215   0.0014498413   0.0050651621   0.0011119362   0.0090043458   0.0019767065
            770   0.0084722449   0.0017431292   0.0064814966   0.0013410948    0.011406539   0.0023507759
            775    0.010662849    0.001829483   0.0079247139   0.0013662208    0.014848347   0.0025605744
            780   0.0074983434     0.00159461   0.0057002561   0.0011813671    0.010210372   0.0022494474
            785   0.0069266426   0.0014768223   0.0051540136   0.0011050161   0.0095965346   0.0020553675
            790   0.0053840656   0.0013060277   0.0041071389   0.0010017997     0.00730517   0.0017847745
            795   0.0053230652   0.0012922425   0.0040178872  0.00098264421   0.0073021529   0.0017871875
            800   0.0053338775   0.0012940939   0.0040609124  0.00098958045   0.0072652341   0.0017754269
            805   0.0063372068   0.0014862781   0.0049508683   0.0011510153   0.0083828011    0.002004191
            810   0.0047851301   0.0012356733    0.003562425   0.0009244684   0.0066433213   0.0017236176
            815   0.0061668827   0.0013853488   0.0046936855   0.0010619981   0.0083720128   0.0018855036
            820   0.0037743177   0.0010899614   0.0028801121  0.00083842886   0.0051059704   0.0014828171
            825   0.0071572308    0.001538336   0.0052160945   0.0011224829    0.010147571   0.0021904341
            830    0.005662361   0.0013346181   0.0042586074    0.001008498   0.0077812005   0.0018434285
            835   0.0035666587   0.0010769985   0.0025227371  0.00076317821   0.0051969348   0.0015679257
            840   0.0053205522    0.001290847   0.0040048659  0.00097671185   0.0073211604   0.0017896556
            845   0.0031724049   0.0010032422   0.0023637695  0.00075107171   0.0043955742    0.001395389
            850   0.0034743337   0.0010475837   0.0027466987  0.00083320307     0.00453503   0.0013802466
            855    0.005134862    0.001284392   0.0039023449  0.00098202249   0.0070166546   0.0017715202
            860   0.0056844737   0.0013405906    0.004289988   0.0010175068   0.0077957663   0.0018487848
            865   0.0026440416  0.00094432629   0.0020331173  0.00072657888   0.0035442577   0.0012760392
            870   0.0015740776  0.00070394626   0.0011839216  0.00053347383   0.0021678111  0.00097477474
            875    0.004174806   0.0011588456    0.003232325  0.00089918954   0.0055536054   0.0015505431
            880   0.0038038016   0.0010980827   0.0028495238  0.00082578409   0.0052341016   0.0015161184
            885   0.0041095639   0.0011401354   0.0030313325  0.00084268847   0.0057465146   0.0016006707
            890   0.0025683473   0.0009082807   0.0019248259  0.00068368694   0.0035492117   0.0012627969
            895    0.002512117  0.00088873262   0.0019934294  0.00071013498   0.0032511965    0.001155958
            900   0.0055072669   0.0013391476   0.0041700039   0.0010186639   0.0075039457   0.0018338928
            905   0.0029604322  0.00098868358   0.0021671708   0.0007258157   0.0041658903   0.0013928742
            910   0.0025335334  0.00089579802   0.0018887155  0.00067156742   0.0035079872   0.0012447912
            915   0.0034786715   0.0010495352   0.0025070428   0.0007594873   0.0049991997     0.00151389
            920   0.0031845458   0.0010071452   0.0023784634  0.00075535842   0.0044110924   0.0014026709
            925   0.0012872829  0.00064380447   0.0010197679  0.00051274583   0.0016810965  0.00085039333
            930   0.0025669708  0.00090758499   0.0019632333   0.0006966655   0.0034610084   0.0012299537
            935   0.0018906763  0.00077185742    0.001587579  0.00065264039   0.0023088355  0.00095266133
            940   0.0032112925   0.0010155502   0.0023758864  0.00075568637   0.0044891156   0.0014263565
            945   0.0028528532  0.00095101373   0.0022603201  0.00075865357   0.0037126691   0.0012513205
            950   0.0022188955  0.00083869906   0.0018119728  0.00068863331   0.0027840416   0.0010617575
            955   0.0015891397  0.00071070315   0.0011634334  0.00052133319   0.0022414566   0.0010057363
            960   0.0025539415  0.00090321032   0.0018542377  0.00065756259   0.0036363666   0.0012903795
            965  0.00097102843  0.00056090148   0.0007237855  0.00041912154   0.0013480752  0.00078301613
            970   0.0022086835   0.0008348105   0.0017046179  0.00064760245   0.0029578951   0.0011253872
            975   0.0018963745   0.0007743483   0.0013709644  0.00056259646   0.0027112125   0.0011086227
            980   0.0032121969   0.0010174256   0.0025910524  0.00082777409   0.0040951821   0.0013018078
            985   0.0012680272  0.00063402813  0.00097584633  0.00049016025   0.0017040336  0.00085751262
            990    0.002257407   0.0008534691   0.0017456743  0.00066271903   0.0030088676   0.0011464913
            995   0.0012117567  0.00060752616  0.00087916766  0.00044446119   0.0017335334  0.00086961516
           1000   0.0012117567  0.00060752616  0.00087916766  0.00044446119   0.0017335334  0.00086961516
