#  y_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2              0              0              0              0              0              0
           -4.1    0.075981593    0.034567738    0.060659463    0.028454858    0.099711883    0.044803688
             -4    0.061065226    0.030538597    0.050643058     0.02541173    0.075131254     0.03764015
           -3.9     0.34317287    0.070885538     0.27423049    0.057529028     0.44412805    0.091620722
           -3.8     0.66710693     0.10072407     0.54393472     0.08286253     0.84244552     0.12807656
           -3.7      1.3463457      0.1450548      1.1009007     0.11894435      1.6931069     0.18350287
           -3.6      2.5481016     0.20047681      2.1183357     0.16719525      3.1274678     0.24692312
           -3.5      4.5897623     0.27039889      3.7773885     0.22311831      5.7059554     0.33723071
           -3.4      7.8327817     0.35149337      6.4904359      0.2918106      9.6556576     0.43534622
           -3.3      11.114418     0.42657827      9.1523001     0.35051479      13.802908     0.53519449
           -3.2      16.480133     0.51123818      13.646064     0.42371795      20.328979     0.63448308
           -3.1      24.704629     0.62451206      20.569378      0.5325101       30.25941     0.82707677
             -3      30.155998     0.69083758      24.865794     0.57056786      37.381022     0.86282803
           -2.9      39.972136     0.79435008      32.966535     0.65590288      49.533706     0.99012329
           -2.8       51.71475     0.91463114      42.547984      0.7524555      64.281701      1.1450014
           -2.7      63.934304      1.0039954      52.672573     0.82781393      79.323734      1.2536156
           -2.6      75.483383      1.1010301      62.013398       0.904823      93.966377      1.3834043
           -2.5      88.268098      1.2031839      72.403594     0.98622983      110.06554      1.5112203
           -2.4      103.11911      1.3082193      84.517167      1.0704871      128.69369      1.6458211
           -2.3      116.51146       1.356609      95.555544      1.1136805      145.29656      1.7016084
           -2.2      129.17662      1.4499731      105.79797      1.1862527      161.31694      1.8267378
           -2.1      144.14941      1.5180963       118.1328      1.2479717      179.87117      1.9160726
             -2      160.30516        1.60087      130.88534      1.3081726      200.88438      2.0178314
           -1.9      175.26455      1.6738001      143.20868      1.3684095      219.42127      2.1083207
           -1.8      188.43089      1.7340963      153.90012      1.4172248      235.98836      2.1850467
           -1.7      197.53845      1.7947417      161.08275       1.463074      248.18632      2.2725536
           -1.6      209.94531      1.8557235      170.88684      1.5118045      264.39808       2.357132
           -1.5       217.9995      1.8615125      177.65339      1.5210196      274.20518      2.3577862
           -1.4      227.43353      2.2564833      184.96126      1.8267815      286.71613      2.8749325
           -1.3      241.17846      1.9971517      195.67481      1.6199324      304.83065      2.5492097
           -1.2      246.90752      1.9996444      200.34442      1.6268805      312.01903      2.5433075
           -1.1      255.14823      2.1772559      206.61873       1.760444      323.15875      2.7931166
             -1      262.36825      2.0679543      212.51712      1.6773616      332.25788       2.639348
           -0.9      266.04144      2.0678298      214.86201      1.6743932      337.97005      2.6443099
           -0.8      272.57774      2.1212127       219.9702      1.7130591      346.58914      2.7196803
           -0.7      279.74305      2.1105414       225.8549      1.7085821      355.54032      2.7018488
           -0.6      279.85723      2.1323783      225.43876      1.7259796      356.56898      2.7407671
           -0.5      283.60366      2.1525664      228.40943      1.7376062      361.41029      2.7663428
           -0.4      283.80605      2.1966693      228.42066      1.7694245      361.91674      2.8222192
           -0.3      285.02519      2.1406407      229.49099      1.7286664      363.35583      2.7458063
           -0.2      292.49924      2.5437826      235.36154       2.030591      373.14639      3.2888576
           -0.1      286.51495      2.1479495      230.44192      1.7326897      365.66339      2.7579494
              0      286.94857      2.1883586      230.83337      1.7608227      366.17458      2.8165228
            0.1      282.87667      2.1380046      227.68074      1.7258445      360.76511      2.7442828
            0.2      287.30248      2.1936723      231.16096       1.767749      366.51589      2.8172708
            0.3      281.53514      2.1381955      226.42114      1.7235072      359.31664      2.7469267
            0.4      280.93111       2.471227      226.30911       1.980768      357.92984      3.1829767
            0.5       277.7671       2.123469      224.02075      1.7164876      353.43177      2.7202132
            0.6      273.24454      2.0803325      220.41739      1.6841531       347.5869      2.6618912
            0.7      274.61596      2.3451144      221.63654      1.8830787      349.11276      3.0158872
            0.8      265.56674      2.0810294      214.76856      1.6892346      336.86573      2.6642709
