#   m_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16              0              0              0              0              0              0
             17              0              0              0              0              0              0
             18              0              0              0              0              0              0
             19              0              0              0              0              0              0
             20              0              0              0              0              0              0
             21              0              0              0              0              0              0
             22              0              0              0              0              0              0
             23              0              0              0              0              0              0
             24              0              0              0              0              0              0
             25              0              0              0              0              0              0
             26              0              0              0              0              0              0
             27              0              0              0              0              0              0
             28              0              0              0              0              0              0
             29              0              0              0              0              0              0
             30   0.0015545018   0.0015544241   0.0012310124   0.0012309509    0.002029852   0.0020297505
             31   0.0015820328   0.0015819537   0.0012260904   0.0012260291   0.0021259703    0.002125864
             32   0.0031327732   0.0022150945   0.0024833934   0.0017567267   0.0040855142   0.0028912415
             33              0              0              0              0              0              0
             34              0              0              0              0              0              0
             35              0              0              0              0              0              0
             36              0              0              0              0              0              0
             37   0.0014929972   0.0014929226   0.0010380552   0.0010380033   0.0022656263    0.002265513
             38    0.003057223   0.0021622603   0.0024754703   0.0017510154   0.0038746698   0.0027400555
             39   0.0015612244   0.0015611464   0.0012781912   0.0012781273   0.0019486194    0.001948522
             40   0.0015763506   0.0015762718   0.0012361345   0.0012360727   0.0020852341   0.0020851299
             41   0.0015761905   0.0015761116   0.0012096839   0.0012096234   0.0021415767   0.0021414696
             42              0              0              0              0              0              0
             43   0.0047669467   0.0027523914   0.0037300119   0.0021600169    0.006329892   0.0036679308
             44     0.00157511   0.0015750313   0.0011088836   0.0011088281   0.0023514206    0.002351303
             45   0.0015889556   0.0015888762   0.0012935574   0.0012934928   0.0020002801   0.0020001801
             46   0.0047064825   0.0027172192   0.0037875151   0.0021885295   0.0060185276   0.0034824684
             47   0.0093165666   0.0038041266   0.0079851541   0.0032836584    0.010884754   0.0045681491
             48   0.0078378953    0.003505172   0.0063897558    0.002860914   0.0098511004   0.0044214579
             49   0.0062591437   0.0031294526   0.0051205282   0.0025604347   0.0078299319   0.0039158274
             50    0.015563705   0.0049222835    0.012807483    0.004060357    0.019314406    0.006160726
             51    0.009357223   0.0038218283   0.0079887554   0.0032873756    0.011011805   0.0046328974
             52    0.014009044   0.0046700815    0.011518847   0.0038418361    0.017408083   0.0058042587
             53    0.023410964   0.0060454263    0.018922969    0.004897145    0.029760064   0.0077172911
             54     0.02037615    0.005651608    0.017014886   0.0047251307    0.024817327   0.0069031197
             55    0.020328772   0.0056382612    0.016482873   0.0045795857    0.025745298   0.0071666316
             56    0.015673589    0.004957055     0.01257367   0.0039866752    0.020146939   0.0064168758
             57      0.0141016   0.0047003979    0.011414125     0.00380941     0.01790064   0.0059847473
             58     0.02497595   0.0062441915    0.019895198   0.0049868999    0.032362945   0.0081318542
             59     0.03104894   0.0069446877    0.024680832   0.0055280707    0.040346979   0.0090674898
             60    0.040784514   0.0079988431    0.032884314   0.0064589419    0.052036175    0.010233263
             61    0.031144778   0.0069649146    0.025655742   0.0057507096    0.038638775   0.0086778843
             62    0.048447739   0.0087018956    0.039122929   0.0070369523    0.061697839    0.011114756
             63    0.048179512   0.0086540738     0.03989948   0.0071861299    0.059361064    0.010744709
             64    0.037496959   0.0079736373    0.031783266   0.0063412034    0.044702201    0.011104547
             65    0.046658543   0.0085198917    0.038582313   0.0070871919    0.057596198    0.010654545
             66      0.0812016    0.011261953     0.06575138   0.0091384024      0.1030629    0.014354347
             67    0.067361265    0.010274031    0.055469267   0.0084723998    0.083614165    0.012788956
             68    0.080777031    0.011204963    0.067765746   0.0094435286     0.09779936    0.013771998
             69    0.095161505    0.012187171    0.078029052    0.010024971     0.11884654    0.015330434
             70     0.10182205      0.0126306    0.083204001    0.010336406     0.12770116    0.015888737
             71    0.096909124    0.012309613    0.078179392    0.009950088     0.12355118    0.015754438
             72    0.082418688    0.011322648     0.06750004   0.0092928218     0.10306823    0.014213823
             73     0.15460768    0.015541327     0.12756279    0.012846927     0.19152301     0.01933612
             74      0.1570433    0.015634155     0.12762001    0.012729775     0.19835226    0.019850708
             75     0.14511336     0.01504869     0.11893505    0.012360367     0.18136235    0.018897302
             76     0.15357371    0.015447135     0.13019016    0.013286081     0.18337383    0.019402626
             77     0.19778731    0.017721335     0.16242173    0.014478134     0.24653025    0.022407095
             78     0.20348736    0.017792862     0.16677507    0.014602539      0.2542577     0.02236547
             79     0.25390256    0.019892178     0.21090532    0.016589228     0.31167863    0.024679697
             80       0.261706    0.020194101     0.21594218    0.016691267     0.32413525      0.0251012
             81     0.30970064    0.022114372     0.25612768    0.018157924     0.38246999    0.028007156
             82     0.32437423    0.022495086     0.26884794    0.018676344     0.39952645    0.027825334
             83     0.40667519    0.025178415     0.33889496    0.021045949     0.49737087    0.031031928
             84     0.47952421    0.027392868     0.39757223    0.022744784     0.59031917    0.033827598
             85     0.49838656     0.02785168     0.41554386    0.023349211     0.60896795    0.035049069
             86     0.53499192    0.028890828     0.44235874    0.023937527     0.66091092    0.035847271
             87     0.72433573     0.03359481      0.6022012    0.027973466     0.88857219    0.041348583
             88     0.87643281    0.036979145     0.72782489    0.030780386      1.0768351    0.045729269
             89      1.1757235    0.042772984     0.98014362    0.035716165       1.437177    0.052526132
             90       1.655021    0.050900535      1.3829547    0.042515652      2.0168732    0.062678305
             91      2.7355396    0.065302034      2.2924342    0.054820713      3.3210241    0.079638302
