#    pt_Z-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      12.888839    0.063558579       10.53359    0.052016839       16.12623    0.079925998
              5        39.1006     0.11064069      31.981476    0.090591296      48.873965     0.13906871
             10      66.425526     0.14414634      54.463554     0.11840664      82.791238     0.18134087
             15       93.99233     0.17185318       77.27562     0.14135326      116.77703      0.2150327
             20      122.53262     0.19618612      100.99679     0.16183919      151.77534      0.2450058
             25      149.20111     0.21760151      123.21235     0.17954592      184.38918     0.27139942
             30      167.81079     0.23218884      138.71529     0.19154417      207.15011     0.28953246
             35      174.52281     0.23353989      144.29213     0.19308693      215.39403     0.29057622
             40      169.38077     0.23020396      140.04148      0.1903935      209.05773      0.2866336
             45      157.00574     0.22498032      129.75569     0.18578627      193.89211     0.28116681
             50      142.33297     0.21147492      117.55617     0.17476484      175.91465     0.26332343
             55      125.61753     0.19910425      103.68667     0.16441142      155.37598     0.24867358
             60      110.15223     0.18633258      90.878561     0.15379373      136.32969     0.23254623
             65      96.025458     0.17499439      79.133581     0.14438395      119.01119     0.21923763
             70      83.501843     0.16865973      68.780213     0.13837297      103.55278     0.21195698
             75       72.11399     0.15364255      59.333698     0.12637358       89.55089        0.19239
             80      62.212426     0.14397091      51.151613     0.11825614      77.321708     0.18075974
             85      53.864736     0.13091107      44.274048     0.10766973      66.972186     0.16410136
             90      46.668164     0.12153163      38.306705     0.09985108      58.117612     0.15238843
             95      40.526949     0.11351471      33.258437    0.093288271      50.483099     0.14245745
            100      35.212584     0.10644261        28.8845    0.087358078      43.886839     0.13367692
            105      30.645113     0.10196528      25.123061    0.083355751      38.220033     0.12864182
            110      26.666491    0.092489027      21.854624    0.075934648      33.268982     0.11651188
            115      23.380915    0.087072379      19.144852    0.071326258       29.20041     0.10959511
            120       20.52207    0.080800757      16.800792    0.066230414      25.635237     0.10150734
            125      18.002846    0.075790908      14.738235    0.062107169       22.48915     0.09523871
            130      15.784883    0.071802641      12.922106    0.058769972        19.7186    0.090357939
            135      13.799538    0.071350431      11.296257     0.05808899      17.239319    0.090331978
            140      12.282295    0.062760212      10.041471    0.051354723       15.37495     0.07916164
            145      10.862321    0.059844872      8.8712384    0.048865019      13.613932    0.075748105
            150      9.6215118    0.055369276      7.8501801    0.045289158      12.071755    0.069979092
            155      8.4955796     0.05211675      6.9244508    0.042573202      10.670904    0.065951617
            160      7.6929886    0.049737144      6.2553529    0.040529972      9.6889983    0.063119369
            165      6.8566535    0.048779029      5.5767248    0.039697984      8.6330039    0.062239117
            170       6.188307    0.044756556      5.0249904    0.036415131      7.8055548    0.056886166
            175      5.5330209    0.042127341      4.4865426    0.034260505      6.9901295    0.053750433
            180      4.9122925    0.039942359      3.9775766    0.032465845      6.2158843    0.051138349
            185      4.4622808    0.037926946      3.6092827       0.030746      5.6526876    0.048427344
            190      4.0270429     0.03572773      3.2565363    0.028988152       5.102884    0.045578214
            195      3.5676941       0.033741       2.875479    0.027273404      4.5369358    0.043183697
            200      3.2897746    0.032473699      2.6545027    0.026272073      4.1783976    0.041553132
            205      2.9830274    0.031256358      2.4030513    0.025218267      3.7955243    0.040089589
            210      2.6636516     0.02923775      2.1448539    0.023595225      3.3912516    0.037561815
            215      2.5083428    0.028204646      2.0157361    0.022733223      3.2002849    0.036225157
            220      2.1839713    0.026436914      1.7548553    0.021306251      2.7869812    0.034002286
            225       2.014715    0.029082603      1.6172437    0.023237952      2.5736219    0.037562903
            230      1.8368118    0.024141201       1.473501    0.019423563      2.3479192    0.031089763
            235      1.6689972    0.023079546      1.3365927     0.01855327      2.1377487    0.029752946
            240      1.5247018    0.022173604         1.2206    0.017769259      1.9534806    0.028668102
            245      1.4105162    0.021140657      1.1287092    0.016973488      1.8080795    0.027282392
            250      1.2917929    0.020295198      1.0336749    0.016269013      1.6560426      0.0262389
            255      1.1679227    0.019374711     0.93595942    0.015567667      1.4948676     0.02501266
            260      1.0909361    0.019918661     0.87085415    0.015881437      1.4022772    0.025843029
            265     0.96251133    0.017500772     0.76917592    0.014014625      1.2358045    0.022651841
            270      0.9210619    0.017137123     0.73217926    0.013668053      1.1891383     0.02226197
            275     0.83368938    0.016542252     0.66164745    0.013175342      1.0781453    0.021519224
            280      0.7525678     0.01551927     0.59965519     0.01238985     0.96904888    0.020225082
            285      0.6978268      0.0148933      0.5543767    0.011879517     0.90175774    0.019361139
            290     0.65804134    0.014470865      0.5221166    0.011518165     0.85139088    0.018856258
            295     0.63226401    0.014192746     0.50114937    0.011262749     0.81900557    0.018550757
            300     0.59976921    0.025144878     0.47643591    0.019592323     0.77493249    0.033087124
            305     0.53632086    0.014017883     0.42538087    0.011105259     0.69417129     0.01832468
            310     0.47977368     0.01236774     0.38192962   0.0098811432     0.61856683    0.016077056
            315     0.44909749    0.012743003     0.35572548    0.010072326     0.58222872    0.016709419
            320     0.41771888     0.01160495     0.33171599   0.0092502021     0.54014856    0.015124737
            325     0.43397232    0.013818048     0.34444183    0.010887337     0.56128324    0.018130283
            330     0.38450262    0.011062108     0.30503051   0.0088084934     0.49765033    0.014414184
            335     0.35171678    0.010732588      0.2781443   0.0085123791     0.45665419    0.014021725
            340     0.33145914    0.010923907     0.26227436   0.0086400526     0.43003076    0.014323314
            345      0.3185164    0.010084737     0.25142035   0.0079937652     0.41444122    0.013197511
            350     0.27800541   0.0094460318     0.21978379   0.0074959058     0.36102981    0.012352621
            355     0.27376084    0.012319397     0.21653096    0.009671727     0.35536242     0.01618369
            360     0.25061693   0.0090752478     0.19690901   0.0071464501     0.32763275    0.011950467
