#         pt_bb        central        num_err    min (scale)        num_err    max (scale)        num_err
            615    0.025322593   0.0028665949    0.019702721   0.0022512642    0.033430084   0.0038729433
            620    0.024553742   0.0031830436    0.018422457    0.002383909    0.033607275   0.0043798871
            625    0.021508563   0.0026095424    0.016322865   0.0019913263    0.029139768   0.0035526084
            630    0.020974294   0.0025866708    0.015689308   0.0019426964    0.028841953   0.0035744857
            635    0.021566819   0.0026601148    0.016374102   0.0020249361    0.029217063   0.0036261185
            640    0.016366602    0.002352376    0.012301777   0.0017687384    0.022364738   0.0032277055
            645    0.023916775   0.0027816104    0.018264666   0.0021307531    0.032217023   0.0037707388
            650    0.017711677   0.0023671695    0.013199672   0.0017685103    0.024439304   0.0032752949
            655    0.019659464   0.0024972779    0.014921945   0.0019045138    0.026633966   0.0033987401
            660    0.018616775   0.0026142741    0.014072525   0.0019893829    0.025295142   0.0035418535
            665    0.016118695    0.002309628    0.012208443   0.0017480548    0.021872917   0.0031554829
            670    0.011999528   0.0019487575   0.0088682433   0.0014443485     0.01669599   0.0027158723
            675     0.01613451   0.0023074657    0.012162537    0.001743348    0.022019752   0.0031704512
            680    0.018326355   0.0024075964    0.014003041   0.0018469319    0.024626138   0.0032469453
            685    0.012675758   0.0019897699   0.0093196159   0.0014645155     0.01772565   0.0027934732
            690     0.01141563   0.0019552764   0.0085112605   0.0014548965    0.015744258   0.0027129686
            695     0.01360553   0.0022143691    0.010558407   0.0017061277    0.018043954   0.0029874859
            700    0.012328587   0.0019749583   0.0091988796   0.0014781706    0.016999184   0.0027306946
            705    0.011948411   0.0019713054    0.009017487   0.0014924694     0.01627936   0.0027030855
            710    0.015217239   0.0021966185    0.011310844   0.0016369397    0.021043537   0.0030462173
            715    0.012970388   0.0020259092   0.0096791677   0.0015155398    0.017854926    0.002795057
            720     0.01090545   0.0019015158    0.008097447    0.001412647    0.015095358   0.0026434009
            725    0.011921545   0.0019909878   0.0089842017   0.0015035125    0.016274422   0.0027302225
            730   0.0090916127   0.0016895329   0.0067464426   0.0012573731    0.012630092    0.002357946
            735   0.0091225449    0.001756757   0.0069359104   0.0013424859    0.012347595   0.0023853245
            740    0.012040312   0.0019535288    0.009147611   0.0014938253    0.016295238    0.002661177
            745   0.0064890116   0.0014662361   0.0048882273   0.0011174874   0.0088581752   0.0019952521
            750    0.011712645   0.0019275133   0.0087211604   0.0014406661    0.016189468   0.0026730577
            755     0.00885984   0.0016744875    0.006760104   0.0012847105    0.011932253    0.002267478
            760   0.0079492277   0.0016519709   0.0060920608   0.0012655328    0.010652277   0.0022368814
            765   0.0065636095   0.0014385112   0.0049408483    0.001094042   0.0089635134   0.0019747699
            770   0.0050711805   0.0012678091   0.0038758144   0.0009748372   0.0068284514   0.0017167932
            775   0.0057020248   0.0013440315   0.0042780632   0.0010115575   0.0078092357   0.0018456411
            780    0.006374974   0.0014263448   0.0047053141   0.0010557703   0.0088634174   0.0019893986
            785   0.0040322849   0.0011206002   0.0029838016  0.00083208182    0.005607531   0.0015613925
            790   0.0076189436   0.0016187845   0.0058512766   0.0012346351    0.010209332   0.0022024336
            795    0.005397351   0.0013098342   0.0042314926   0.0010313841   0.0070587755   0.0017214101
            800   0.0075554383   0.0015422701   0.0057818168   0.0011881565    0.010155934   0.0020878072
            805   0.0038008803    0.001186983   0.0027621689  0.00086248576   0.0053877631   0.0016840632
            810   0.0051069547   0.0012768078   0.0039539496  0.00099386018   0.0067852021   0.0017070611
            815   0.0041264505   0.0011445721   0.0030464826  0.00084621019   0.0057413365   0.0015949862
            820   0.0059168868   0.0014053865   0.0046668427   0.0011101394   0.0076830972   0.0018449329
            825    0.004429828   0.0011839354   0.0033182633  0.00089071278   0.0060916767   0.0016342839
            830   0.0059787114   0.0013721016   0.0043978711   0.0010112052    0.008350036   0.0019199053
            835   0.0053190877   0.0012907279   0.0039694117  0.00096647336   0.0073280272   0.0017824913
            840    0.006034966   0.0013846294   0.0045876831   0.0010575586   0.0081508443   0.0018772501
            845   0.0044755903   0.0012825938   0.0033966307   0.0009524209   0.0060790636   0.0017909508
            850   0.0044378231   0.0011871087   0.0033446819  0.00089905951   0.0060694198   0.0016317278
            855   0.0044880672   0.0011996369   0.0035910124  0.00096691557   0.0057220088   0.0015457405
            860   0.0051042177   0.0012761774   0.0037291077  0.00093468618   0.0071939816   0.0018024447
            865   0.0028413926  0.00094721229    0.002124954  0.00071108805   0.0039082753   0.0013069655
            870   0.0041203121   0.0011428161   0.0030613125  0.00085270505   0.0057019288   0.0015857461
            875   0.0044494678   0.0011892675    0.003317591  0.00088973476   0.0061444178   0.0016469627
            880   0.0025409524  0.00089839211   0.0018533253  0.00065697945   0.0035852021   0.0012701261
            885   0.0028622569  0.00095433996   0.0020612165  0.00068731718   0.0040803201   0.0013607078
            890   0.0032184794   0.0010180226   0.0023548779  0.00074680928   0.0045304282   0.0014383046
            895   0.0034509804   0.0010408987   0.0024755822   0.0007466239   0.0049390156    0.001490273
            900   0.0072514526   0.0041773478   0.0054077631   0.0031446075   0.0099476671   0.0056668582
            905   0.0026603522  0.00094966222   0.0019101081  0.00068227135    0.003802297   0.0013564236
            910   0.0021666347  0.00081942833   0.0016486114  0.00062990007   0.0029290196    0.001117015
            915   0.0034736774   0.0010473127   0.0025643618  0.00077437561   0.0048318047   0.0014587396
            920   0.0028563745  0.00095216572   0.0021383754  0.00071517036   0.0039284594    0.001313845
            925   0.0019042257  0.00077753393   0.0015188875   0.0006300795   0.0024520048   0.0010154649
            930   0.0022189596  0.00083867035   0.0017107563  0.00064960559   0.0029496999   0.0011193302
            935   0.0022858664  0.00086575924   0.0017206403   0.0006627684   0.0031313965    0.001186917
            940   0.0019243697  0.00078569148   0.0014303081  0.00058546458   0.0026655622   0.0010909199
            945   0.0032817447   0.0011456127   0.0024453221  0.00086174799   0.0045221609   0.0015672068
            950   0.0021841617  0.00082719044   0.0016532693  0.00063083662   0.0029691236   0.0011252603
            955   0.0012523969  0.00062633811  0.00088176071  0.00044125833   0.0018316927  0.00091608407
            960  0.00097684673  0.00056429598   0.0007410404  0.00042973006   0.0013269228  0.00077169391
            965  0.00063849542  0.00045146191  0.00051386155  0.00036470682  0.00080548221  0.00057261569
            970   0.0010455782  0.00060697827  0.00079967188  0.00046472869   0.0014011205  0.00081671011
            975      0.0018899  0.00077189363   0.0013294678  0.00054360989   0.0027673549   0.0011298816
            980   0.0019161905  0.00078232681   0.0014315806   0.0005858684    0.002637631   0.0010800288
            985   0.0018841937  0.00076918906   0.0013454262  0.00054940432    0.002710044   0.0011066433
            990   0.0015860664  0.00070933678   0.0011271949  0.00050411287   0.0022953261   0.0010266227
            995   0.0010062425  0.00058200938  0.00071890356  0.00041609425   0.0014457223  0.00083585849
           1000   0.0010062425  0.00058200938  0.00071890356  0.00041609425   0.0014457223  0.00083585849
