#   pt_Z-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.082670084   0.0050997474    0.062457079   0.0038615374     0.11245688   0.0069573776
              5     0.24007249   0.0087116505     0.18177825    0.006612027     0.32587373    0.011860932
             10     0.40428315     0.01204624     0.30772872   0.0092342606     0.54595063    0.016230308
             15     0.53143249    0.012932675     0.40475644   0.0098749959     0.71726715    0.017517502
             20     0.62893534    0.014099984     0.48162685    0.010831944     0.84456826    0.019013448
             25     0.70420142    0.014908977     0.53873302    0.011442309     0.94639461    0.020105968
             30     0.82329212    0.016150928     0.63085986    0.012416293      1.1047402    0.021750907
             35     0.86929556    0.016706521     0.66742361    0.012862261       1.164008    0.022461187
             40     0.88984159    0.016892955     0.68622489    0.013073056      1.1864561    0.022622155
             45     0.94698586    0.017331142     0.73179362    0.013430807       1.260206     0.02318152
             50     0.98749118    0.017668172     0.76822428    0.013792244      1.3050746    0.023472729
             55     0.97472711    0.017602214     0.75791274    0.013741135      1.2888878    0.023374077
             60      1.0081929    0.017857424     0.79020685     0.01404694      1.3225708    0.023557259
             65      1.0122392    0.018139124     0.79679114    0.014338437      1.3220335    0.023811903
             70      1.0063053    0.017867138     0.79533689    0.014172145      1.3087021    0.023372579
             75      1.0393624    0.031191254      0.8223854    0.024260826      1.3498413    0.041153946
             80     0.94348163    0.017286434     0.74795619    0.013748482      1.2230593    0.022542331
             85     0.96530823    0.017532558      0.7707233     0.01405085      1.2421157    0.022699864
             90     0.92337447    0.017138545     0.74004298    0.013787571      1.1833528    0.022103627
             95      0.9271211    0.017219215     0.74641089    0.013913334      1.1823104    0.022116247
            100     0.92460392    0.017149384     0.74931468    0.013944364      1.1707117    0.021874999
            105     0.93239565    0.029587581     0.75770504    0.023790341      1.1769189    0.038226385
            110     0.88594578    0.018640023     0.71981976    0.015091159      1.1185555    0.023790972
            115     0.87669387    0.016688797     0.71257959    0.013611549      1.1062421    0.021193234
            120      0.8652546    0.016653345     0.70740566    0.013654649      1.0849952    0.021046991
            125     0.82894624    0.016226909      0.6815423    0.013373875       1.033035    0.020403331
            130     0.86594343    0.016651352     0.71429385    0.013765097      1.0751876    0.020851569
            135     0.85099786    0.016553623     0.70234813    0.013698719      1.0561004    0.020746842
            140     0.86091959     0.01654882     0.71377924    0.013748346      1.0628771    0.020614588
            145     0.81428068    0.016326668      0.6763833    0.013561583      1.0033252    0.020330367
            150     0.84731211    0.016960292     0.70437494    0.014080088      1.0428288    0.021198595
            155     0.82542203    0.016239784     0.68505801      0.0135094      1.0177344    0.020168617
            160     0.84517531    0.016571286     0.70137932    0.013765624      1.0426602    0.020631844
            165     0.83494222    0.016245974     0.69309259     0.01352763      1.0297894    0.020190981
            170     0.85575093    0.016640576     0.71116778    0.013817675      1.0530999    0.020644419
            175     0.87343036    0.016650345     0.72635211    0.013887215      1.0753104     0.02066809
            180     0.92866251     0.01760288     0.76985274    0.014580381      1.1461285    0.021972419
            185     0.95727249    0.017466814     0.79195028    0.014485339      1.1856612    0.021832095
            190     0.99960125    0.017771992     0.82524713    0.014722409      1.2412751     0.02223744
            195      1.0227504    0.018212293     0.83750178    0.014943331       1.281458    0.023006105
            200      1.0733164    0.018818847     0.87566441    0.015375259      1.3504375    0.023889658
            205       1.101783     0.01946212     0.89399281    0.015771101      1.3946878    0.024927539
            210      1.1048954     0.01872806     0.89322887     0.01518474      1.4043397    0.024090087
            215      1.1280078    0.018887364     0.90366978    0.015186354      1.4473976    0.024398301
            220        1.04486    0.018271851     0.83575581    0.014660609      1.3429851    0.023649952
            225      1.0167379    0.023021748     0.80955861    0.018217815      1.3127787    0.029989866
            230     0.95053766    0.017365205     0.75797921    0.013901668      1.2254919    0.022528267
            235     0.90850009    0.017068886     0.72315491    0.013649387      1.1736554    0.022190944
            240     0.85817936    0.016731121     0.68146204     0.01330869      1.1111133    0.021834224
            245     0.81466727    0.016077622     0.64695076    0.012814311      1.0547268    0.020949152
            250     0.75583459    0.015489368     0.59845341    0.012298507     0.98177465    0.020267759
            255     0.70657012    0.015092822     0.56006407    0.012008116     0.91653451    0.019704551
            260     0.66326721    0.015947353     0.52416659    0.012589114     0.86310244    0.020911746
            265     0.59270353    0.013703123     0.46869046     0.01087202     0.77095172    0.017939111
            270     0.57454342    0.013522189     0.45158996    0.010671342     0.75201714    0.017791864
            275     0.53315122    0.013304577     0.41842264    0.010487239     0.69874116    0.017498665
            280     0.47274915    0.012298121     0.37142839   0.0096798028     0.61900227    0.016256952
            285     0.45668652    0.012074198     0.35873613   0.0095220765     0.59811986    0.015901063
            290     0.42610315    0.011641697     0.33340592   0.0091446513     0.56036866     0.01539278
            295     0.42286794     0.01157716     0.33074395   0.0090893081     0.55628876    0.015312534
            300     0.40894289    0.023905275     0.32158103    0.018538417     0.53480306    0.031571557
            305     0.36226209    0.011763774     0.28368794   0.0092352998     0.47587015    0.015519215
            310     0.33032772    0.010221608     0.25937131   0.0080623436     0.43279465    0.013461819
            315     0.31538878    0.010926808     0.24650816   0.0085415875     0.41518341    0.014475901
            320     0.28320207   0.0095606127     0.22167713   0.0075087336     0.37242125    0.012660505
            325     0.30584793    0.012246815     0.23945285    0.009526344     0.40182217    0.016254582
            330      0.2689703   0.0092228508     0.21140925   0.0072756727     0.35210815    0.012165503
            335      0.2443076   0.0088730451     0.19101458    0.006963614     0.32153827    0.011743472
            340     0.23363264    0.009388521     0.18214413   0.0073150386     0.30828375    0.012477537
            345     0.22661559   0.0084862333     0.17645261   0.0066363336     0.29953746    0.011269612
            350     0.18807953   0.0077567939     0.14691208   0.0060821281     0.24775906    0.010273765
            355     0.19287548   0.0098962008     0.14995441   0.0077171491      0.2553307    0.013092759
            360     0.18020037   0.0077273797     0.13973601   0.0060026958     0.23918356    0.010324298
            365      0.1725395   0.0074308277     0.13381149   0.0057797694     0.22900784    0.009930103
            370     0.15257901   0.0073398097     0.11945529   0.0057741718     0.20064643   0.0096886265
            375     0.14184899   0.0067098427     0.10997304   0.0052252195     0.18851146      0.0089655
            380     0.13975622   0.0079052477     0.10853774   0.0061190638     0.18529376    0.010570364
            385     0.12486578   0.0063235433    0.097401496   0.0049543383     0.16477894   0.0083917976
            390     0.12742791    0.006352356    0.098282561   0.0049234028     0.17006968   0.0085184854
            395     0.12050736    0.009744632    0.094132389   0.0075589024     0.15866205     0.01290814
            400     0.11678203   0.0060975959    0.090632829   0.0047463739     0.15485546   0.0081358072
            405     0.10685717   0.0058434835    0.083328275   0.0045655187      0.1410377   0.0077737244
            410    0.098952269   0.0055787683    0.076040504   0.0043049699     0.13264518   0.0075118928
            415      0.0909208   0.0053887786    0.070933213   0.0042147811      0.1199161   0.0071558806
            420    0.092962025   0.0054747138    0.071724018   0.0042128696     0.12412528   0.0073840936
            425    0.089317983   0.0053563671      0.0686887   0.0041304939     0.11980228   0.0072399271
            430    0.077044162   0.0049304212    0.059465506   0.0038222378     0.10279433   0.0066118914
            435    0.067617767   0.0047878126    0.052110524   0.0037036138    0.090416759   0.0064377263
            440    0.066946138   0.0046064866    0.051828115   0.0035800334    0.089092165   0.0061684064
            445    0.068319952   0.0047182671    0.052526034   0.0036282429     0.09162437   0.0063880421
            450    0.071051597   0.0047431285    0.055274374   0.0037069334    0.094053461   0.0063154653
            455    0.050458968   0.0039835406    0.039118794   0.0031038666    0.067070932   0.0053227852
            460    0.057191941   0.0043042869    0.043651797   0.0033025733    0.077249556   0.0058312559
            465     0.05232942   0.0040508823    0.039938672   0.0031051033    0.070676935   0.0054950283
            470    0.054991701   0.0041880737    0.042876198   0.0032826218    0.072601128   0.0055589443
            475    0.048928844   0.0039924705    0.037466002   0.0030718238    0.065807283   0.0053879669
            480    0.050701384   0.0039862761    0.039131276   0.0030926399    0.067723858   0.0053527536
            485    0.052627963   0.0043193944    0.040548467   0.0033393791    0.070378359   0.0058089932
            490    0.036845202   0.0034100735    0.028551437   0.0026562396    0.048976935   0.0045607581
            495    0.035570996   0.0033651146    0.027316351   0.0025957384    0.047765082   0.0045432139
            500    0.039349444   0.0036888887    0.029446386   0.0027723903    0.054200704   0.0050840885
            505    0.036131485    0.003430196    0.028673175   0.0027034842    0.046894038   0.0046517547
            510    0.028184658   0.0029908647    0.021788227    0.002320348    0.037538255   0.0040029819
            515    0.033758631   0.0032649497    0.025588956   0.0024847864    0.045941449   0.0044649494
            520     0.02826942   0.0029809662    0.021636231   0.0022909446    0.038054766   0.0040329568
            525    0.031334126   0.0031907897     0.02416425    0.002470752    0.041815326   0.0042783819
            530    0.023145994   0.0027093602    0.017818663   0.0020968893    0.031012677   0.0036514773
            535    0.031051445   0.0031707958    0.024213461   0.0024819468    0.041022161   0.0042254487
            540    0.028240736   0.0029777049    0.021876318    0.002323927    0.037551557   0.0039852517
            545     0.02628088   0.0028867841    0.020020288   0.0022107578     0.03560473   0.0039311229
            550    0.029462465   0.0030768855    0.022723477   0.0023401932    0.039373565   0.0042610589
            555    0.023192101   0.0026966098    0.017999936   0.0021032476     0.03077515    0.003596156
            560     0.02435872   0.0027770988    0.018285706   0.0020925594    0.033476631    0.003833234
            565    0.018673886   0.0024417844     0.01443395   0.0018970688    0.024893573   0.0032715588
            570    0.014549588   0.0021454086    0.011214614   0.0016635081    0.019466955   0.0028886401
            575    0.019834222   0.0026365288    0.015049636   0.0020047281    0.026947979    0.003602594
            580    0.016763705   0.0023850353    0.012782873   0.0018111326    0.022669244   0.0032658636
            585    0.016498463    0.004282611    0.012508035   0.0032764265    0.022389508   0.0057370719
            590    0.015393133   0.0022463502    0.011837247   0.0017292021     0.02061058   0.0030323613
