# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 30
           -4.1      273.97447      4.2411347      222.66003      3.4574422      345.29291      5.3786776
             -4      306.19023      4.7433748      249.61537      3.8654819      384.63228      6.0245365
           -3.9       335.4202      4.9401005      273.03889      4.0152093       421.9568      6.2769001
           -3.8      374.04263      5.0946222      304.58518      4.1527725       470.3385      6.4522825
           -3.7      408.21888       7.337665      332.68634       5.833996      512.13671       9.426192
           -3.6      456.67197      5.6121571      371.98411      4.5607906      572.92271      7.0965919
           -3.5      485.03168      5.6757768      395.16935      4.6239368      608.37069      7.1564319
           -3.4      538.52294      6.0136286      438.82994      4.9032172      675.36939      7.5848611
           -3.3      596.96629      6.5489033      486.66115       5.317019      748.37329      8.2901712
           -3.2      643.51078      6.9400617      525.17319      5.6311363      805.77432      8.8040052
           -3.1      686.63323       7.068965      560.46383       5.743387      859.66977      8.9460679
             -3      756.50152      7.0771528      617.87931      5.7826562      946.55474      8.9032175
           -2.9      811.44775      7.5949293      662.80264       6.189745       1015.216      9.6156323
           -2.8      868.54316      8.2359322      709.68588      6.6682407      1086.3355      10.471017
           -2.7      934.98432       8.140685      763.93897      6.6340903      1169.5836      10.267208
           -2.6      987.63607      8.0935965      807.14677       6.612911      1235.1942      10.188341
           -2.5       1062.309      8.4422066      869.52803      6.9047494      1326.3257      10.623114
           -2.4      1143.0231      8.8840946      936.83199      7.3977981      1424.9073      11.489484
           -2.3      1211.6855      8.9838717      991.51468      7.3527818      1513.5668      11.290425
           -2.2      1294.5488      9.2673009      1059.9669      7.5886131      1616.0774      11.639864
           -2.1      1356.2536       9.451263      1111.4475      7.7487042      1691.5114      11.866141
             -2      1416.2347      9.6415392      1162.2181      7.9182433      1763.5214      12.079952
           -1.9      1507.5517      9.9923214      1237.3421       8.204484      1877.0096      12.530543
           -1.8      1569.4719      10.166959      1289.6738      8.3616032       1951.513      12.730483
           -1.7      1636.3626      10.439982      1343.8593      8.5759562      2036.3122        13.0773
           -1.6      1710.3904      10.616423      1406.6534      8.7401976      2124.8793       13.28239
           -1.5       1775.032      10.784154      1462.0021      8.8967506       2201.434      13.506671
           -1.4      1858.4645      11.004658      1532.0645      9.0844729       2302.732      13.741625
           -1.3      1951.7692       11.32856      1609.5762      9.3534079      2417.2918      14.118718
           -1.2      1994.0322      11.416899      1646.5635      9.4368168      2466.1487      14.221778
           -1.1      2027.9585      11.504884      1676.0412      9.5344018      2505.4799      14.331838
             -1      2091.6954      11.730642      1731.2143      9.7224094      2579.7989      14.642514
           -0.9      2159.5809      11.864669       1786.621      9.8315573      2665.0801      14.724136
           -0.8      2200.8294      11.986319      1823.4255      9.9404971      2711.2655      14.869472
           -0.7      2203.7055      11.987085      1828.6123      9.9644113      2709.7642      15.076102
           -0.6        2267.02      12.144275      1880.3053      10.083308      2789.3216      15.036883
           -0.5      2262.2685      12.131614      1878.9712      10.105395      2778.8205      15.118151
           -0.4      2225.5303      12.038112      1846.7442       10.00271      2736.8933      14.925409
           -0.3      2217.7201      12.024625      1841.7327      9.9953476      2724.6352      14.876135
           -0.2      2184.9027      11.917471      1815.1834      9.9114798      2683.0162      14.727731
           -0.1      2200.6106      11.994208      1828.2747      9.9700835      2702.1993      14.832866
              0      2197.8662      11.961321      1825.4131       9.942963      2699.9049      14.791942
            0.1      2214.9907       12.00283      1842.4397      10.015148      2715.9235      14.921764
            0.2      2233.3272      12.075662      1853.6807      10.029918      2745.5901      14.940759
            0.3      2233.4722      12.052574      1853.7695      10.022449        2745.91      14.932155
            0.4      2255.8076      13.110573      1873.5103      10.792652      2771.1504      16.460243
            0.5        2222.48      12.020726      1844.5078      9.9893995      2732.4478      14.891023
            0.6      2224.3755        12.0199       1842.557       9.973238      2741.1636      14.888366
            0.7      2162.1688      11.877019      1790.0313      9.8474511       2666.072      14.749618
            0.8      2140.0815      11.818181      1770.8507      9.7891139      2640.5225      14.669948
            0.9      2105.5121      11.763919      1742.3544      9.7364647      2597.4675      14.622684
              1      2051.5597      11.555391      1694.7179      9.5568565      2536.1869      14.368048
            1.1      1980.0298      11.346971      1633.0849      9.3778851      2452.2915      14.144978
            1.2      1946.6407      11.370692      1606.2313      9.3835333      2409.5227      14.194696
            1.3      1849.5441        10.9844      1523.7293      9.0577233       2293.484      13.704484
            1.4      1812.0284      10.898168      1493.3155      8.9924059      2245.8042      13.612173
            1.5      1710.4888      10.581362      1406.2809      8.7106879      2125.8992      13.226898
            1.6      1652.1388       10.41864       1358.242      8.5703791      2053.4177      13.040255
            1.7      1569.8084      10.204883      1289.8601      8.3859953      1952.1832      12.781847
            1.8       1509.365      9.9550189      1239.6138      8.1806389      1877.9157      12.471024
            1.9      1421.5538        9.65844      1166.2866       7.931709      1770.7888      12.100712
              2      1361.7784      9.5035041      1115.9865      7.7904508      1698.3689      11.923988
            2.1       1274.891      9.2163743      1044.6866      7.5500268      1590.0408      11.582859
            2.2      1210.7687      9.0319095      991.18726      7.3846728      1511.6387      11.371137
            2.3      1149.1744      8.7513929      939.98032      7.1550229      1436.1112      11.011265
            2.4      1063.8331      8.3860031      870.86225      6.8788333      1328.0405      10.547966
            2.5      1011.2811      8.2329702      827.36634      6.7426775      1263.3224      10.397163
            2.6      948.83902      8.1480808      775.20764       6.641509      1187.0568      10.276263
            2.7      881.39519      7.7014326      720.11395      6.2889616      1102.5381      9.6997487
            2.8      806.19198      7.5723689      659.11658      6.1682584      1007.5702      9.6244055
            2.9      764.51365      7.2446941      624.69522      5.9131832      956.07097       9.134026
              3      689.92576      6.7750053      563.57309       5.535169      863.04526      8.5277258
            3.1      633.49866      6.5401347      516.98003      5.3314623      793.26601      8.2437938
            3.2      604.15533      6.3822974      493.25075      5.2056073      755.98054      8.0532674
            3.3       549.4758      6.1114395      448.78127      4.9936979      687.28374      7.7032499
            3.4      494.03787       6.059892      402.68297      4.9131745      619.32576      7.6849473
            3.5      450.78541      5.4648954      367.78096      4.4632937       564.4652      6.8774729
            3.6      409.13887      5.3186608       333.9483      4.3323195      512.56716      6.7205182
            3.7      366.11266      4.9205484      298.51667      4.0222442      459.74925      6.2186655
            3.8      338.52474      4.8216276      275.23075      3.9259161      426.42085      6.1148301
            3.9      301.27726      4.6828313       244.2621      3.7870787      380.64408      5.9785713
              4      277.16078      4.3257434      224.77213      3.5142084      350.09797      5.5024726
            4.1      246.45259      4.0977825      199.74851      3.3290267      311.44729      5.2123153
            4.2      221.87991      4.2163888      179.39264      3.3926617      281.20752      5.4061852
            4.3      195.57522      3.6024289      158.73051      2.9308617      246.94726      4.5838666
            4.4      177.27382      3.4291404      142.65299      2.7700016      225.83958      4.3922906
            4.5      158.39724       3.225702      127.44237      2.6039281      201.85186      4.1339027
            4.6      141.58707      3.0642525      113.95406      2.4743808      180.38478      3.9314542
            4.7      127.30983      2.8900125      102.10234      2.3250522      162.78868      3.7179832
            4.8      109.92936      2.7860523      88.593857      2.2456923      139.84753      3.5849227
            4.9      98.379855      2.5672827      78.516155      2.0566564      126.45126      3.3170494
              5      85.051555      2.3798396      68.455733      1.9188425      108.36064      3.0562443
            5.1      73.339398       2.195947      58.487915      1.7566213      94.349798      2.8411215
            5.2      65.347508      2.0849778      52.095385      1.6658572      84.143393      2.7030595
            5.3      56.652211      1.9346937      45.147697       1.546901      72.968742      2.5063883
            5.4      56.957555      2.2603351      45.133207      1.7766362      73.770975      2.9670734
            5.5      45.050138      1.7612542        35.7789      1.3996715      58.216388      2.2937601
            5.6      37.947137      1.5920643       30.15639      1.2671862      49.013148      2.0716432
            5.7      34.613482      1.5073007      27.279693      1.1921076      45.092967      1.9731834
            5.8      26.665432      1.3754249      21.010842      1.0898395      34.755842      1.7972258
            5.9      23.512378       1.284727       18.68939      1.0284356      30.345118       1.661713
              6      20.774675      1.1676197      16.450468     0.92844469      26.959528      1.5238646
            6.1      16.704522      1.0685447      13.170863     0.84549306      21.763237      1.3985866
            6.2      15.618363      1.0254746      12.392293     0.81601889      20.220683      1.3359395
            6.3      12.902062     0.92206614      10.158543      0.7290646      16.836177      1.2094716
            6.4      11.472032     0.87655521      8.9564917     0.68725797      15.092158      1.1571087
            6.5      9.4269633     0.82428666      7.3841267     0.64561089      12.369997      1.0918002
            6.6      7.1159733     0.69040117        5.56403     0.54144848      9.3612567     0.91388669
            6.7      6.3002616     0.64327409      4.9515234     0.50739805      8.2438633     0.84580262
            6.8       5.016775     0.57596937      3.9229267     0.45226151       6.600115      0.7620726
            6.9      4.2381433     0.53202607      3.2802733     0.41334184      5.6253816     0.70840756
              7      3.2072917     0.51313315      2.5215733     0.40613064      4.1911383     0.67120993
            7.1      2.8992283     0.45596647      2.2742683     0.35715234      3.7980033      0.6026094
            7.2      3.1881716     0.50579446      2.5257634     0.39803533      4.1336317     0.66580557
            7.3      1.6050817     0.32815385      1.2490683     0.25611682      2.1216417     0.43661458
            7.4      2.1923483     0.48784699      1.6807483     0.36806207      2.9409917     0.66729368
            7.5     0.72418001     0.21837482     0.59658834      0.1807816     0.90073666     0.27315271
            7.6       1.186215     0.27967775       0.904905     0.21397442      1.6015583     0.37916604
            7.7      1.0077767     0.26039588     0.77386666     0.20078536      1.3494033     0.35063153
            7.8     0.86230499      0.2524406     0.68587501     0.19977895      1.1128367     0.33068907
            7.9     0.43838666     0.18045527     0.32974667     0.13616887     0.60208666     0.24999638
              8     0.43838666     0.18045527     0.32974667     0.13616887     0.60208666     0.24999638
