# pt_bb-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       542.7564     0.39859474      458.83137     0.33687111      651.51549     0.48365251
              5       1131.985      0.5529623      955.71298     0.46646693      1361.2624     0.67370597
             10      1105.9602      0.5477257      933.09921     0.46228108      1331.3389     0.66882072
             15      889.19155      0.5001974      749.99095     0.42201385      1070.9685       0.609922
             20      672.54371       0.439403      567.30769      0.3708929      810.06143     0.53486219
             25       502.2887     0.38541765      423.69772     0.32513699      605.07022     0.46874156
             30      373.58494     0.33413185      315.14255     0.28202031      450.06491     0.40571032
             35      281.23514     0.29417917      237.34529     0.24817809      338.65349     0.35838009
             40      213.11602     0.25542895      179.85795     0.21603307      256.65312      0.3114087
             45      163.02482     0.22411376      137.55203     0.18930858      196.40502     0.27292816
             50      125.75844     0.19746582      106.07018     0.16667506      151.59014     0.24016158
             55      97.316136     0.17424932      82.082068     0.14711386      117.31062     0.21213104
             60      75.736545     0.15359962      63.847958     0.12963978      91.362236     0.18701404
             65      58.914465     0.13600053      49.647726     0.11474089      71.107432     0.16580344
             70      46.243371     0.12020625      38.960581      0.1014749      55.833204     0.14654623
             75      36.275371     0.10654776      30.531613    0.089806064      43.855367     0.12995797
             80      28.325957    0.094222018      23.830323    0.079543676      34.265224     0.11538416
             85       22.17063    0.083340711      18.630692    0.070163118      26.858297     0.10192462
             90       17.05379    0.073280448      14.304223    0.061536971      20.707677    0.089683915
             95      13.176898    0.064319994      11.024205    0.053909121      16.050636     0.07895453
            100      9.9665449    0.055932569      8.3239965    0.046821925      12.165546    0.069125269
            105      7.4873717    0.049407182      6.2252603    0.041138699      9.1892933    0.061366541
            110       5.572956    0.042011208      4.6127849    0.034807393      6.8767931    0.052308892
            115      4.4529214    0.037448536      3.6732206    0.030941778      5.5169102    0.046724069
            120      3.5627019    0.033490889      2.9333877    0.027623663      4.4236947     0.04184366
            125      2.8328841    0.029854208      2.3281577    0.024576591      3.5252217    0.037367758
