# y_bbZ-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.79102889     0.11530744     0.64884446    0.094530513     0.98517199     0.14386514
           -4.9      1.3664374     0.14306048      1.1388371      0.1194448      1.6665315     0.17466251
           -4.8      4.0154989     0.23550354      3.3505752     0.19658869      4.8962214     0.28808375
           -4.7      13.517168     0.44148484      11.378443     0.36849788      16.305723     0.54627789
           -4.6      37.309531     0.74677318      31.380936     0.62832392      45.071307      0.9044569
           -4.5      86.912602      1.1798788      73.313584     0.99556577      104.59747      1.4240979
           -4.4      159.66716      1.6091516      134.89219      1.3606994      191.79475      1.9399004
           -4.3      284.22999      2.1521264      240.68747       1.822514      340.38779      2.5876341
           -4.2      431.07379      2.8708213      365.32152      2.4297455      515.74402      3.4520307
           -4.1      618.56806      3.1455112      524.80259      2.6688539      739.00301      3.7717747
             -4      836.42499      3.6453006      710.54123      3.1024988      997.60703      4.3850698
           -3.9      1053.3149      4.0701083      894.85341      3.4578331      1256.2259      4.8774102
           -3.8      1291.3673      4.4935534      1097.2833      3.8219657       1539.844      5.3927826
           -3.7      1524.1259      4.8782864      1295.5215      4.1568556      1816.5451      5.9020227
           -3.6      1746.1425      5.2116674      1483.7888      4.4295391      2082.0805      6.2445403
           -3.5      1949.7571      5.5112765       1656.808      4.6823729      2324.9308      6.6089704
           -3.4      2143.7739      5.7674999      1821.4169      4.9016161      2556.7955      6.9232306
           -3.3      2310.4081      5.9925082      1962.7816      5.0905153      2755.9845      7.1953627
           -3.2      2444.0272      6.1562399        2076.14      5.2325364      2915.6875      7.3952547
           -3.1        2561.37      6.3070519      2174.5973      5.3571439      3058.0259      7.5872033
             -3      2675.9548      6.4442937       2272.084      5.4740888      3194.4785      7.7527339
           -2.9      2763.4462      6.5594992      2346.0405      5.5927179      3299.5864      8.0217241
           -2.8       2822.842       6.622456        2394.08      5.6184848      3375.0021      7.9602208
           -2.7      2870.5178      6.6868758       2435.543      5.6731249       3430.087      8.1027976
           -2.6      2923.1401      6.7403591      2479.3222      5.7217809      3494.6102      8.1299301
           -2.5      2941.4217         6.7636      2494.0632      5.7370156      3517.8904      8.1453752
           -2.4      2987.6831      6.8712222       2532.591      5.8161852      3574.5374      8.2983739
           -2.3      2986.9016      6.8177472      2531.9339      5.7811007      3573.6491      8.2285398
           -2.2      3009.6351      6.8384524      2550.4229      5.7964582      3602.3045      8.2477477
           -2.1      3023.3382      6.8567603      2561.4894      5.8134775      3619.7111      8.2917641
             -2      3017.2893      6.8521907      2555.5648      5.8013745      3614.0101      8.2829773
           -1.9      3043.1234      6.8722649      2577.2232       5.822363       3645.338      8.3040883
           -1.8      3044.7277      6.8782701        2578.97      5.8258518      3646.5068      8.3155619
           -1.7      3041.3679      6.8807033      2574.8184      5.8231365      3644.9884      8.3187023
           -1.6      3041.1875      6.8679855      2573.7597      5.8143675      3646.4567      8.3044603
           -1.5      3058.1735      6.8843393      2589.1847      5.8368744      3664.8504       8.350719
           -1.4      3063.4363      6.9081168      2593.3044      5.8465671      3671.7687      8.3596206
           -1.3      3074.4033      6.9068418      2602.1686      5.8557291       3685.738      8.3909187
           -1.2      3070.1548      6.8973715      2597.8298      5.8360215      3682.0106      8.3548761
           -1.1      3079.7343      6.9100967      2605.2244      5.8437344      3694.8443      8.3687776
             -1       3099.319      6.9512256      2622.2625      5.8795828      3717.4523      8.4382805
           -0.9       3106.795      6.9390381       2628.607      5.8874552      3726.3844      8.4588009
           -0.8      3104.8196      6.9397532      2627.1614      5.8767428       3723.575      8.4867331
           -0.7      3098.7584      6.9213166      2621.1051      5.8550807       3718.073      8.4174817
           -0.6       3103.299      6.9366176      2625.9379      5.8686385       3721.641       8.442517
           -0.5      3103.6762      6.9358946      2626.1167        5.86886      3722.3869      8.4067843
           -0.4      3103.5915       6.933391      2625.1959       5.869003      3723.8607      8.4435546
           -0.3      3099.1977      6.9219058      2621.3011      5.8538381      3718.9396      8.3853013
           -0.2      3102.8365      6.9247795      2625.2933      5.8832387      3721.5416      8.4619545
           -0.1       3104.061      6.9269203      2624.9249      5.8586675      3725.6289      8.3962046
              0      3107.5886      6.9338629      2629.3721      5.8765739      3727.1593      8.5146363
            0.1      3100.3813      6.9340486      2623.2717      5.9139532      3718.5129      8.5796583
            0.2       3101.775      6.9234979      2624.6351      5.8587247      3719.8292       8.399841
            0.3      3107.7868      6.9313029      2628.6524      5.8653732      3729.0651      8.4180129
            0.4      3094.7487      6.9181332      2617.9665      5.8508329      3712.7735       8.381532
            0.5      3104.3312      6.9318134      2626.0614      5.8637005       3724.283      8.3969215
            0.6      3099.7775       7.142766      2622.2557      6.0095252      3718.7239      8.7063313
            0.7      3097.9838      6.9271447      2620.6558       5.861975      3716.7286      8.4059231
            0.8      3092.0443      6.9248654      2616.6531      5.8590846      3707.6619      8.3831225
            0.9       3091.033       6.920515      2616.3123      5.8578902      3705.4993      8.4198444
              1      3086.5738      6.9290185      2611.4721      5.8606275      3702.1632      8.3889237
            1.1      3088.3163      6.9185979      2613.4691      5.8558337      3703.2822      8.3872769
            1.2      3072.4546      6.9010241      2599.5164      5.8391335      3685.2768      8.3383921
            1.3        3062.31      6.8875658       2591.964      5.8330764      3671.1176      8.3499411
            1.4      3064.9164      6.8920113      2594.1882      5.8375255      3674.2338      8.3335095
            1.5      3054.8013      6.9007586      2585.9241      5.8392935      3661.5659      8.3482679
            1.6      3046.1659      6.8734591      2578.2619      5.8186352       3651.875      8.3024887
            1.7      3039.6574      6.8832711      2573.8279      5.8295068      3642.0596      8.3213184
            1.8      3037.6005      6.8623373      2572.5586      5.8141478      3638.6893      8.2775061
            1.9       3021.964      6.8500192      2560.1817      5.8056665      3618.3523      8.2636886
              2      3008.3291      6.8384422      2548.7314      5.7949798      3601.8323      8.2636362
            2.1      3008.5821      6.8451736      2549.0246      5.8009608       3601.988      8.2477428
            2.2       2967.743      6.8264879        2515.44      5.7572292      3551.1755      8.4152067
            2.3      2969.3319      6.7901422      2516.8648      5.7604339      3552.9742       8.180545
            2.4      2945.4871      6.7678046      2497.9908      5.7442256      3521.8475       8.162542
            2.5      2922.4444      6.7404425      2478.0975      5.7175291      3494.9665      8.1361882
            2.6      2887.5956      6.7000626       2449.029       5.684303      3452.3779      8.0614768
            2.7      2813.9566      6.6149223      2387.4734       5.614221      3362.6445      7.9563267
            2.8       2767.308      6.5531771      2348.2353      5.5630151      3306.2432       7.874762
            2.9      2684.7039      6.4522253      2279.5497      5.4824132      3204.8467      7.7517155
              3      2568.6897      6.3197237      2181.2492      5.3667207      3065.9281      7.5884468
            3.1      2449.7544      6.1635762      2081.1438      5.2387442      2922.2622      7.3933185
            3.2      2306.0649      5.9788378      1959.2893      5.0817909      2750.4324      7.1661428
            3.3      2151.7263      5.7793596      1828.3001      4.9131989      2566.0518      6.9336923
            3.4      1951.5097      5.5069891      1659.5117      4.7592556      2324.7127      6.8242357
            3.5      1754.1187      5.2245245      1490.5502      4.4397466      2091.6148      6.2608639
            3.6      1530.0877      4.8862336      1300.1853      4.1518787      1824.4247      5.8538071
            3.7      1283.7079      4.4802448      1090.8225      3.8081952      1530.6013      5.3651371
            3.8      1065.6513        4.09182      904.83959      3.4748747      1271.8788      4.9026144
            3.9      829.11744      3.6211733      703.75736       3.075222      989.99001      4.3436275
              4      618.82083      3.1459617      525.23492      2.6731185      738.89559      3.7748743
            4.1      434.20509      2.6489434      368.18657      2.2464937      519.08154      3.1827521
            4.2      280.77222      2.1406944      237.80474      1.8142066      336.15933      2.5745718
            4.3      166.19714      1.6450266      140.38646      1.3901359      199.68208      1.9858256
            4.4      84.143929      1.1497037      71.092189     0.97904141      101.05098      1.4369887
            4.5      37.416176     0.75450094      31.522859     0.63529973      45.094475     0.91387499
            4.6      13.307662     0.43303539      11.140774     0.36275152      16.173425     0.52734354
            4.7      4.3062159     0.24686579      3.5645188     0.20444419      5.3103192     0.30535305
            4.8      1.4582978     0.14634636      1.2055682     0.12101674      1.7998523     0.18132188
            4.9     0.72740456     0.10645579     0.60037615    0.087848047     0.89838375     0.13192511
              5     0.72740456     0.10645579     0.60037615    0.087848047     0.89838375     0.13192511
