#    pt_Z-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      28.822341    0.094986422      23.697542    0.078175456      35.811133     0.11876252
              5      88.129515     0.16562454      72.545521     0.13644903      109.34093     0.20674159
             10      149.98358      0.2159556      123.79491     0.17843966      185.47854     0.26932355
             15      208.64183     0.25358945      172.61182     0.20993347       257.2951     0.31514897
             20       254.2076     0.27977307      210.63746     0.23189708      312.89432     0.34724635
             25       275.0395     0.29139251      228.11422     0.24163044      338.15127     0.36158436
             30      270.45621     0.29066585      224.35935     0.24082771      332.44222     0.36065684
             35       251.7551     0.27853438      208.81307     0.23104253      309.52639     0.34520019
             40      225.50636     0.26410332      187.02049     0.21920581      277.30557     0.32832252
             45      197.95359     0.25090192      164.08138     0.20785573      243.59665     0.31231866
             50      172.61916     0.23204808      142.96936     0.19232874      212.63566     0.28796333
             55      148.33803     0.21571099      122.77666     0.17864429      182.88125     0.26850174
             60      127.59239     0.20011518      105.55786     0.16563498       157.3982     0.24892963
             65      109.38727     0.18631878      90.388497      0.1541372      135.13858     0.23261706
             70       93.91343     0.17793866      77.566836     0.14642434      116.09045     0.22287265
             75      80.363827     0.16173365      66.299041     0.13338994      99.480761     0.20189467
             80      68.707302      0.1507814      56.644636     0.12419271      85.123098     0.18870155
             85      59.065766     0.13693215      48.674084     0.11290898      73.217678     0.17114214
             90      50.938374     0.12688726      41.929272     0.10454438      63.228056     0.15862396
             95      43.949584     0.11810962      36.161663    0.097316006      54.579944     0.14779027
            100      38.049515     0.11053661      31.291883    0.090945766       47.28086     0.13843421
            105      32.978326     0.10547291      27.105792    0.086457344      41.006798     0.13266697
            110      28.615932    0.095732683      23.517439    0.078817853      35.586664     0.12022724
            115      24.969157    0.089898503      20.496049    0.073823117      31.094803     0.11283957
            120      21.914136    0.083507023      17.987799    0.068624486      27.291079     0.10461948
            125      19.138971    0.078117165      15.706126    0.064159225      23.842104    0.097924728
            130      16.797753    0.073991793      13.789688     0.06073003      20.916794    0.092845217
            135      14.635576    0.073186717      12.011412    0.059737597      18.230006    0.092406184
            140      12.991428    0.064667949      10.650276    0.053108441      16.212405    0.081356901
            145      11.459247     0.06141969      9.3819175    0.050270089      14.321783    0.077556156
