#  m_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16              0              0              0              0              0              0
             17              0              0              0              0              0              0
             18              0              0              0              0              0              0
             19              0              0              0              0              0              0
             20              0              0              0              0              0              0
             21              0              0              0              0              0              0
             22              0              0              0              0              0              0
             23              0              0              0              0              0              0
             24              0              0              0              0              0              0
             25              0              0              0              0              0              0
             26              0              0              0              0              0              0
             27              0              0              0              0              0              0
             28              0              0              0              0              0              0
             29              0              0              0              0              0              0
             30              0              0              0              0              0              0
             31              0              0              0              0              0              0
             32              0              0              0              0              0              0
             33              0              0              0              0              0              0
             34              0              0              0              0              0              0
             35              0              0              0              0              0              0
             36              0              0              0              0              0              0
             37              0              0              0              0              0              0
             38              0              0              0              0              0              0
             39              0              0              0              0              0              0
             40              0              0              0              0              0              0
             41              0              0              0              0              0              0
             42              0              0              0              0              0              0
             43              0              0              0              0              0              0
             44              0              0              0              0              0              0
             45              0              0              0              0              0              0
             46              0              0              0              0              0              0
             47              0              0              0              0              0              0
             48              0              0              0              0              0              0
             49              0              0              0              0              0              0
             50              0              0              0              0              0              0
             51              0              0              0              0              0              0
             52              0              0              0              0              0              0
             53              0              0              0              0              0              0
             54              0              0              0              0              0              0
             55              0              0              0              0              0              0
             56              0              0              0              0              0              0
             57              0              0              0              0              0              0
             58              0              0              0              0              0              0
             59              0              0              0              0              0              0
             60              0              0              0              0              0              0
             61              0              0              0              0              0              0
             62   0.0015713886     0.00157131   0.0012943178   0.0012942531   0.0019494198   0.0019493223
             63   0.0015692677   0.0015691892   0.0012767507   0.0012766869   0.0019789115   0.0019788126
             64              0              0              0              0              0              0
             65              0              0              0              0              0              0
             66              0              0              0              0              0              0
             67              0              0              0              0              0              0
             68              0              0              0              0              0              0
             69              0              0              0              0              0              0
             70              0              0              0              0              0              0
             71              0              0              0              0              0              0
             72              0              0              0              0              0              0
             73              0              0              0              0              0              0
             74              0              0              0              0              0              0
             75              0              0              0              0              0              0
             76              0              0              0              0              0              0
             77              0              0              0              0              0              0
             78              0              0              0              0              0              0
             79              0              0              0              0              0              0
             80              0              0              0              0              0              0
             81   0.0015690276   0.0015689491    0.001120208   0.0011201521   0.0022703082   0.0022701946
             82              0              0              0              0              0              0
             83   0.0046636255   0.0026924773   0.0042245699   0.0026596518   0.0047790715   0.0027752391
             84              0              0              0              0              0              0
             85   0.0062086435   0.0031043591   0.0052873549   0.0026490829   0.0073685874   0.0036937155
             86    0.003132813   0.0022151372   0.0025208483   0.0017894435   0.0040058023   0.0028518164
             87    0.009357703   0.0038204257   0.0077120449   0.0031505922    0.011609203   0.0047450307
             88   0.0046901561     0.00270773   0.0039555022   0.0022836053   0.0056430572   0.0032579405
             89    0.012560424   0.0044406055    0.010359024   0.0036686331    0.015589116   0.0055270329
             90    0.012355982   0.0043690217    0.010517967   0.0037312424    0.014679112   0.0052270685
             91    0.026531413   0.0064349169    0.022668627    0.005501159    0.031358984   0.0076170097
             92    0.029651861     0.00680397     0.02469856   0.0056746194    0.036283513   0.0083579832
             93    0.062268467    0.009846584    0.052620368   0.0083364122    0.074715326    0.011869395
             94    0.060723289   0.0097243077    0.050739496   0.0081347574    0.074047139    0.011881261
             95    0.085264066    0.011501617      0.0718014   0.0096992799     0.10286779    0.013953647
             96    0.090491196    0.011883035     0.07519928   0.0098826398     0.11108267     0.01461311
             97     0.13283433    0.014408026     0.11126254    0.012084644     0.16138996    0.017550718
             98      0.1522437    0.015641683     0.12494818    0.012848542     0.18988976    0.019602882
             99     0.18547903    0.017004456     0.15428371    0.014160377     0.22737483    0.020891691
            100      0.1857912    0.017033364     0.15518976    0.014251317     0.22654982     0.02083413
            101     0.21890688    0.018526494     0.18291084    0.015496066     0.26685614    0.022660945
            102     0.22814258    0.018884322     0.18993065    0.015747339     0.27945202    0.023222785
            103     0.24370624    0.019515984     0.20103425    0.016126139     0.30202253    0.024268247
            104     0.29308643    0.021378776     0.24380072    0.017818497     0.35943781     0.02634614
            105     0.25581028    0.019976604     0.21307143    0.016668628     0.31305534    0.024532655
            106     0.29610992     0.02148404     0.24698764    0.017948196     0.36181108    0.026337104
            107     0.26101989    0.020198958     0.21798804    0.016893424     0.31841913    0.024718404
            108     0.35909292    0.023682191     0.29668691    0.019604005     0.44425894    0.029401273
            109     0.31328491    0.022208736     0.25929872    0.018357641      0.3867054    0.027654182
            110     0.35426983    0.023516773     0.29411869    0.019556807     0.43550492    0.029018901
            111     0.34598799    0.023225384       0.285609    0.019218505     0.42848816    0.028901149
            112     0.41191845    0.025355618     0.34236343    0.021146987     0.50585758    0.031340748
            113     0.45595942     0.02668865     0.37688899    0.022097743     0.56375374    0.033103504
            114     0.42790392    0.025854391     0.35551941     0.02152986     0.52565094    0.031899876
            115      0.4431485    0.026404975     0.36489452    0.021754509     0.55052201    0.033055536
            116      0.4590421     0.02677396     0.38100172    0.022266671     0.56460684    0.033057016
            117     0.49035058    0.027682472     0.40895298    0.023125198     0.59943882    0.033971832
            118      0.4320447    0.026072498     0.35668455    0.021526891     0.53489016    0.032527831
            119     0.46588848     0.02694973     0.38564458    0.022358335     0.57501521     0.03344103
            120     0.44987679    0.026641194     0.37005214    0.021880697     0.55964278    0.033495155
            121     0.48912861    0.027868277     0.40304902    0.022892963     0.60713273    0.034979343
