#  pt_Z-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      355.21054     0.32643691      299.46355     0.27524355       427.8143      0.3973322
              5      829.52821     0.48205717      698.92455     0.40619674      999.93507     0.58720714
             10      943.90827     0.51012009      794.99325     0.42964838        1138.49     0.62312301
             15      874.11783      0.4939083      736.00374     0.41609647        1054.81     0.60231648
             20      750.74221     0.46187858      631.95505     0.38947216      906.33056     0.56513858
             25      625.78237     0.42644253      526.49756     0.35883003      756.03814     0.52013304
             30      514.59774     0.39136849      432.67908      0.3288109      622.26558     0.47784086
             35      422.27283     0.35547376      354.77848     0.29868399      511.16665     0.43409788
             40      345.95091     0.32364607      290.43926     0.27192589      419.20804     0.39657764
             45      284.34858     0.29698069      238.48804      0.2492318      345.01632     0.36539185
             50      234.95807     0.26877786      196.86073     0.22526849      285.47981     0.32973937
             55      193.84997     0.24525745      162.25444     0.20539148      235.84592     0.30148913
             60      161.10117     0.22396368      134.70356     0.18733226      196.26929     0.27528502
             65      133.85975      0.2052277      111.80094     0.17158033      163.31819     0.25326529
             70      112.21875     0.19315488      93.635834     0.16057434      137.08645     0.23931538
             75      93.964363     0.17302736      78.307047     0.14418093      114.96785      0.2137419
             80      78.984564     0.16076652      65.771902     0.13373384      96.739912     0.19917889
             85      66.827419     0.14546419      55.612856     0.12118587      81.917491     0.18023216
             90      56.642441     0.13367878      47.056911     0.11114797      69.578307     0.16560367
             95       48.16995     0.12335597      40.003746     0.10258243      59.199673     0.15292542
            100      41.075286     0.11463589      34.089058    0.095178156      50.523404     0.14234936
            105      35.237445     0.10872747      29.222224    0.089939531      43.382669     0.13572324
            110      30.224193    0.098115754       25.06151     0.08155834      37.217811     0.12225095
            115      26.107898    0.091763776      21.623366    0.076032055      32.194246      0.1142606
            120      22.629878     0.08478583      18.736576    0.070282336      27.916929     0.10541081
            125      19.564875    0.078871057      16.182696    0.065297008      24.165062    0.098147006
            130       16.91483     0.07427655      13.998057    0.061459208      20.879738    0.092652234
            135      14.651989    0.073148518      12.117908    0.060111928      18.100049    0.091838224
            140       12.81094    0.064136658      10.580648    0.053003397      15.852306    0.080022667
