#   pt_bb-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       79.78144     0.16045475      65.972704     0.13262739      98.514509     0.20058738
              5      190.75872     0.24874501      157.74736     0.20515027      235.52009     0.31053785
             10      225.31502     0.26856664      186.45598     0.22187336      277.91832     0.33510318
             15      219.22363     0.26546645      181.47536     0.21945603      270.27924      0.3314526
             20      198.00414     0.24828019      163.86094     0.20557015      244.19463     0.30878314
             25      174.46291     0.23503666      144.29326     0.19426582      215.30476     0.29257155
             30      150.90872     0.21716647      124.66031     0.17946747      186.49957     0.27030042
             35      130.77896     0.20557915      107.93052       0.169577       161.7909     0.25750156
             40      113.22753     0.18828254      93.331791     0.15529932      140.27547     0.23484941
             45      97.698147     0.17663551      80.417686     0.14543324       121.2326     0.22082466
             50      84.529481     0.16325493      69.491892     0.13441586      105.04162     0.20424794
             55      73.133946     0.15177478      60.097408     0.12499002       90.92258     0.19026303
             60        63.5665     0.14168677       52.16098     0.11639551      79.156974     0.17760158
             65       55.11502     0.13189214      45.180616     0.10823128      68.709532     0.16574611
             70      47.991926     0.12321037      39.325543      0.1011111      59.855852     0.15477684
             75      41.926013     0.11477112       34.31667    0.094094442      52.356069     0.14418063
             80        36.7445     0.10757434      30.064012      0.0882788      45.903185     0.13561855
             85      32.117567     0.10067366       26.26339    0.082475772       40.14823     0.12659431
             90      28.093038    0.094208782      22.949419     0.07703024      35.155988     0.11863087
             95      24.805818    0.088427451       20.23982    0.072320489      31.087901     0.11158643
            100      21.955269    0.083256314      17.872133    0.067985609      27.584149     0.10539803
            105      19.401856    0.078898131      15.765162    0.064275413       24.42292     0.10005893
            110      17.102712    0.073798069      13.866911    0.059966163      21.578428    0.093725443
            115       15.33637    0.069562192      12.412959    0.056444771      19.387171    0.088494928
            120      13.771375     0.06703523      11.124066    0.054203757      17.445404    0.085538048
            125      12.315033    0.065484737      9.9242995    0.052696935      15.638958    0.083938665
            130      10.972157     0.06360712      8.8263195    0.050983131      13.960426    0.081808479
            135      9.8340912    0.056107715      7.8954873    0.045144329      12.538742    0.072005233
            140      8.8150938    0.052893692      7.0663507    0.042502001      11.258575    0.067979466
            145      8.0464403    0.051609918      6.4312193    0.041323311      10.308335     0.06650811
            150      7.3331913    0.048907477      5.8581518    0.039154873      9.4003108    0.063155648
            155      6.4943355    0.046092778      5.1779106    0.036837591       8.342207    0.059535075
