               10                -nan           -nan
               20                -nan           -nan
               30                -nan           -nan
               40                -nan           -nan
               50                -nan           -nan
               60                -nan           -nan
               70                -nan           -nan
               80                -nan           -nan
               90                -nan           -nan
              100                -nan           -nan
              110                -nan           -nan
              120                -nan           -nan
              130                -nan           -nan
              140                -nan           -nan
              150                -nan           -nan
              160                -nan           -nan
              170                -nan           -nan
              180                -nan           -nan
              190                -nan           -nan
              200                -nan           -nan
              210                -nan           -nan
              220                -nan           -nan
              230                -nan           -nan
              240                -nan           -nan
              250                -nan           -nan
              260                -nan           -nan
              270                -nan           -nan
              280                -nan           -nan
              290                -nan           -nan
              300                -nan           -nan
              310                -nan           -nan
              320                -nan           -nan
              330                -nan           -nan
              340                -nan           -nan
              350                -nan           -nan
              360                -nan           -nan
              370                -nan           -nan
              380                -nan           -nan
              390                -nan           -nan
              400                -nan           -nan
              410                -nan           -nan
              420        -0.098393256     0.00986214
              430                -nan           -nan
              440                -nan           -nan
              450                -nan           -nan
              460                -nan           -nan
              470                -nan           -nan
              480                -nan           -nan
              490                -nan           -nan
