qTcut          mu_R/mWbb      mu_F/mWbb           list/contribution                                                    dXS +- err (list/contribution)

extrapolation  0.5            0.5                 NNLO.QT-CS.42            woVT2                                        7548.38706 +-        87.67447

extrapolation  0.5            1                   NNLO.QT-CS.42            woVT2                                        7463.56511 +-        94.54739

extrapolation  0.5            2                   NNLO.QT-CS.42            woVT2                                        7424.94373 +-       100.44517

extrapolation  1              0.5                 NNLO.QT-CS.42            woVT2                                        6438.07998 +-        54.64211

extrapolation  1              1                   NNLO.QT-CS.42            woVT2                                        6352.74959 +-        58.96377

extrapolation  1              2                   NNLO.QT-CS.42            woVT2                                        6294.22883 +-        62.67034

extrapolation  2              0.5                 NNLO.QT-CS.42            woVT2                                        5456.61729 +-        35.54993

extrapolation  2              1                   NNLO.QT-CS.42            woVT2                                        5375.37625 +-        38.41378

extrapolation  2              2                   NNLO.QT-CS.42            woVT2                                        5309.97592 +-        40.87261

=====================================================================================================================================================

qTcut          mu_R/mWbb      mu_F/mWbb           list/contribution                                                    dXS +- err (list/contribution)

0.01           0.5            0.5                 NNLO.QT-CS.42                                                           7524.191 +-          38.997
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           0.5            0.5                 CT2.QCD                                                               361146.106 +-          12.283
0.01           0.5            0.5                 RVA.QCD                                                                72870.223 +-          13.845
0.01           0.5            0.5                 RCA.QCD                                                                13732.452 +-           4.407
0.01           0.5            0.5                 RRA                                                                        1.308 +-           0.002
0.01           0.5            0.5                 RRA.QCD                                                              -440225.898 +-          34.042

0.01           0.5            1                   NNLO.QT-CS.42                                                           7436.305 +-          41.280
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           0.5            1                   CT2.QCD                                                               394415.535 +-          13.518
0.01           0.5            1                   RVA.QCD                                                                77412.354 +-          14.567
0.01           0.5            1                   RCA.QCD                                                                 6607.088 +-           5.149
0.01           0.5            1                   RRA                                                                        1.319 +-           0.002
0.01           0.5            1                   RRA.QCD                                                              -470999.991 +-          35.813

0.01           0.5            2                   NNLO.QT-CS.42                                                           7395.051 +-          43.341
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           0.5            2                   CT2.QCD                                                               422900.171 +-          14.651
0.01           0.5            2                   RVA.QCD                                                                81106.598 +-          15.193
0.01           0.5            2                   RCA.QCD                                                                  275.547 +-           6.012
0.01           0.5            2                   RRA                                                                        1.323 +-           0.002
0.01           0.5            2                   RRA.QCD                                                              -496888.588 +-          37.374

0.01           1              0.5                 NNLO.QT-CS.42                                                           6421.953 +-          25.353
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           1              0.5                 CT2.QCD                                                               201292.525 +-           6.960
0.01           1              0.5                 RVA.QCD                                                                81654.700 +-           9.978
0.01           1              0.5                 RCA.QCD                                                                 9171.655 +-           2.865
0.01           1              0.5                 RRA                                                                        0.860 +-           0.001
0.01           1              0.5                 RRA.QCD                                                              -285697.787 +-          22.059

0.01           1              1                   NNLO.QT-CS.42                                                           6334.756 +-          26.785
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           1              1                   CT2.QCD                                                               220021.677 +-           7.660
0.01           1              1                   RVA.QCD                                                                87160.675 +-          10.502
0.01           1              1                   RCA.QCD                                                                 4617.336 +-           3.341
0.01           1              1                   RRA                                                                        0.867 +-           0.001
0.01           1              1                   RRA.QCD                                                              -305465.799 +-          23.180

0.01           1              2                   NNLO.QT-CS.42                                                           6274.654 +-          28.077
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           1              2                   CT2.QCD                                                               236021.501 +-           8.307
0.01           1              2                   RVA.QCD                                                                91752.266 +-          10.958
0.01           1              2                   RCA.QCD                                                                  582.400 +-           3.895
0.01           1              2                   RRA                                                                        0.869 +-           0.001
0.01           1              2                   RRA.QCD                                                              -322082.383 +-          24.167

0.01           2              0.5                 NNLO.QT-CS.42                                                           5445.337 +-          17.432
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           2              0.5                 CT2.QCD                                                               114212.804 +-           4.066
0.01           2              0.5                 RVA.QCD                                                                78794.013 +-           7.722
0.01           2              0.5                 RCA.QCD                                                                 6373.621 +-           1.949
0.01           2              0.5                 RRA                                                                        0.590 +-          0.0009
0.01           2              0.5                 RRA.QCD                                                              -193935.691 +-          14.964

0.01           2              1                   NNLO.QT-CS.42                                                           5362.901 +-          18.392
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           2              1                   CT2.QCD                                                               125038.152 +-           4.479
0.01           2              1                   RVA.QCD                                                                84243.364 +-           8.144
0.01           2              1                   RCA.QCD                                                                 3321.226 +-           2.270
0.01           2              1                   RRA                                                                        0.594 +-          0.0009
0.01           2              1                   RRA.QCD                                                              -207240.435 +-          15.708

0.01           2              2                   NNLO.QT-CS.42                                                           5296.504 +-          19.259
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           2              2                   CT2.QCD                                                               134262.553 +-           4.866
0.01           2              2                   RVA.QCD                                                                88826.485 +-           8.512
0.01           2              2                   RCA.QCD                                                                  623.656 +-           2.643
0.01           2              2                   RRA                                                                        0.596 +-          0.0009
0.01           2              2                   RRA.QCD                                                              -218416.786 +-          16.364

=====================================================================================================================================================

qTcut          mu_R/mWbb      mu_F/mWbb           list/contribution                                                    dXS +- err (list/contribution)

0.02           0.5            0.5                 NNLO.QT-CS.42                                                           7535.964 +-          28.740
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.02           0.5            0.5                 CT2.QCD                                                               234039.325 +-           8.156
0.02           0.5            0.5                 RVA.QCD                                                                75394.699 +-          10.980
0.02           0.5            0.5                 RCA.QCD                                                                15793.575 +-           3.732
0.02           0.5            0.5                 RRA                                                                        1.308 +-           0.002
0.02           0.5            0.5                 RRA.QCD                                                              -317692.943 +-          25.000

0.02           0.5            1                   NNLO.QT-CS.42                                                           7449.357 +-          30.234
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.02           0.5            1                   CT2.QCD                                                               256722.169 +-           9.038
0.02           0.5            1                   RVA.QCD                                                                80249.221 +-          11.509
0.02           0.5            1                   RCA.QCD                                                                 9828.691 +-           4.361
0.02           0.5            1                   RRA                                                                        1.319 +-           0.002
0.02           0.5            1                   RRA.QCD                                                              -339352.042 +-          26.094

0.02           0.5            2                   NNLO.QT-CS.42                                                           7409.217 +-          31.620
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.02           0.5            2                   CT2.QCD                                                               276102.779 +-           9.864
0.02           0.5            2                   RVA.QCD                                                                84253.832 +-          11.971
0.02           0.5            2                   RCA.QCD                                                                 4542.512 +-           5.123
0.02           0.5            2                   RRA                                                                        1.323 +-           0.002
0.02           0.5            2                   RRA.QCD                                                              -357491.229 +-          27.074

0.02           1              0.5                 NNLO.QT-CS.42                                                           6431.623 +-          18.921
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.02           1              0.5                 CT2.QCD                                                               123509.793 +-           4.465
