#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=0.5  xiF=2                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=0.5                xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0.01           1.3083783      0.0020425185   1.318773       0.0020593385   1.3230231      0.0020722459   0.86032686     0.0013385236   0.866608       0.0013474891   0.86892849     0.001354165    0.59028967     0.00091684328  0.59428764     0.00092181869  0.59561328     0.00092538337  
0.02           1.3083783      0.0020425185   1.318773       0.0020593385   1.3230231      0.0020722459   0.86032686     0.0013385236   0.866608       0.0013474891   0.86892849     0.001354165    0.59028967     0.00091684328  0.59428764     0.00092181869  0.59561328     0.00092538337  
0.03           1.3083783      0.0020425185   1.318773       0.0020593385   1.3230231      0.0020722459   0.86032686     0.0013385236   0.866608       0.0013474891   0.86892849     0.001354165    0.59028967     0.00091684328  0.59428764     0.00092181869  0.59561328     0.00092538337  
0.04           1.3083783      0.0020425185   1.318773       0.0020593385   1.3230231      0.0020722459   0.86032686     0.0013385236   0.866608       0.0013474891   0.86892849     0.001354165    0.59028967     0.00091684328  0.59428764     0.00092181869  0.59561328     0.00092538337  
0.05           1.3083783      0.0020425185   1.318773       0.0020593385   1.3230231      0.0020722459   0.86032686     0.0013385236   0.866608       0.0013474891   0.86892849     0.001354165    0.59028967     0.00091684328  0.59428764     0.00092181869  0.59561328     0.00092538337  
0.06           1.3083783      0.0020425185   1.318773       0.0020593385   1.3230231      0.0020722459   0.86032686     0.0013385236   0.866608       0.0013474891   0.86892849     0.001354165    0.59028967     0.00091684328  0.59428764     0.00092181869  0.59561328     0.00092538337  
0.07           1.3083783      0.0020425185   1.318773       0.0020593385   1.3230231      0.0020722459   0.86032686     0.0013385236   0.866608       0.0013474891   0.86892849     0.001354165    0.59028967     0.00091684328  0.59428764     0.00092181869  0.59561328     0.00092538337  
0.08           1.308378       0.0020425191   1.3187728      0.0020593392   1.3230228      0.0020722465   0.86032668     0.001338524    0.86660782     0.0013474896   0.86892831     0.0013541654   0.59028954     0.0009168436   0.59428751     0.000921819    0.59561315     0.00092538368  
0.09           1.3083758      0.0020425234   1.3187705      0.0020593435   1.3230205      0.0020722509   0.8603252      0.0013385269   0.86660631     0.0013474925   0.86892677     0.0013541684   0.59028852     0.00091684559  0.59428646     0.00092182104  0.59561208     0.00092538574  
0.1            1.3083758      0.0020425234   1.3187705      0.0020593435   1.3230205      0.0020722509   0.8603252      0.0013385269   0.86660631     0.0013474925   0.86892677     0.0013541684   0.59028852     0.00091684559  0.59428646     0.00092182104  0.59561208     0.00092538574  
