#   y_j1-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4    0.081953739    0.058058354     0.06209055    0.043903268     0.11165354    0.079278869
           -4.3     0.24509842     0.10057129     0.17933268    0.075561989     0.35378149     0.14487265
           -4.2     0.60668405     0.16702635     0.45056497      0.1215099     0.84731889     0.24433961
           -4.1      1.6772982     0.29148751      1.2863533     0.22948601      2.2657992     0.38806336
             -4      2.7477756     0.38336877      2.1655295     0.32003311      3.5674636     0.47854097
           -3.9      4.2353869     0.51608399      3.4534556     0.42384436      5.2461319     0.68378728
           -3.8      9.8130855     0.91577959      7.7325453     0.74573102       12.69377      1.1548547
           -3.7      11.807258     0.85869693      9.4375599     0.68037873      14.943091      1.1602901
           -3.6      21.394615      1.5268845      17.039444      1.2978321      27.291265      1.8396848
           -3.5       27.98583      1.1648491      22.151149     0.91546937      35.928179      1.6267234
           -3.4      45.018147      5.9221527      35.932915      4.9329266      57.315853      7.2411878
           -3.3      48.651768      1.6408135      38.269192      1.3001234      63.021553       2.206345
           -3.2      67.705643      2.6560035      53.594148      2.1781989      86.936642      3.4274437
           -3.1      82.750017      2.9123809      65.558604       2.175453      106.18752      4.1029689
             -3       106.9939      3.2001615      85.075364      2.6653461      136.91949      4.0040098
           -2.9      135.27227      6.5939605      107.69671      5.3788188      172.62955      8.2192016
           -2.8      153.04238       3.791543       121.4197      2.9341642      196.22126      5.3862185
           -2.7      179.60841      4.9640837      142.91593       3.980017      229.71386       6.421892
           -2.6      211.06539       5.672083      167.95672      4.7706024      269.80658      6.9981175
           -2.5      223.37939      4.2006977      177.93171      3.4707119      286.41986      5.6327956
           -2.4      265.91543      8.5843825      213.76175      7.3369947       335.4256      10.524168
           -2.3      286.06379      4.8971803      227.83002      4.0279278      365.34891      6.2006406
           -2.2      308.37815       6.058593      246.54273      4.9705919      391.91389      7.6846672
           -2.1      345.12741      8.8296795      276.97171      7.6853044      436.87368      10.313484
             -2      371.70369       7.011949      295.87652      6.0543734      475.40042      8.3337128
           -1.9      385.96091      5.6623533       306.5596       4.604322      494.84109       7.264531
           -1.8      425.79903      8.3383143      339.93703      7.1175786      542.74036      10.000848
           -1.7      441.49031       7.645591      352.59407      6.3169959      562.37155      9.5880099
           -1.6      452.79799      9.4376705      360.69656      7.8608893       578.3939      11.585208
           -1.5      480.41471       10.69873      383.46684      9.0220662      612.31368      12.933046
           -1.4       492.4531      8.8803794      393.03704      7.5085428      627.82554       10.79657
           -1.3       504.0829      8.9488242      402.79432      7.7998717      641.77307      10.449303
           -1.2      519.61014      7.5413184      414.51175      6.2309308      662.78179      9.5618589
           -1.1      555.73316      10.871208      442.03221      8.8234403      711.44938      13.739331
             -1      556.33666      8.6807023      444.64196      7.1723481      707.53752      10.885523
           -0.9      562.60954      8.4574342      449.36063      7.1071407      716.58113      10.422574
           -0.8      582.15383      10.795777      464.38129      8.9701836      742.53341      13.367714
           -0.7      600.71585      11.563501      479.26637       9.538637      766.10443      14.382831
           -0.6      597.60703      9.5098014      476.90923      7.9515444      761.79737      11.652413
           -0.5      585.06367      7.5009834      465.74796      6.2587302      747.83289      9.4012258
           -0.4      620.85218      8.8260599      494.15048      7.4045569      794.31486      10.884422
           -0.3        614.501      9.7223574      488.17406      7.9156507      787.59303      12.468607
           -0.2       601.7871      8.9218826      479.72869      7.3890204      767.96404      11.140712
           -0.1       621.0879      11.543562      495.74195      9.5030209        791.373      14.325727
              0      586.52789      7.1017539      467.24471      5.9362561      749.02468      8.9184465
            0.1      619.45846        12.1915      493.79356      10.212834      790.50786       14.85077
            0.2      615.99719        8.08968       489.7963      6.7436303      788.38388      10.052243
            0.3      612.46615      12.239538       487.8963      10.167096      782.66869      15.129193
            0.4      606.76992      10.215568      484.83329      8.8939874      771.80666      12.404152
            0.5      621.39034       14.59194      499.01316      13.069441      785.68011      16.731612
            0.6      585.70429      8.2894378      465.21271       6.784236      750.87603      10.593995
            0.7      581.31147       8.720231      464.13863      7.3372074      740.37293       10.70768
