#         pt_j1        central        num_err    min (scale)        num_err    max (scale)        num_err
            290      2.4610329    0.059188147      1.9114917    0.046377546      3.2340183    0.079753874
            295      2.3097457    0.077508685       1.810416    0.064423396      3.0049712    0.096679936
            300      2.0849803    0.046859976       1.612382    0.036753944      2.7550748    0.063715383
            305      2.1695914     0.13339848      1.6981169     0.10791557      2.8246789     0.16787684
            310      1.9567088    0.059288647      1.5142357    0.048890093       2.586385    0.075329373
            315      1.9007628    0.061966527      1.4838307    0.051428539      2.4824894    0.077048124
            320      1.7337652    0.055789196      1.3417345    0.043505891      2.2914193    0.076263477
            325      1.5150543    0.043203088       1.166009    0.033702537      2.0180904     0.05934307
            330      1.4600518     0.04066046      1.1308098    0.032055949      1.9265571    0.056865122
            335      1.4494083    0.059739566      1.1260359    0.048546913      1.9071446    0.077185004
            340      1.3278086    0.043973426       1.024745    0.034955116      1.7617047    0.058103502
            345      1.3503287    0.070026509      1.0516804    0.061519434      1.7697572    0.081906358
            350      1.2140607    0.057160666     0.94569092    0.048774997      1.5907713    0.070235061
            355      1.0603246    0.034591683      0.8132672    0.027577566      1.4168425    0.046534115
            360      1.1860675     0.13131997      0.9321452     0.11740221      1.5404634     0.14578169
            365     0.95456318    0.032926833     0.72883385    0.025239068      1.2817792    0.045544412
            370     0.93722246    0.036451688     0.72521402    0.028945617      1.2393403    0.048958967
            375      1.1437752     0.13942199     0.91493939     0.11494973       1.449199     0.17931705
            380      0.8600734    0.032844245     0.65883816    0.025806358      1.1527826    0.044861959
            385     0.81720318    0.037311691     0.63146071    0.030632527       1.081283    0.048415859
            390     0.80969244    0.063442926     0.63049653    0.053320332      1.0616411    0.076678219
            395     0.79327045    0.061452078     0.61549204    0.051222675      1.0455757    0.074847894
            400     0.66184865    0.027491937     0.51578519    0.023025632     0.86264338    0.046701911
            405     0.60940878    0.026733984     0.46023593    0.020352041     0.82905289    0.037356997
            410     0.64591539    0.030354441     0.49947981    0.024308509     0.85362378    0.040706682
            415       0.568445    0.024145817     0.43283811    0.018546036     0.76559011    0.033463982
            420     0.59012037    0.029856997     0.45665233    0.023714773     0.77824359    0.039846829
            425     0.56535948    0.035156129     0.44003786    0.030311919     0.74340417     0.04317236
            430     0.47252372    0.024794309     0.36207409    0.019655767     0.63138782     0.03327834
            435     0.45819771    0.023855475     0.35378014     0.01833831     0.60660125    0.034157914
            440     0.51677079    0.078298225     0.40349904     0.06633078     0.67620269     0.09311799
            445     0.40037741    0.040219191     0.30334869    0.029842035     0.54478972    0.056219538
            450     0.39423468    0.020145638     0.29786528    0.015049292     0.53611451     0.02871061
            455     0.37320679    0.020210494     0.28906127    0.015227273     0.49083382    0.029796366
            460     0.37979122    0.025769558     0.28601784    0.018743089     0.51990264    0.037759489
            465     0.44122618    0.057796657     0.34462791    0.050385737      0.5790438    0.066981176
            470     0.34189143    0.026365609     0.25579876    0.020194031     0.47126057    0.036126604
            475     0.29971079    0.016987733     0.22253344    0.012674789     0.41637194    0.024161784
            480     0.30156829    0.016652433     0.22917581    0.012603218     0.40596352    0.023730006
            485     0.33305273     0.03169468     0.25222825    0.024163036     0.45217612    0.043717341
            490     0.26631086    0.020825307     0.20011433    0.015905014     0.36516213    0.028910195
            495     0.26213913    0.022954762     0.20349756    0.019415415     0.34554214    0.029653357
            500     0.26213913    0.022954762     0.20349756    0.019415415     0.34554214    0.029653357
