# y_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      1.0008386     0.40385115     0.82767815     0.34049026       1.431687     0.64993035
           -4.9      2.7498405     0.62160664      1.9722411     0.48793294      4.2910738       1.414747
           -4.8      7.3014974       1.109746      5.8801362     0.89066518      10.030432      1.5641776
           -4.7      30.846024      3.7249023      25.899968      3.1671437      40.017371      4.5119845
           -4.6      63.461695      3.6798763      53.160616       3.121438      81.139634      4.7372302
           -4.5      132.30215        5.73863      112.45722      4.9090957      163.89375      7.1624185
           -4.4      242.97137      6.7025892      207.14327      5.5348567      302.35317       9.189359
           -4.3      427.61091      11.211089      363.73427      9.8158352      529.84126      13.181429
           -4.2      660.37656      10.782746       563.3847       9.151829      816.58465       13.72685
           -4.1      988.12631      13.428928      844.36117      11.645681      1216.0432      16.783548
             -4      1347.9025      15.043857      1154.9782      13.088674      1643.0575      18.267394
           -3.9      1785.0357      16.936773      1531.3374      14.504817      2167.3102      21.660891
           -3.8      2223.7603      18.822712      1911.6695      16.294486      2692.8786      23.467747
           -3.7      2686.5419      20.659878      2309.8384      17.928125      3243.0702      25.721497
           -3.6      3214.4372      22.481724      2766.7224      19.535394      3862.6913       28.01192
           -3.5      3728.6011      23.679069      3212.5256       20.65396      4474.5295      28.875364
           -3.4      4222.5214      24.757285      3631.9191      21.592189      5072.9376      30.345773
           -3.3      4710.2629      26.359109      4049.0968      22.995891      5656.5482      32.055449
           -3.2      5108.8918      29.140049      4397.5661      25.604096      6116.7415      34.907358
           -3.1      5566.4124      31.210007      4793.8201      27.576583      6656.6615      37.176675
             -3      5860.5256      30.137189      5038.2756      26.769267       7015.944       35.29809
           -2.9       6130.323      31.252743      5272.9447      27.592686      7324.5197      36.904293
           -2.8      6385.5679      35.048716      5488.7537       30.88706       7637.876      41.560002
           -2.7      6654.6404      36.983424      5720.9903      32.351229      7956.4158      44.536501
           -2.6      6734.9454      32.769454      5788.2393      29.449388       8050.722      38.071937
           -2.5      7004.6368      37.107994      6023.2639      33.155081         8360.1      42.884341
           -2.4      7058.5358      35.976778      6062.7621      31.986975       8434.763      41.990505
           -2.3      7179.1448      37.909506      6159.6759      33.847491       8588.416       43.67636
           -2.2      7265.4101      39.563315       6238.229      35.480853      8673.2743      45.062963
           -2.1      7314.8451      39.265826      6275.2726      35.280928      8747.4382       45.03124
             -2      7374.3618       39.29826      6330.6179      35.221065      8803.3463      44.896815
           -1.9      7376.3143      41.113249      6328.8658      37.280542      8806.4458      46.220469
           -1.8      7478.7835       39.29801      6419.4684      35.367427      8933.1535      44.896898
           -1.7      7440.0951       38.52019      6380.7726      34.666572      8881.1093      43.971254
           -1.6      7532.3137      41.682491       6469.516      37.684304      8978.1973      47.048437
           -1.5      7492.5448      40.402451       6433.039      36.075932      8929.3678      46.392989
           -1.4       7534.857       39.15131      6461.8333      35.088916      9000.8365      45.064818
           -1.3      7564.2565        40.5094      6491.4374      36.426425      9024.4953      46.114134
           -1.2      7604.7179      39.950329      6522.6867       35.66624       9071.006      46.122858
           -1.1      7476.9363      39.611918      6412.5819      35.813528      8920.1153      44.761176
             -1      7553.8418      39.640215       6480.091      35.746575      9008.1358      45.223142
           -0.9       7569.608      39.045765      6492.0734      34.924503      9030.2661      45.088233
           -0.8      7526.8753      39.385064      6452.9128       35.60006      8990.8326      44.649271
           -0.7      7580.3826      40.549798      6503.0749      36.555606      9042.5116      45.899157
           -0.6      7609.0051      40.657046      6523.2628       36.53212      9080.0478      46.599599
           -0.5      7648.0569      40.153634      6555.8725      36.298555       9127.751      45.499014
           -0.4      7698.4296      44.688704      6612.0316      39.964127      9157.0445      51.787519
           -0.3      7560.7459      39.442764      6486.4722      35.664064      9017.1569      44.753503
           -0.2      7605.7505      40.697272      6527.2051      36.654619      9062.1955      46.138548
           -0.1      7653.2456      41.527341      6566.2022      37.365915      9119.2889      47.044831
              0      7631.3552      41.634284      6548.5816      37.626416      9092.4702      47.081633
            0.1      7570.4606      38.720507      6489.9331      34.519755      9040.6777      44.828825
            0.2      7597.5458      44.998714      6516.2755      40.682768      9065.7678       50.55269
            0.3      7604.3451       40.81959      6516.7644      36.553974      9083.0252      46.829659
            0.4      7594.9366      41.061074      6516.2763      36.815974      9052.9802      47.030749
            0.5      7569.4911      41.618689      6497.9752      37.678578      9015.5085      47.268126
            0.6      7640.7156       43.12601      6566.0071      38.976046      9090.6123      48.967513
            0.7       7628.897      42.961207      6549.1893      38.696444      9090.7592      48.502771
            0.8      7553.6771      39.386168       6475.519      35.341972      9014.9777      45.248895
            0.9      7503.1257      41.695585      6436.6014       37.48223      8953.1777      47.592441
              1      7539.5588      39.345788      6463.3765      35.336922      9000.7189       44.83551
            1.1      7476.0939      38.354305      6411.7305      34.503009      8925.5473      43.957488
            1.2       7494.173      39.990856      6425.9409      35.929783      8941.1776      45.770626
            1.3      7449.5934       37.97369      6387.9099      33.842866      8900.1201      44.360619
            1.4      7503.5965      40.136795       6435.734      35.741463       8961.448      46.900214
            1.5      7478.9802      39.925654       6423.307      35.880465      8920.0637      45.802384
            1.6      7450.4704      39.674779      6389.3936       35.40268      8899.1422      45.689794
            1.7      7352.5375      37.163401      6302.3138      33.119066      8798.9824      43.321134
            1.8      7391.4821      39.316919      6336.9832      35.069285      8829.4176      45.277569
            1.9      7360.1062      39.292613       6316.927        35.2478      8789.9012      45.038919
              2      7327.2819      38.719367      6293.9252       34.62166      8740.7221      44.599836
            2.1      7282.8247      37.899598       6250.622      34.017232      8697.7445      43.833735
            2.2      7193.2297      38.561676      6180.5433      34.556603      8581.6931      44.466252
            2.3      7040.3567      35.635714      6037.5364      31.746801      8424.1176      41.077759
            2.4      6941.8875      35.534169      5959.5245      31.673498      8301.9533      41.398461
            2.5      6854.1092      36.398123      5885.8622      32.566558      8196.5138      41.887061
            2.6      6631.5258      35.908414       5699.833      32.227037      7923.6634      41.246425
            2.7      6480.7202      34.495639      5572.9562      30.816732      7745.8625      40.067641
            2.8      6167.0011      33.170084       5299.366      29.290063      7381.6575      39.671936
            2.9      5793.5133      31.547188      4987.3447       27.99558      6921.2799      36.927491
              3      5492.7053      31.406024      4726.8691      28.153494      6573.0567      36.728964
            3.1      5178.0555      30.109903      4454.0311      26.550828      6210.5841      35.654214
            3.2      4695.5942      27.574939      4039.3306      24.003863      5632.0551      33.483955
            3.3      4274.2351       26.77663      3679.2904      23.472968      5126.0901      32.315641
            3.4       3713.892       23.61742      3198.3555      20.895813      4460.4834      28.238387
            3.5      3271.5905       23.27984      2817.9432      20.876029      3936.8368      27.067919
            3.6      2717.2751      21.300005      2333.6902      18.584837       3287.483      26.149283
            3.7      2232.3705      19.128413      1917.5277      16.645992      2702.5966      23.431719
            3.8      1762.8838      17.157947      1513.6777      14.781603      2139.8208      21.465266
            3.9      1325.6765      14.691067      1133.0152      12.753066      1623.2297      18.157652
              4      1005.5627      15.584578      860.31291      13.461497      1234.7226      19.658049
            4.1      678.95513      10.794725      579.50396      9.3161486      839.88025      13.779751
            4.2      416.71385      8.8036908      355.55682      7.2755467      515.40252      12.056541
            4.3      261.39464      10.649819      222.17517      9.4117337       326.5527      12.316458
            4.4      142.07011      6.5173291      120.40183      5.6185624      177.33732      8.0436971
            4.5      61.080084      3.0043914      52.018415       2.568639      76.767225      4.2189929
            4.6      26.846768      2.6573727      22.394277      2.2260422      34.109939      3.5020135
            4.7      7.0158947       1.143158      5.8086241     0.92913824      8.8442382      1.5223024
            4.8      1.5616678     0.41266157      1.2854635     0.40135318      2.0637726     0.63990453
            4.9     0.96243818     0.37510617     0.84499233     0.32777128      1.1792187     0.53399508
              5     0.96243818     0.37510617     0.84499233     0.32777128      1.1792187     0.53399508
