#   m_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16              0              0              0              0              0              0
             17              0              0              0              0              0              0
             18              0              0              0              0              0              0
             19              0              0              0              0              0              0
             20              0              0              0              0              0              0
             21    0.011485334   0.0066307293   0.0076151574   0.0044129307    0.018884055     0.01097086
             22   0.0038284448   0.0038282533   0.0024306102   0.0024304887   0.0064743109   0.0064739872
             23    0.015313779   0.0076565067     0.01003435   0.0050582174    0.025541634     0.01293787
             24   0.0076568896   0.0054139678   0.0049436023   0.0035101914    0.012851378    0.009144498
             25   0.0076568896   0.0054139678   0.0047704724   0.0034001279    0.013984842   0.0099613256
             26    0.016650098   0.0099974864    0.012633268   0.0071219332    0.022843504    0.015501547
             27    0.011485334   0.0066307293   0.0073437991   0.0042568528    0.019411614    0.011266117
             28    0.011510137   0.0066450795   0.0085998031   0.0049878575    0.015737106   0.0092027459
             29   0.0038284448   0.0038282533   0.0023042322    0.002304117   0.0068930115   0.0068926668
             30    0.026799113     0.01148476    0.018247047   0.0076532366    0.041966831    0.018709771
             31    0.017909744    0.010515389    0.014141535   0.0076584912    0.022944488     0.01618997
             32    0.027349409    0.014717396     0.02253189   0.0098366331    0.031703937    0.021514543
             33    0.022970669   0.0093772673    0.015570079   0.0064040747    0.036100984     0.01491193
             34    0.014341339    0.011353738    0.011364468   0.0077991276    0.018969489    0.018737147
             35    0.047109743    0.014679184    0.032344193   0.0099342318    0.073865945    0.023965933
             36    0.030789074    0.010885583    0.022334153    0.007955833    0.044387204    0.015950386
             37    0.072740451    0.017543261    0.050455807    0.011722771     0.11109911    0.028719365
             38    0.065352656    0.015851612    0.045971751    0.011215748    0.098300492    0.024039121
             39    0.081900687    0.020511372    0.063822933    0.015679349       0.106675    0.029885392
             40    0.073279231    0.016813376    0.051836318    0.011945792     0.10930246    0.025258418
             41    0.081503837    0.018615012    0.058633071    0.013292428      0.1188309    0.027927735
             42     0.08628927    0.019214797    0.062015649    0.013726021     0.12718159    0.029116129
             43    0.093659644    0.019899486    0.067557874    0.014048556     0.13651142    0.030450692
             44     0.10668395    0.022572715    0.079981594    0.016111022     0.14741043    0.034473486
             45     0.12532057    0.024088014    0.091693701    0.017186615     0.17906909    0.036298626
             46     0.13666309    0.025422728     0.10192411    0.018511558     0.18992953    0.038209798
             47     0.10104173    0.021258263    0.073900788     0.01523258     0.14513819    0.032142441
             48      0.1595373    0.027249274     0.12018268    0.020430257      0.2220939    0.039345708
             49     0.16205275    0.027199484     0.12247628    0.021102521     0.22115004    0.037485151
             50     0.18978267    0.028027061     0.14178317     0.02098627     0.26522569     0.04005365
             51     0.16958907    0.027232617     0.12392244    0.019490165     0.24202549    0.040792274
             52     0.22254124    0.030924895      0.1735622    0.024029871      0.2914749    0.044826754
             53     0.21283917     0.03086461     0.16967037    0.024020676     0.27041929    0.052367322
             54     0.28172145    0.034401122     0.20889217    0.025306657      0.3969125    0.050406338
             55     0.31908129    0.036338609     0.24144222    0.027883476     0.43623094    0.050374306
             56     0.33640216    0.042142995     0.25966467    0.033960357     0.45268022    0.056317189
             57     0.45022657    0.055595665     0.35055778    0.046264966     0.59545895    0.069857107
             58     0.43021564    0.043374742     0.32461102    0.033238403     0.59136859    0.060863394
             59     0.42404015    0.045295771     0.32998366    0.036450726     0.55916614    0.061626826
             60     0.41912273    0.044151215     0.31771703    0.032821394     0.57185335    0.063458602
             61     0.42658375    0.048118056     0.32756555    0.038519657     0.57604784    0.063658003
             62     0.48285383    0.048247104     0.36959843    0.037574658     0.65330487     0.06587913
             63     0.56132804    0.051098273     0.43479045    0.039852695     0.74629301    0.069680698
             64     0.58889084    0.050903888     0.45528544    0.039381271     0.78128474    0.070915623
             65     0.60841765    0.055145234     0.47805979    0.044206152     0.79427195    0.072964822
             66     0.62517017    0.058621851     0.50506252    0.046920193     0.78302943    0.079846532
             67     0.83583916    0.064907581      0.6520996     0.05153874      1.1012638     0.08895894
             68      0.7426808    0.058056766     0.57114374    0.045055977     0.99738996    0.080214701
             69     0.73532258    0.056939675     0.56661715    0.043351228     0.98294291    0.079471811
             70     0.85986538    0.068674167     0.67919881    0.055799819      1.1181444    0.090623704
             71     0.93795915    0.069149569     0.75018086    0.055114875      1.1943517    0.092918096
             72      1.1057501    0.076445381     0.87518268    0.062037214      1.4319447    0.099330663
             73      1.1791897    0.078002038     0.95699108      0.0629947      1.4685588     0.10369737
             74      1.1621005    0.077010996     0.93106698    0.062483973       1.480886     0.10114676
             75      1.6501538     0.14073424      1.3466418     0.13532464      2.0621049     0.14371392
             76      1.4613559    0.090493845      1.1848711     0.07546895      1.8266584     0.11642442
             77      1.7221466     0.10880384      1.4088769    0.096679429      2.1221185     0.14303959
             78      2.0502522     0.12241162      1.6411495     0.10816279      2.6212282     0.14368638
             79      2.0775412     0.10476622      1.6480927    0.085442644      2.6907446     0.13567127
             80        2.59084     0.20075962      2.1279115     0.19788398      3.2045219     0.19632243
             81      2.6678744     0.13242077      2.1915386     0.11343956      3.2880268     0.16143106
             82      2.9277633     0.13179627      2.3974605     0.11461967      3.6086287     0.16058388
             83      3.3632567     0.15675482      2.7271273     0.13403712       4.228239     0.19109034
             84       3.655634     0.21176377      3.0188243       0.198783      4.4890966     0.24658438
