#    pt_Z-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      67.382079     0.55330399      57.251708     0.48057479      79.968094     0.64493842
              5      201.42557     0.95057854       170.9167     0.82150939      239.43478      1.1200735
             10      325.39878       1.218711      275.89123      1.0519303      387.14262      1.4366566
             15      424.76704      1.3489698      359.79332      1.1598633       505.8925      1.6017045
             20      491.80932      1.5095422       416.1871      1.2982188      586.28776      1.7896793
             25      512.78606      1.4075459      433.55957      1.2198325      611.94397      1.6474469
             30       497.6932      1.3523333      420.54267      1.1729275      594.27163      1.5887066
             35      459.74237      1.2674621       387.7855      1.1033134      550.18077      1.4807102
             40      410.01027      1.1449808      345.43632      1.0120775      491.08972      1.3350246
             45      359.62872      1.0294401      302.17873     0.89908955      431.68501      1.1934386
             50      312.77793     0.97146202      262.35998     0.84863235      376.25875      1.1299855
             55      266.99045     0.84486533      223.51115     0.73842806      321.94834     0.98360286
             60       230.4896     0.76969745      192.72405      0.6728878       278.3792     0.89319184
             65      196.84118      0.7191111      164.45926     0.63917237        237.948     0.82034448
             70      167.72715     0.61396774      139.93135     0.53336581      203.13178     0.72087778
             75      144.75894     0.61325331      120.70048     0.53588194      175.43553     0.71993472
             80       126.3627     0.60033276      105.26441     0.51446692      153.46463     0.71704294
             85      106.55033     0.48437248      88.688966     0.42129134      129.49102     0.57225359
             90      92.927388     0.47112747      77.204122     0.40616025      113.18944     0.56201652
             95      81.289484     0.42759233      67.411944     0.36464554      99.247136     0.51524622
            100      70.550005     0.40310508       58.54488      0.3507019      86.033638      0.4758873
            105      60.862513     0.39303641      50.341704     0.35537016      74.535508      0.4497123
            110      53.705749      0.3583972      44.431581     0.30726046      65.723392     0.42879061
            115      46.695211     0.30657212      38.671712     0.28339507      57.054092     0.34218678
            120      40.839357     0.32799052      33.740662     0.27787268      50.044175     0.39751018
            125      36.383622     0.26110313       30.03128     0.22496422      44.649321     0.31367525
            130      31.706902     0.25016693      26.162851     0.21510514      38.912482     0.30185743
            135      27.704894     0.21175096      22.826949     0.18157626       34.04869     0.25634526
            140      24.948361     0.26537359      20.510427     0.21801882      30.750174      0.3360398
            145      22.641441     0.25874262      18.633618     0.22087708      27.867245     0.31094899
            150      19.550549     0.18659666      16.085575     0.16061888       24.05761     0.22654235
            155      17.948414     0.19556408      14.770776     0.17158891      22.076147     0.23203498
            160      15.621307     0.19638221      12.864736      0.1731959      19.199858     0.22820116
            165      14.096093     0.16800817      11.575858      0.1465959      17.378724     0.19812217
            170      12.319293     0.15216565      10.119728      0.1295759      15.184101     0.19252137
            175       11.28951     0.13432216      9.2838226     0.11638323      13.897429     0.16212519
            180      10.528352     0.23096309      8.6318455     0.19881401      12.997909     0.27149727
            185      9.3412025     0.16021155      7.6409107     0.13145044      11.598943     0.20413897
            190      8.1957294     0.10797513      6.7062729      0.0924436      10.141146     0.13221661
            195      7.6324173     0.17400849      6.2761588     0.15810214      9.3841133     0.19435179
            200      6.7200729     0.10064971      5.4926983    0.087164226      8.3263786     0.12076849
            205      6.3701309     0.10513536      5.2271062    0.090732609      7.8542918     0.12790745
            210      5.6210921    0.093525107      4.6023068    0.081123776      6.9484072     0.11259277
            215      5.2483103    0.091069366      4.3293037    0.087400092      6.4155118     0.14153429
            220      4.5725342    0.084836368      3.7335813    0.073947474      5.6707045     0.10278716
            225      4.2987669     0.10160425      3.5117075    0.083415088      5.3278676     0.12975585
            230      3.9665053     0.10399483      3.2366115     0.08588151       4.921489     0.13350788
            235      3.6716647    0.085991372      3.0122887     0.07653225      4.5336936     0.10080061
            240      3.2775413    0.069731109      2.6719371    0.058817685      4.0690463    0.086577463
            245      2.9670378    0.069624817      2.4270058    0.059507949      3.6714062    0.085351315
