#    pt_Z-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      7.1270761     0.13980963      5.8624255      0.1199247      8.7827692     0.16696495
              5      22.087807     0.24311323      18.070664     0.20543924      27.406751     0.29312397
             10      36.265054      0.3511667      29.712241     0.30226636      44.919317     0.42106518
             15      49.687522     0.41064385       40.66772     0.34658308      61.631128     0.50192136
             20        61.5279     0.47453967      50.312731     0.40143191      76.368525     0.57250512
             25      71.119613     0.49683945      58.208338     0.42153857      88.168268     0.59748232
             30      79.895303      0.5381767      65.406386     0.45390941      99.002391     0.66927672
             35      86.225628     0.56809776      70.458055     0.47538622      107.08621     0.69815535
             40      90.464823     0.55130489      74.050107     0.46990256      112.07033     0.66184259
             45      93.902889     0.60318535      76.761473     0.50371956      116.52833     0.73947016
             50      94.793797      0.5623051       77.43215     0.47257659      117.71771     0.68523071
             55      94.071526     0.55989675      76.928869     0.47297099      116.64617     0.67914892
             60      93.255012     0.50858586      76.164773     0.42920239      115.80094      0.6197985
             65      89.346802     0.46085906      72.999814     0.39168237      110.86221     0.56045561
             70      84.927003     0.46146449      69.390362     0.38899702      105.35489     0.56366875
             75      80.146603     0.46818115      65.522731      0.3975372      99.331696     0.57533458
             80      75.736114     0.50581783      61.874905     0.42547817      93.951636     0.61629238
             85       67.75997      0.3770661      55.363024     0.31929877       84.01863     0.46016221
             90      62.345727      0.4005127      50.865818     0.33792631      77.439205     0.48737568
             95       56.61691     0.36941995      46.122884     0.30835902      70.466374      0.4550169
            100      50.733511     0.34987614      41.426501     0.30111435      62.934054     0.41903097
            105      45.377578     0.30036071      36.955935     0.25599808      56.478898     0.36707977
            110      41.130732     0.32103782      33.522964     0.27160832      51.130462     0.38963002
            115      36.571944     0.27100342      29.867123     0.24935575      45.334572     0.30469462
            120      32.448352     0.30175461      26.430809     0.25252055      40.353435     0.37013182
            125       29.41295     0.22976314      23.955083     0.19419377       36.59862     0.28235575
            130      25.923404     0.21819482      21.116752     0.18475816      32.231474     0.26778078
            135       22.77551     0.18380721      18.524914      0.1548668      28.362686     0.22728493
            140      20.881029     0.25137394      16.956886     0.20382885      26.061192     0.32185952
            145      19.117949     0.23950182      15.556952     0.20192288      23.800765     0.29157776
            150      16.634223     0.16736453      13.546694     0.14181158       20.67641     0.20720641
            155      15.451784     0.18007328      12.570667     0.15546931      19.234396      0.2140869
            160      13.482009     0.18641949      10.990316     0.16380728      16.740057     0.21756149
            165      12.254821     0.15714946      9.9637175     0.13642371      15.261263     0.18638588
            170      10.699132     0.14095268      8.6898792     0.11865275      13.338487     0.18148952
            175      9.7745297     0.12283125       7.952381      0.1048373      12.160874     0.15057145
            180      9.2690023     0.22616687      7.5363675     0.19422693      11.534488     0.26635527
            185      8.2131754      0.1534939      6.6533727     0.12458324      10.296544     0.19763468
            190      7.2599578    0.098723854      5.8846874    0.083367476      9.0665088     0.12301306
            195      6.8035161      0.1666866      5.5490038     0.15151198      8.4332749     0.18612334
            200      5.9446761    0.090157317      4.8097353    0.075948858      7.4409988     0.11143663
            205      5.7043361     0.09827122      4.6351885    0.083629198      7.1030107     0.12051206
            210      5.0150533    0.083601031      4.0680932    0.070596409      6.2563559     0.10352167
            215      4.6939069    0.085036689       3.801313    0.072588005      5.8716037      0.1030783
            220       4.094862    0.080128905      3.3130499     0.06946478      5.1250944    0.097772169
            225      3.8767452    0.096535023      3.1385852     0.07811668      4.8475989     0.12504299
            230      3.5386421    0.090502701      2.8651471    0.071675475      4.4223927      0.1215563
            235      3.2603855    0.069853847      2.6447643    0.059303272      4.0723288    0.087388468
            240      2.9703127    0.066085727      2.4043286    0.055302474      3.7122962    0.082840031
            245      2.7043778    0.066546412      2.1982451    0.056492314      3.3659528    0.082219677
            250      2.5514387    0.073896408       2.056707    0.061491411      3.2051893    0.091816017
            255      2.4521911    0.080186496      1.9812543    0.069227569      3.0752608     0.09437115
            260      2.1586764    0.054827567      1.7335889    0.045250841      2.7207398    0.069362146
            265      1.9737764    0.052186821      1.6009756    0.043940699      2.4559381    0.065946614
            270      1.9748224    0.067502812      1.6156844    0.058446228      2.4348929    0.080563589
            275      1.6870708    0.053003954      1.3539145    0.042860181      2.1326756    0.069373744
            280      1.5808286    0.058129359      1.2803396    0.050697018      1.9743502    0.068771807
            285      1.5141052    0.049755806      1.2247734    0.042283974      1.8942551    0.061131842
            290      1.4187782    0.067840277      1.1526951    0.061230952      1.7662715    0.075848457
            295      1.3064504    0.042306843      1.0570407    0.036299879      1.6361076    0.051650006
            300      1.1520145    0.043198501     0.93172032    0.037110599      1.4413271    0.052874549
            305      1.1064431    0.044249993     0.89247826     0.03627566       1.387219    0.056786138
            310     0.97933707    0.035366635      0.7949461    0.030543127      1.2186273    0.043850706
            315     0.95186454    0.040768446     0.76523011    0.034239082      1.2000978    0.050585517
            320     0.96063523    0.073910175     0.78266227    0.070066631      1.1953385    0.076505445
            325     0.85339643    0.035755068     0.69687434    0.030779177      1.0549037    0.043682203
            330     0.75421283    0.034888081      0.6116674    0.030095856     0.93833686    0.041719315
            335     0.69284752    0.029160843     0.55824644    0.024000185     0.86753169    0.037054993
            340     0.68691781     0.03064354     0.55327798    0.025536535     0.86080937    0.038514389
            345     0.60599121    0.035200698     0.48451882    0.029765163     0.76932049    0.043052848
            350     0.59163909    0.042339678     0.47545386    0.033606701     0.74851002    0.056895377
            355     0.50619785    0.036752499     0.41013238    0.030553012     0.62968808    0.046079281
            360     0.50031061    0.029106873     0.39894577    0.024720882     0.63628864    0.035222256
            365     0.44993271    0.023457239     0.37280461    0.021525808     0.53729996     0.04042344
            370     0.41842055    0.030551973     0.33671913    0.026846913      0.5256588    0.035936824
            375     0.46573951    0.043985867     0.37970402    0.037866377     0.57551674    0.051633966
            380       0.472965    0.075574225     0.39056579    0.065427924      0.5750994    0.086513197
            385     0.38895594    0.023865186     0.31362535    0.019876798     0.48623136     0.03040844
            390     0.35239037    0.026246859     0.28331679    0.022410598     0.44435061    0.031541251
            395     0.30818004    0.019947301     0.24970215    0.016662189     0.38168745    0.025349463
            400     0.37241149    0.038924614     0.31123644    0.035986291     0.44488034     0.04122065
            405     0.26555746    0.039190009     0.22499884    0.032141024     0.31065655    0.050917392
            410     0.30992289    0.033815259     0.25679141    0.031422275     0.37548721    0.036243142
            415     0.28465384    0.020604801     0.23075294     0.01733301     0.35440143    0.025479441
            420     0.21401899    0.017121747     0.17415199    0.013780253     0.26272137    0.022485637
            425     0.22025705    0.016220447     0.17763142    0.013265665     0.27491596     0.02090537
            430     0.29319258    0.046714297     0.23486275    0.033929906     0.37048723    0.067413515
            435     0.17149819    0.012855694     0.13663841    0.010101051     0.21714206    0.017422921
            440     0.18522907    0.018982024      0.1485004    0.015988158     0.23382904    0.023234565
            445     0.16586628    0.017308958     0.15339555    0.023846422     0.16811283    0.018512539
            450     0.15905216    0.016410134     0.12845522      0.0138662     0.19990463    0.020319995
            455     0.18534555    0.022863947     0.15077996    0.019280814     0.22914346    0.028210618
