# pt_bbZ-zoom-m        central        num_err    min (scale)        num_err    max (scale)        num_err
# bbZ750
              0      341.83922      2.6060808      281.59619      2.2557558      497.05345      3.8032585
              1      1293.0301      5.2032105      1067.8377      4.5120796      1802.8183      7.2611175
              2      1852.5731      6.9137015      1594.7519       6.183491        2339.33      8.8063447
              3      2053.6834      7.3675725      1823.2528      6.5941309      2498.5257      9.0980075
              4      2077.1411      7.4435547      1827.4664       6.671455      2481.6769      8.8199711
              5      2035.3014      7.5966665      1780.2232      6.7646511      2410.8091      8.9366177
              6      1932.7942      7.2498539      1683.5384      6.4311077      2277.8293      8.4722827
              7      1857.2479      6.7631179      1612.5201      6.0280387       2182.674      7.7805088
              8      1761.5219      6.6690846      1526.1829       5.948301      2065.5383      7.6237752
              9      1657.9258      6.1613553      1433.3331      5.4707303      1942.6805      7.0529979
             10      1579.0007      5.9028852      1363.0887      5.2481397      1848.4409      6.7150023
             11      1504.3574      5.7769122      1296.8993      5.1300687      1760.7386      6.5842568
             12      1419.1962      5.5800142      1221.6891      4.9753133      1661.7187      6.3205597
             13      1359.0672      5.6241401      1169.0609      5.0087304      1590.5755      6.3423784
             14      1289.2034      5.5933171      1108.7933      5.0110919      1507.2251      6.2553563
             15      1235.3579       5.098287      1061.5075      4.5524122      1444.9346      5.7400515
             16      1175.2463      4.9037425      1008.4464      4.3659828      1376.5016      5.5328741
             17      1127.1862       4.647291      966.18807      4.1441796      1321.1752      5.2165558
             18      1079.8953      4.5843107      925.19315      4.0913325      1266.0756       5.152389
             19      1034.9318      4.6092982      886.77578      4.1265482      1212.3689      5.1490368
             20      992.14255      4.3196449      848.81013      3.8380514      1164.4152      4.8691606
             21      945.69043      4.0470427      807.88683      3.5915279       1112.107      4.5677318
             22      919.23272      4.2266514      786.09515      3.7540213      1078.9258      4.7838024
             23      884.24415      4.1051675      755.69123      3.6675127      1038.5207      4.6121407
             24      845.85507      3.8510952      722.08838      3.4196101      995.12863       4.358454
             25      816.25613      3.8679784      697.64464      3.4433965      958.40634      4.4590474
             26      790.43094      3.8549493      674.75872       3.442635      929.66646      4.3036793
             27      758.93113      3.7956141      647.49207       3.387036      893.30211      4.2527132
             28      735.07153       3.827384      626.90875      3.4263766      865.69461      4.4057542
             29      712.66759      3.6935317      607.50819      3.2917945      840.53662      4.2736443
             30      687.23155      3.5681532      585.69489      3.1432037      810.92412      4.1928074
             31      669.22038      3.4667142       570.6758      3.1003412       790.3819      4.0128901
             32      645.02917      3.3983978      549.68946      3.0294506      762.70389       3.951223
             33      622.59306      3.6331872      530.33179      3.1852804      737.00727       4.234995
             34      603.91308      3.3632202      513.88829      2.9249769      715.48213      3.9403571
             35      585.80268      3.2453863      498.26817      2.8429467      694.10455      3.7410966
             36      559.49863      2.9867032      475.09554       2.569571      664.39102      3.5507112
             37      541.81506      3.1321811      459.65849       2.711332      643.74603      3.6710812
             38      524.66836       3.003411      445.05045      2.6121896      623.44087      3.5243069
             39       511.9311       3.017128      433.97451      2.6220978      608.55051       3.526125
             40       492.6109      3.0803203      416.98216      2.6420672      586.69858      3.6721767
             41      478.80751      2.9775129      404.80361      2.5934338      571.14998      3.4622982
             42      458.29708      2.7421371      387.58725      2.3948577      546.33688      3.1697993
             43       440.8972      2.7069308      372.03475      2.3320218      527.05618      3.1955767
             44      427.10146        2.72598      360.62831      2.3761218      510.08644      3.1749408
             45      415.10608      2.6599459      350.15555      2.3061606      496.35744      3.1432291
             46      400.21113      2.8050553      337.25411      2.4463312      479.09532      3.2492041
             47      383.85419      2.5473878      323.48173      2.2309599      459.43893      2.9299343
             48      366.81748      2.3347216      308.63528      2.0411296      439.90448        2.70927
             49      354.34432       2.294731      297.91251      2.0032966      425.33708      2.6644555
             50      354.34432       2.294731      297.91251      2.0032966      425.33708      2.6644555
