#       pt_lep2        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      224.30725      1.1128236      191.89508      1.0086848      268.88876      1.2434193
              5      650.92425      1.9423959       556.6108      1.7447098      779.40127      2.1960555
             10      1057.5269      2.4439431      904.66769      2.1979096      1263.9575      2.7539398
             15      1464.2603      2.7770831      1253.6746      2.4878675      1748.2033      3.1651387
             20      1837.1888      2.7707666      1575.1286      2.4729839      2191.0911      3.1999619
             25      2129.8128      2.7400031      1829.3938       2.432226      2539.7178      3.2101502
             30      2186.7886      2.5799598      1880.3509      2.2696656      2615.2815      3.0893047
             35      1651.7674      2.1868429      1419.6307      1.9034105      1986.3732       2.691561
             40      454.77582      1.0646081      388.81204      0.9370634      542.91773      1.2589184
             45      163.00833     0.61696849       138.2618     0.54492952       195.1813     0.71942219
             50      89.525758     0.45889026      75.707235     0.40326652       107.5023     0.53697713
             55       55.25802     0.42198265      46.609441     0.35708112      66.504906     0.52377888
             60       36.26814     0.28456319       30.49077     0.24847108      43.782827     0.33708381
             65      25.236341     0.24483868      21.102834     0.21170307      30.647276     0.29144228
             70      18.220427     0.18708154      15.228358     0.16088079      22.126386     0.22596237
             75      13.463453     0.17463981      11.257624     0.15428738      16.342666      0.2051483
             80      10.145764      0.1657639      8.4727676     0.14683241      12.319548      0.1928226
             85      7.6030543     0.17095194      6.3293744     0.14280909      9.2550963      0.2097239
             90      5.8238661    0.098867359      4.8596396    0.085956286      7.0670684     0.11849454
             95      4.9086541     0.12792793      4.0694594     0.10641024      6.0119278     0.16004454
            100      3.8652843    0.089262531      3.2311822    0.079936932      4.6913952     0.10290872
            105      3.1953957    0.089620868      2.6597559    0.079584401      3.8874801     0.10299329
            110      2.5575921    0.085576361      2.1190425    0.073563429      3.1275045     0.10106237
            115      2.1844605     0.12277236      1.8664522     0.13956222      2.5583648    0.089627569
            120      1.6898245    0.060908355      1.4065902    0.052439086      2.0540129     0.07343669
            125      1.3915608    0.054010553      1.1539405    0.047650752      1.7043875    0.063425223
            130       1.235296    0.063707165       1.046726    0.057420344      1.4581278    0.091933554
            135     0.98359738    0.056113741     0.80308653     0.04278822       1.228884    0.077804774
            140     0.90842435    0.042693912     0.76159522    0.038077051      1.0961967    0.049697997
            145     0.71536573     0.03744873     0.59146116    0.031468276     0.87641333    0.047047056
            150     0.65155697    0.047896341     0.54548698    0.042059887     0.78587358    0.055162704
            155     0.52202671    0.046698096     0.43867929    0.044529906     0.62656642    0.051649137
            160     0.44860589    0.031798309     0.36900413    0.027177195     0.55199957    0.038201591
            165     0.39219742    0.038042664     0.32353075    0.032272797       0.482339     0.04555777
            170     0.32444852     0.04271596     0.26641618    0.036388599     0.39941014    0.051626702
            175     0.25699455    0.018856648     0.21227377    0.015801082      0.3137414    0.023753439
            180     0.22396025    0.021087557     0.18707659    0.018160015     0.26875026    0.025212139
            185     0.21089625    0.019969891     0.17275234     0.01685349     0.25985705    0.024707596
            190     0.28834568    0.048795565     0.25063811    0.048315462     0.33355916    0.045826162
            195     0.15376748    0.015888681     0.12659533    0.013423096     0.18902807    0.019417142
            200     0.16620006    0.020743117     0.14318504    0.018890002       0.195046    0.023712442
            205     0.15342999    0.022513907     0.12791012    0.020387585      0.1868595     0.02503987
            210     0.10963433    0.013458826    0.092598803    0.011563552     0.13028264    0.016259531
            215    0.088836358    0.015455122    0.075220591    0.012387377     0.10618254    0.021498958
            220     0.12805547     0.02633892     0.10793869    0.023678523     0.15330894    0.029068231
            225    0.061368445    0.013967632    0.054586727     0.01259638    0.067565178    0.015843366
            230    0.073423149    0.011798679    0.061331437     0.01060389    0.088996811    0.013562333
            235    0.068698878   0.0092252201    0.055008795   0.0075823805    0.087620551     0.01168225
            240    0.055683701   0.0092112366    0.044750551   0.0078723438    0.070701523    0.011199653
            245    0.066812638    0.010234033    0.053716811   0.0082783766    0.084786141    0.013293204
            250    0.048703268   0.0090324353    0.041827284    0.007993985    0.056944469    0.010774578
            255    0.061188917    0.017815734     0.05169124    0.015632798    0.072626665    0.020280441
            260    0.039594725    0.013712633    0.035209016    0.012614542    0.043450884    0.014934646
            265    0.035081555    0.014014185     0.02969317    0.012410213    0.041742087    0.015778226
            270    0.022894882   0.0051287623    0.018234725   0.0041865334    0.029126575   0.0064673817
            275    0.030913563   0.0087179698    0.025992028   0.0077050736    0.037264075    0.010181301
            280     0.02763183   0.0063364739    0.022891102   0.0050142037    0.033465413     0.00850635
            285    0.045737059    0.016086189    0.038506985    0.014232728    0.055051693    0.018102406
            290    0.038704804    0.012989747    0.033217756    0.011548731    0.045320276    0.014692023
            295    0.019535787   0.0086107242     0.01620498   0.0076994034     0.02372313   0.0097102663
            300    0.031272264    0.013513354    0.026893799    0.011525167    0.036295807    0.016000184
            305    0.030390177    0.011222069    0.026275327    0.010432976    0.035716555    0.012384709
            310    0.015838661   0.0041197794    0.012954311   0.0034184609    0.019499429   0.0051035484
            315    0.021662815   0.0067404699    0.018482913   0.0061003609    0.026174232   0.0077577395
            320    0.012854272   0.0048362829    0.011599882   0.0046209608    0.014357874   0.0053698458
            325    0.011307795    0.003382481    0.008589311   0.0026268673    0.015228839   0.0044774555
            330    0.017053524    0.006027537     0.01520553   0.0053764185    0.018385996   0.0070332876
            335    0.024170453    0.011550299    0.021064095     0.01006646    0.027561555    0.013282624
            340   0.0064481693    0.003228718   0.0056745867   0.0029490543    0.007635433   0.0037778825
            345   0.0048551181   0.0019911377   0.0036484646   0.0015009682   0.0066109646   0.0027239113
            350    0.005482559   0.0020749641   0.0044071457   0.0016756663   0.0069057678   0.0026281761
            355    0.015541555   0.0075089312    0.013171083   0.0068835536    0.019157697   0.0085324476
            360   0.0072581299   0.0043597871   0.0061972639   0.0038756294    0.008764488   0.0050221578
            365   0.0086200983   0.0031570048   0.0067622835   0.0024411143    0.011184902   0.0042311037
            370   0.0054911614   0.0020773036   0.0043737205   0.0016653602   0.0069153149   0.0026242857
            375   0.0028336025   0.0022050078   0.0023500394   0.0019062914   0.0035008465   0.0026046011
            380   0.0088256495   0.0045372304   0.0071512598   0.0037724411    0.011062283   0.0055635599
            385  0.00076568897  0.00076565068  0.00059714565   0.0005971158  0.00097200784  0.00097195924
            390    0.019062795    0.017530363    0.012953957    0.011667605    0.028948859    0.027213696
            395  0.00076568897  0.00076565068  0.00062255905  0.00062252791  0.00092822834  0.00092818192
            400  0.00078188978  0.00078185069  0.00065704721  0.00065701436   0.0009705512  0.00097050267
            405   0.0053768503   0.0046594247   0.0045479527   0.0039553679   0.0062868503   0.0054330559
            410   0.0070976377   0.0050490493   0.0058637794   0.0043206561   0.0090135827   0.0064083579
            415   0.0021041339   0.0018452303   0.0019030118    0.001385921   0.0021901772   0.0023905141
            420   0.0015313779   0.0010827936   0.0010253937  0.00072634434   0.0023802165   0.0016866086
            425  0.00076568897  0.00076565068  0.00045188975  0.00045186716   0.0013621063   0.0013620382
            430   0.0055671455   0.0035285986   0.0043733266   0.0027863001   0.0072458069   0.0045973635
            435   0.0058500198   0.0037922123   0.0040737402   0.0025623629   0.0086524407   0.0058066955
            440 -0.00033856298  0.00033854605 -0.00063511811  0.00063508635 -0.00016419095  0.00016418275
            445   0.0021705906   0.0015999288   0.0019032086   0.0014202378    0.002476063    0.001808633
            450              0   0.0010827936 -0.00042401575    0.002023375  0.00016019686  0.00061304137
            455   0.0023285433   0.0023284269   0.0021368111   0.0021367042   0.0026179135   0.0026177826
            460              0              0              0              0              0              0
            465              0              0              0              0              0              0
            470   0.0016847441     0.00119616   0.0013839763  0.00098943145    0.001998189   0.0014130517
            475   0.0057617126   0.0028878967   0.0047643504   0.0024627917   0.0070847835   0.0034439323
            480   0.0058486218   0.0058483293    0.005095669   0.0050954142   0.0067171262   0.0067167904
            485  0.00076568897  0.00076565068  0.00049348425  0.00049345959   0.0012385433   0.0012384814
            490              0              0              0              0              0              0
            495   0.0026872046   0.0026870703   0.0026352361   0.0026351043   0.0027683072   0.0027681688
            500   0.0026872046   0.0026870703   0.0026352361   0.0026351043   0.0027683072   0.0027681688
