# y_bbZ-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      1.0008386     0.40385115     0.82767815     0.34049026       1.431687     0.64993035
           -4.9      2.7498405     0.62160664      1.9722411     0.48793294      4.2910738       1.414747
           -4.8      7.3014974       1.109746      5.8801362     0.89066518      10.030432      1.5641776
           -4.7      30.846024      3.7249023      25.899968      3.1671437      40.017371      4.5119845
           -4.6      63.461695      3.6798763      53.160616       3.121438      81.139634      4.7372302
           -4.5      132.30215        5.73863      112.45722      4.9090957      163.89375      7.1624185
           -4.4      242.97137      6.7025892      207.14327      5.5348567      302.35317       9.189359
           -4.3      427.61091      11.211089      363.73427      9.8158352      529.84126      13.181429
           -4.2      660.37656      10.782746       563.3847       9.151829      816.58465       13.72685
           -4.1      988.12631      13.428928      844.36117      11.645681      1216.0432      16.783548
             -4      1347.9025      15.043857      1154.9782      13.088674      1643.0575      18.267394
           -3.9      1785.1031       16.93707      1531.3979      14.505042      2167.3808      21.661291
           -3.8      2225.7822      18.837182      1913.3435      16.305932      2695.3556      23.484773
           -3.7      2693.8204      20.728724       2316.103       17.98309      3251.7678      25.804495
           -3.6      3226.3572      22.514077      2776.7972      19.562546      3877.0975      28.049248
           -3.5      3755.3943      23.764913      3235.5929      20.727836      4506.5363      28.974529
           -3.4      4270.2521      25.007275      3673.3001      21.770736       5129.307      30.729202
           -3.3      4799.9488      26.818594      4126.2921      23.397605      5762.7409      32.562812
           -3.2      5251.3772      29.570071      4519.2288      25.958699      6287.3583      35.428564
           -3.1      5772.0418      31.936183       4969.891      28.172286      6902.1349      38.065292
             -3      6148.6819      31.000846      5285.7001      27.495353       7358.462      36.354473
           -2.9      6525.6365        32.4581      5611.7154      28.588037      7796.2405      38.414929
           -2.8      6882.6285      36.573362      5913.4951      32.163245      8232.2654      43.370249
           -2.7      7268.4121      39.220486      6245.3415      34.074608      8690.8596      47.623079
           -2.6      7466.9976      34.995061      6414.9704      31.244225      8924.5203      40.901154
           -2.5      7846.5538      40.724202      6741.7912      36.087729      9366.3172      47.388704
           -2.4        7986.01      38.830094      6854.1218      34.212597       9543.944       45.87693
           -2.3      8190.8474      40.799103      7022.5689      36.177754      9799.5097      47.350747
           -2.2       8369.271      42.240413      7177.9436      37.548562      9994.8982      48.745378
           -2.1      8505.5898       42.55258      7290.6603      37.958886      10171.864       49.20817
             -2      8630.2029      42.831765      7401.2537      38.178291      10303.463      49.165515
           -1.9      8665.2604      43.799313      7421.5758      39.407098      10359.153      49.804318
           -1.8      8847.0287      42.170609      7583.3193      37.750437      10572.487      48.419265
           -1.7      8793.1238      40.774682      7530.1814      36.553468      10505.964      46.762632
           -1.6      8952.0311      44.419138      7676.3377      39.965724      10680.345      50.470261
           -1.5      8943.9439      43.740744      7666.1483      38.942988       10670.72      50.391763
           -1.4      8998.3411      42.472843      7706.3679      37.842136      10754.284      49.216913
           -1.3       9071.796      44.306363      7768.3442      39.436966      10838.466      51.155735
           -1.2      9114.9662      44.368482      7806.8638      39.362738      10879.172      51.633272
           -1.1      8976.9992      43.345061      7683.9286      38.737594      10724.275      49.834424
             -1      9063.7411      43.567509       7760.239      38.966752      10823.398      50.115894
           -0.9      9119.1248      43.528877      7806.1115      38.736938      10892.349      50.463112
           -0.8      9019.4311       41.94363      7717.5237      37.779545      10786.566      47.797351
           -0.7      9109.2262        44.4317      7797.7228      39.819925      10882.999      50.625125
           -0.6      9154.6249      45.177677      7835.5424      40.442965      10933.806      52.229175
           -0.5      9172.2663      43.449056      7847.7973      39.010811      10959.867      49.671986
           -0.4      9237.1736      49.159124      7914.6643      43.579964      11009.776      57.559917
           -0.3      9110.0505      43.459067      7799.1393      39.035658      10881.462      49.655475
           -0.2      9154.1113      45.295494      7838.5896       40.57602      10926.782      51.564575
           -0.1      9191.2697      45.627406      7869.3155      40.819699      10969.442      52.083398
              0      9167.9715      44.745695       7849.744      40.220202      10942.143      50.910318
            0.1      9088.2782      42.849923      7777.4013      38.144864       10862.09      49.663129
            0.2      9152.3228      48.754974      7836.1392      43.830032      10931.152      55.171055
            0.3      9130.2633      44.271356       7809.847      39.414583      10917.251      51.115283
            0.4      9158.5974        45.9917      7843.3473      41.146926      10930.568       52.76983
            0.5      9098.7862      44.734403      7795.1497      40.256305      10851.951      51.206068
            0.6      9165.1309      46.744156      7860.2091       41.83634      10919.348      53.809536
            0.7      9154.8268      46.814028       7840.213      41.894112      10930.627      53.277523
            0.8      9084.7466      43.887748      7775.6352      38.984964      10852.905      51.216624
            0.9      8984.0846      44.187677      7693.8563       39.56999      10729.127      50.723322
              1      9038.8453      43.589514      7732.2711      38.814407      10807.165      50.182934
            1.1      8975.1585      41.909783        7687.25      37.617047      10718.284      48.767139
            1.2      8990.4769      43.953781      7698.1069      39.321144      10735.202      50.469163
            1.3      8924.0299      41.237993      7643.4172      36.612209      10662.851      48.408108
            1.4      8933.7621      43.209682      7650.1783      38.212809      10677.941      50.847087
            1.5      8902.9375        43.5005      7633.5041      38.752066      10628.617       50.43258
            1.6      8866.9823      44.507773      7594.8614      39.491748      10595.061      51.517059
            1.7       8694.079      40.238455      7444.1718      35.743276      10406.596      47.016251
            1.8      8674.2634      42.380324      7427.3507      37.478441      10369.754      49.436867
            1.9      8599.4781      42.132982      7374.8111      37.575374      10270.287      48.696516
              2      8490.4656      41.319394      7283.5325      36.671493      10137.082      48.121678
            2.1      8377.6062       40.32591      7183.7197      36.032726      10008.673      46.866443
            2.2      8196.5217       40.65712      7035.4537      36.344524      9784.4836      46.977684
            2.3      7959.1716      38.804232       6822.487      34.387921      9520.4633      45.017489
            2.4      7754.7575      37.454242       6653.433      33.312598      9275.5625      43.720527
            2.5      7552.7928      37.985079      6484.1862      33.924158      9029.4081      43.774464
            2.6      7235.4288      37.527141       6216.454       33.54676      8645.7902      43.358558
            2.7      6967.1078      35.753431      5989.1561      31.843882      8327.0245      41.632305
            2.8      6562.5271      34.951661      5638.9156      30.814773      7851.8938      41.815051
            2.9      6086.9283      32.641878      5238.4499      28.842503      7272.9689      38.440374
              3      5692.8063      31.841622      4899.1625      28.526376      6810.3748      37.240116
            3.1      5320.7536      30.688358      4576.2235      27.033747      6381.2294       36.35585
            3.2      4787.3611      28.134507      4118.2775      24.458044      5741.4038       34.19245
            3.3      4324.6117      26.900944      3722.5321      23.581723      5186.1072      32.457632
            3.4      3743.7918      23.801951      3223.9681      21.045185      4496.4446      28.462049
            3.5      3283.2079       23.31774      2827.9013      20.907701      3950.8354      27.114105
            3.6       2723.103      21.326575      2338.7803      18.609157      3294.3575      26.177611
            3.7      2233.3822      19.132217      1918.4304      16.649407      2703.7512      23.435859
            3.8      1762.8504       17.15798      1513.6531      14.781624      2139.7691      21.465329
            3.9      1325.6765      14.691067      1133.0152      12.753066      1623.2297      18.157652
              4      1005.5627      15.584578      860.31291      13.461497      1234.7226      19.658049
            4.1      678.95513      10.794725      579.50396      9.3161486      839.88025      13.779751
            4.2      416.71385      8.8036908      355.55682      7.2755467      515.40252      12.056541
            4.3      261.39464      10.649819      222.17517      9.4117337       326.5527      12.316458
            4.4      142.07011      6.5173291      120.40183      5.6185624      177.33732      8.0436971
            4.5      61.080084      3.0043914      52.018415       2.568639      76.767225      4.2189929
            4.6      26.846768      2.6573727      22.394277      2.2260422      34.109939      3.5020135
            4.7      7.0158947       1.143158      5.8086241     0.92913824      8.8442382      1.5223024
            4.8      1.5616678     0.41266157      1.2854635     0.40135318      2.0637726     0.63990453
            4.9     0.96243818     0.37510617     0.84499233     0.32777128      1.1792187     0.53399508
              5     0.96243818     0.37510617     0.84499233     0.32777128      1.1792187     0.53399508
