#   total-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      30540.329      20.656134      25672.224      17.988621      36695.285      24.256894
              1      30540.329      20.656134      25672.224      17.988621      36695.285      24.256894
