# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 120
             -8     0.31877067     0.14834367     0.24131595     0.11316838     0.44327067     0.20574026
           -7.9    0.057076774    0.057073919    0.048414369    0.048411949    0.068419291     0.06841587
           -7.8     0.24087106     0.14026253     0.20166929     0.12519702     0.29083858     0.15743209
           -7.7    0.038284448    0.038282533    0.030220472    0.030218962    0.048887793    0.048885349
           -7.6     0.15313779    0.076565067    0.097177168    0.049113428     0.25992618     0.13177618
           -7.5     0.19622244     0.11865907     0.17155414      0.1063893     0.22025295      0.1296403
           -7.4     0.11306496     0.11355107    0.090625988      0.1435148     0.12711614     0.11216546
           -7.3     0.22957086     0.13239895     0.17740256     0.10793471     0.30943208     0.16966619
           -7.2     0.46417519     0.20098375     0.37389271     0.17028109     0.60599311     0.25444443
           -7.1     0.43183168     0.14137112     0.28659449    0.093904288     0.68966831     0.22659738
             -7     0.35986908     0.16652379     0.23407097     0.11249453     0.58821457     0.26896186
           -6.9      1.0463317     0.31361125     0.81265443     0.25640309      1.3963632     0.39895716
           -6.8     0.99006858     0.25564901     0.75663002     0.20793073      1.3451329      0.3332091
           -6.7      1.2820266     0.25419927      0.9494124      0.1903367      1.8064478     0.36261125
           -6.6      1.1891624     0.26437163     0.91658957     0.19610674      1.5933022     0.38148474
           -6.5       1.688692     0.31481365      1.2334973     0.24078667      2.4171151     0.43513302
           -6.4      2.0104911     0.33824488      1.5127494     0.25130028      2.7788366     0.48738226
           -6.3      3.1771309      0.5314579      2.4911437     0.43554537      4.1595443     0.66679521
           -6.2      2.6595502     0.42961963      2.1528568       0.348266      3.3288356     0.55572848
           -6.1      3.8138326      0.8172639      3.0065192      0.6679599      4.9800646      1.0351849
             -6      4.0109262     0.49985054        3.22817     0.39783115      5.0354597     0.68477412
           -5.9      4.9182815     0.55448835      3.9269763     0.43808392      6.3120384     0.76407494
           -5.8      5.2962319     0.57129972      4.2212236     0.45803716      6.7893652     0.77774207
           -5.7      8.3599321     0.82062102      6.5122628     0.67218871      11.029413      1.0398108
           -5.6      7.3063503     0.66576123      5.6961978     0.52546566      9.6242224     0.88614379
           -5.5      8.6322273      1.0969793      6.8203421     0.87414401      11.173119      1.4282452
           -5.4      8.9210915     0.74364629      7.0384383     0.59633979      11.578453     0.98169434
           -5.3      12.185474     0.84904271      9.5249567     0.66571097      15.966469      1.1465952
           -5.2      14.652654      1.2355054      11.566033      1.0572849      19.051812      1.4889659
