#pt_bb-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      902.60238      2.0780658      760.59843       1.739968      1123.1018      2.7447896
              5      1900.3671      2.7488909      1613.7636      2.4153876      2324.2614      3.2957724
             10      1900.7829      2.7182133      1622.5469      2.4184843       2294.305      3.1557193
             15      1563.6414      2.4904343      1340.4259      2.2296542      1869.6044       2.846779
             20      1216.7847      2.2812548      1046.6721      2.0498838      1443.4982      2.5744936
             25      924.14921      1.8870366      796.46952      1.6985952      1091.9929      2.1312055
             30      704.26766      1.6469833      607.91148      1.4871951      829.16942      1.8453449
             35      542.81536      1.4323995      469.29468       1.289295      636.91601      1.6068182
             40      425.66835      1.3245401      368.47831       1.195117      498.28168      1.4860341
             45      334.83421      1.1469208      289.92193        1.03397      391.50403      1.2806185
             50      265.99995      1.0175469      230.37345     0.91980952      310.86421      1.1355183
             55      213.25245     0.87866093      184.68701     0.79193769       249.0297     0.98637273
             60      172.41705     0.78827096      149.42035     0.70854639      201.02442     0.88810303
             65      141.30338     0.72538995      122.34724     0.64766191      164.89544     0.82212963
             70      117.04998     0.67693793      101.45004     0.61881615      136.36291     0.74530143
             75      98.578433     0.59433054      85.489075     0.54055223      114.71143     0.68054229
             80      82.057834     0.55774259      71.038623     0.50185518      95.715571     0.63091824
             85      69.604154     0.48171466      60.348448     0.43525381      81.103037     0.55465808
             90      58.841617     0.42611959      51.034034     0.39305782      68.517649      0.4692422
             95      49.551323     0.39322678       42.82029     0.34502167      57.960723     0.46269252
            100      42.384635     0.33933761      36.581514     0.30819982      49.646506     0.38177488
            105      36.968205     0.34121831      31.774294     0.30376825      43.481167     0.39177362
            110      32.036974     0.27973419      27.557822     0.25149217      37.643925     0.31883901
            115      28.334522      0.3644234      24.409472     0.34684719      33.236894     0.38528309
            120      24.358147     0.26668518       20.94374     0.23522834       28.60713     0.31434528
            125      21.526709     0.26494185      18.512808      0.2431623      25.259804     0.29375752
            130      18.799998     0.21203732      16.054057     0.18709391      22.248181     0.24777529
            135       16.51195     0.19334915       14.11401     0.17298032      19.519352     0.22185677
            140      14.634715     0.19401483      12.465517     0.17398469      17.354367     0.22025701
            145      13.146408     0.19992345      11.224025     0.17606601      15.528782     0.23153381
            150      11.418702      0.1782687      9.7824936     0.15906343      13.404356      0.2089391
            155      10.358635     0.15285567      8.8328181     0.13661518      12.252504     0.17485971
            160      9.1932246      0.1651829      7.8517513     0.14862397      10.861342     0.19792167
            165      8.3049337     0.15598056      7.0746369     0.14001968      9.8314337     0.17677125
            170      7.9081789     0.21593593      6.7053489     0.18384017      9.4172874     0.25850374
            175      6.9835891     0.13580449      5.9503764     0.12248217      8.2596623     0.15466738
            180      6.1378661     0.12598795      5.2162961     0.11420683      7.2825243     0.14088747
            185      5.4194877     0.12395658      4.6098232     0.11124293      6.4181989     0.14162086
            190      5.0594251     0.11375452      4.3154574    0.099879174      5.9599179      0.1339482
            195      4.7651204     0.14845634      4.0411511     0.13575255      5.6604653     0.16253164
            200      4.0601632    0.092587454      3.4292681    0.081568906      4.8502489     0.10827039
            205      3.9533016     0.15226267      3.3816765     0.14239638      4.6430131     0.16145074
            210      3.5953061     0.12514111      3.0480071     0.11385676      4.2694588     0.13790842
            215      3.0636265    0.080081789       2.592985    0.071633627      3.6433105    0.092563829
            220      2.7303638    0.067633274      2.3156325    0.060052879       3.228917    0.082279429
            225      2.5544612      0.1023902      2.1630121    0.087010419      3.0321453     0.12545165
            230      2.5711038     0.13150689      2.1743141     0.11080446      3.0525435     0.16120238
            235      2.2770441    0.078009449      1.9198074    0.070524592      2.7234857    0.087872601
            240      2.1860715    0.075250499      1.8488045    0.065738757      2.5998632    0.088689313
            245       1.823189    0.060680975      1.5378709    0.053719543      2.1734664    0.071561099
            250      1.6804855    0.057348039      1.4119324    0.050412415      2.0157417     0.06716643
            255      1.5623104    0.058153901      1.3205638    0.051067817      1.8585263    0.068507521
            260      1.5468057     0.08022013      1.3031751    0.070912753      1.8458481    0.092538211
            265      1.3484652    0.082236522      1.1619377    0.072739268      1.5526145     0.10939445
            270       1.354889    0.088482092      1.1483243    0.082202254      1.6090493    0.094287847
            275      1.1698079    0.069421254     0.99415403    0.062145423      1.3781989    0.079512892
            280      1.1184509    0.057094789     0.95795857    0.052147643      1.3103002    0.063450442
            285     0.97862978      0.0485209     0.82091661    0.043532437      1.1734002    0.055040361
            290     0.90512394      0.0414084     0.75881429    0.035317464      1.0827042    0.052344511
            295     0.88531971    0.044507849     0.75053544    0.040801584       1.046533    0.051470606
            300     0.77552494    0.042543974     0.65461194    0.038914492     0.92147264    0.047931435
            305     0.73037468    0.041729787     0.61120141    0.037448739     0.87747981    0.047691688
            310     0.68950084    0.040282078     0.58476239    0.036014229     0.81552738    0.046167494
            315     0.60333903     0.02898333     0.50465758    0.024762533     0.72362059    0.036201636
            320     0.53521453    0.027702737     0.44206857    0.022726561     0.65302106    0.036074306
            325      0.5320904    0.036728823     0.44634542    0.033713141     0.63905097    0.041277507
            330     0.48758845    0.033703508      0.4086501    0.029997698     0.58285744    0.039253952
            335     0.46638092    0.026364955     0.38039669    0.022283016     0.57954877    0.032406621
            340     0.41142859    0.028084827     0.34574718    0.024151509     0.48948447    0.033996043
            345     0.45089319    0.034082287     0.39065648    0.030610578     0.51362507     0.04066748
