#         pt_j2        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3064.4625       3.816454      2686.5869      3.4173536      3652.2602       4.510007
              5      2280.1798      3.0017567      1957.3822      2.6736934      2675.2891       3.411146
             10      1368.7257      2.2618777      1165.2499      2.0125502      1617.4668      2.5540477
             15      871.96966      1.8067333      738.20375      1.6067133      1037.3206       2.045515
             20      579.45816      1.3820678      487.69776      1.2198427       695.2471      1.6252468
             25      399.96237      1.1288523      334.39202     0.97570628      483.73795      1.3337463
             30      287.52327     0.91609082      239.07214     0.78381012        350.005      1.0962109
             35      211.94248     0.79272815      175.12568     0.67681002      260.02735     0.95038882
             40      160.52757     0.68304961      132.12865     0.58666329      197.80819     0.80877395
             45      123.08694     0.63778974      100.90215     0.53765808      152.44457     0.77763576
             50      95.876287      0.5160744      78.202648     0.43554055      119.47189     0.62657582
             55      77.064557     0.49422179      62.726071     0.41875002       96.27363     0.59699252
             60      61.669438     0.42532905      49.844232     0.35829972      77.719008      0.5174968
             65      49.373605     0.33886776      39.819965     0.28396995      62.389481     0.41837026
             70      40.886949     0.29863954      32.848229     0.25073152      51.906993     0.36586666
             75      34.496598     0.28113554      27.654324     0.23735056      43.911246     0.34363494
             80      29.217996     0.35174635      23.365817     0.29788668      37.320177     0.42371362
             85      24.226846     0.25012053      19.279997     0.21124106      31.123542     0.30341142
             90      20.723516     0.21693083      16.466754     0.18251404      26.672901     0.26573765
             95      17.598269     0.19021842       13.94959     0.16179292      22.715521     0.23226249
            100      15.091002     0.20597546      11.962274     0.17501529      19.476773     0.25143609
            105      13.125536     0.17241422      10.330928     0.14255931      17.095658     0.21730393
            110      11.294254     0.15701697      8.8993988     0.13049296       14.68542     0.19650115
            115      10.203312     0.15614881      8.0141935     0.12993256      13.320279     0.19283921
            120      8.7595804      0.1227701       6.851272     0.10102516      11.495941     0.15608723
            125      7.7172322     0.13574219       6.017754      0.1109658      10.156737     0.17296878
            130      6.8408631     0.11879722      5.3354238    0.096688362       9.002024     0.15307083
            135      6.3484833     0.16955804      4.9246564     0.13654107      8.4185137     0.21988855
            140      5.3758742     0.10265889      4.1831203    0.084247438      7.0946671     0.13082045
            145      4.7733104    0.085133651      3.6827892    0.068961858      6.3606889     0.11119339
            150      4.4225257     0.09949002      3.4319353    0.084770995       5.852362     0.13271609
            155      4.2213606     0.17922407      3.2617975     0.14598262      5.6230098     0.22384977
            160      3.4667251    0.072879631      2.6762489     0.05951073      4.6187418    0.093847982
            165      3.1388315    0.072175485      2.4062911    0.057225519       4.219068    0.096847754
            170      2.9868527    0.090704343      2.2928821    0.074108203      4.0075738     0.11376711
            175       2.621082    0.057167618      1.9902815     0.04483979       3.562528     0.07746609
            180      2.3421301    0.066649015      1.7866889    0.053632798      3.1669699    0.087507841
            185      2.3479422     0.12360761      1.7886889    0.098996239        3.17756     0.15834297
            190      1.9913612    0.063272931      1.5268172    0.053933398      2.6775382    0.079291084
            195      1.7953792    0.049011844      1.3650535    0.038559589      2.4364872    0.066195013
            200      1.6632278    0.060423741      1.2569246    0.045551815      2.2731889    0.084556025
            205      1.4387448    0.043026911      1.0929633    0.034640294      1.9557008    0.057000745
            210      1.3889589    0.040342228      1.0407473     0.03104477       1.917895    0.055468173
            215      1.2936152    0.053438889     0.96902321    0.036808724      1.7865117    0.084199163
            220      1.2377959    0.049294127     0.92501003    0.036677698      1.7148801    0.070420471
            225      1.1524028    0.068216669      0.8715686    0.055736809      1.5741963    0.086560754
            230      1.0271632    0.038370062     0.77552858    0.030155977      1.4053248    0.051335509
            235     0.93350569    0.037366147     0.71031476    0.030773105      1.2675558    0.048614776
            240       0.887826    0.033022338     0.66212724    0.025124451      1.2323948    0.046099053
            245     0.86319019    0.048256618     0.65580839    0.041548285      1.1747815    0.058028075
            250      0.7429582    0.034985041     0.55741231     0.02880465      1.0231749    0.043701015
            255     0.73047553    0.035866971     0.54699994    0.028430504      1.0092345    0.047617725
            260     0.63352334     0.02780465     0.47887896    0.022098349     0.86612411    0.037503772
            265     0.58495319    0.041255848      0.4431055    0.032329394     0.79577717    0.055061412
            270     0.53662962    0.022087613     0.39254495     0.01622556     0.76271594    0.032037478
            275     0.58301959      0.0561818     0.44310313    0.046769523     0.79288944    0.069117231
            280     0.53693704    0.028714543     0.39975644    0.022513571     0.74800897    0.039194768
            285     0.46033458    0.026244212     0.33892519     0.02024562     0.64879024    0.035951305
            290     0.46146612    0.025207325     0.34123326    0.019100383     0.64787947    0.035822786
            295     0.41689886    0.025957749     0.30463756    0.018601693     0.59369975    0.038728766
            300     0.38808817    0.019187295     0.28842131    0.014383471      0.5414336    0.027776399
            305     0.38276693    0.025022276     0.28361823    0.018489263     0.53551191     0.03600455
            310     0.34466661    0.022311222     0.25811367    0.017572434     0.47674641    0.030347925
            315     0.31427679     0.02317268     0.23414809    0.019061378     0.43845234    0.029669423
            320     0.32610748    0.020062818     0.24044358    0.015380998     0.45950404    0.028315171
            325     0.27926874     0.02050356     0.20300467    0.015134097     0.39957314    0.029290967
            330     0.25518612    0.021587249     0.18822274    0.018297654     0.35952354    0.026828197
            335     0.25139059     0.01581071     0.18459421    0.011507786     0.35576624    0.023242962
            340     0.25732342    0.016778104     0.18463291    0.011856644      0.3737277    0.025093015
            345     0.21983436    0.017017941     0.16146412    0.012195505     0.31110742    0.025566956
            350     0.20481033    0.023435526     0.14701766    0.016261171     0.29716318     0.03531247
            355     0.19471527     0.01434261      0.1411306    0.010403828     0.27995262    0.021172161
            360     0.18516354    0.015297086      0.1354787    0.011942671     0.26354571    0.020921568
            365     0.16947888    0.014311467     0.12450498    0.010598205     0.24024273    0.020878977
            370     0.17953273    0.014262806      0.1311477     0.01071472     0.25525642    0.020145686
            375     0.15671323     0.01280627     0.11489913   0.0095561433     0.22164006    0.018150243
            380      0.1425112    0.010959072     0.10305037   0.0078794641     0.20505829    0.016194688
            385     0.15615693    0.012568943     0.11253292   0.0089185955     0.22569925    0.018941766
            390     0.14081327    0.013338794     0.10342978   0.0095096114     0.19891295    0.020280974
            395     0.15142535    0.024377973     0.10993268    0.017024355     0.21684234    0.036433247
            400     0.12754677    0.013430498    0.094375669    0.010925099     0.17975051     0.01769248
            405     0.12151238    0.019889734     0.08569126    0.013415932     0.18008224    0.030811286
            410      0.1348024    0.031365369     0.10642293    0.028546685      0.1752361    0.034956522
            415     0.11087502    0.010040319    0.078528957   0.0072163935     0.16333069    0.014835508
            420    0.098269487     0.01143262    0.070627323   0.0079367824     0.14222211    0.017489215
            425    0.098203109   0.0099540944    0.071800276    0.007237175     0.13990035    0.014960506
            430     0.10444126    0.010382867    0.075870728   0.0073118399     0.14956244    0.015909528
            435     0.07832937    0.012789254     0.05581559   0.0088267032     0.11459031    0.019380815
            440    0.081943621    0.012014637    0.059957973   0.0082721816     0.11725854    0.018923171
            445    0.082800728   0.0082518353    0.058967834   0.0058955749     0.12111419    0.012267053
            450    0.090463602    0.010914506    0.064266497     0.00769521     0.13296598    0.016442466
            455    0.071048011   0.0079314093    0.052105138   0.0058353973     0.10083091    0.012018396
            460     0.12187077    0.027629691     0.09190626    0.023163168     0.16818193    0.033902696
            465    0.060640925   0.0074481777    0.043951456   0.0053543598    0.086972146    0.011105373
            470    0.063106436   0.0078717611     0.04419626   0.0054982792    0.094022382    0.011912519
            475    0.053638956   0.0069658808     0.03836122   0.0050533253     0.07814059    0.010176538
            480    0.060608503   0.0070345165    0.042332854   0.0049298973    0.090649252    0.010718016
            485    0.056967421   0.0070128811    0.040477736   0.0049860972     0.08368246    0.010522273
