# pt_Z-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       489.7437      1.7156759      419.14067      1.4530046      615.18584      2.2676723
              5      1172.6191      2.5067643      1008.5014      2.1841392      1438.2438      3.0685231
             10      1390.9741      2.5548771      1199.2395       2.269676      1674.2926      2.9848765
             15      1346.0021      2.5026468      1161.6366      2.2342193      1602.1979      2.8714529
             20      1197.2527      2.3179843      1033.4922      2.0801961      1415.3197      2.6251869
             25      1026.3886      2.0424105      885.31451      1.8451789      1209.9613      2.2845905
             30      861.30434       1.802949        741.981      1.6272605      1014.1013      2.0203798
             35      717.10286      1.6314462      616.07132      1.4705816      846.02508      1.8350631
             40      591.16245      1.4136246      506.77763      1.2707662       698.3693      1.5909245
             45      491.41136      1.2408366      420.06003      1.1116547      582.15331      1.4061856
             50      409.56191      1.1389313      349.34705      1.0164735      486.18143      1.2986528
             55      338.13466      0.9884312      287.68875     0.88447735      402.34885      1.1273763
             60      283.56258     0.86434715      240.64452     0.76867703      338.29442     0.98832529
             65      237.85499     0.78943788      201.64644     0.71238319      283.98596     0.90356848
             70      199.06077     0.69512639      168.35616     0.61654084      238.30732     0.80098755
             75      169.26705     0.66569003      142.98843     0.59030872      202.90137     0.77235585
             80      146.11951     0.65700746      123.31322     0.58132675      175.34628     0.75527105
             85      122.13547     0.54323198      102.93126     0.48412593      146.78627     0.62204544
             90      105.40387     0.50276401       88.69348     0.44128311      126.87854      0.5863833
             95      90.848158     0.43439005      76.300446     0.37764361      109.63615     0.51332085
            100      78.681252     0.43147844      66.141075     0.38151673      94.807828     0.49861285
            105      67.137159     0.40627579      56.262632     0.36479853       81.27064     0.46241782
            110      58.864688      0.3711282      49.291613     0.32103355      71.288311      0.4409027
            115      51.322231     0.32503208      43.086625     0.30280048      61.967983     0.36013077
            120      44.646255     0.33946397      37.353451     0.29138831      54.106562     0.40779249
            125       39.46208     0.27406682      32.958104     0.23943755       47.91772     0.32588729
            130       34.31899     0.27448385      28.663965     0.24511371      41.652282     0.31911034
            135      29.968742     0.22211586      24.996557      0.1936654      36.433917     0.26572568
            140      26.693053     0.27017009      22.181922     0.22388942      32.580281       0.339949
            145      24.052656     0.26113126      19.967551     0.22392945      29.379154     0.31273334
            150      20.802073     0.18989914      17.282545     0.16529521      25.372716     0.22836411
            155      19.016766     0.20049274      15.801051     0.17791073      23.192029     0.23546745
            160      16.566831     0.19945864       13.75459     0.17663797      20.222688     0.23114895
            165      14.918588     0.17000949      12.362622     0.14945408      18.243124     0.19929853
            170      12.970642     0.15662302      10.745395     0.13433702      15.864278     0.19675914
            175      11.907994     0.14682285      9.8759547     0.12908338      14.544617     0.17407944
