# total-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      58597.124      29.246602       50239.36      26.387193      70076.145      33.616751
              1      58597.124      29.246602       50239.36      26.387193      70076.145      33.616751
