#          pt_Z        central        num_err    min (scale)        num_err    max (scale)        num_err
            140      27.126202     0.27192897      22.525117     0.22515542      33.139162     0.34249664
            145      24.486944     0.26407876      20.320751      0.2263697      29.921296     0.31644218
            150      21.191591     0.19382024      17.594022      0.1681041      25.869929     0.23400429
            155      19.370768     0.20384546      16.080008     0.18026626      23.650384     0.24028699
            160      16.865397     0.20152539      13.997675     0.17841006      20.595194     0.23361039
            165      15.232296     0.17365907      12.616691     0.15235283      18.638819     0.20402257
            170      13.229889     0.15762916      10.953972     0.13514755      16.192638     0.19801475
            175       12.13728     0.14772232      10.056131       0.129736      14.843092     0.17537077
            180      11.226343     0.23358798      9.2729799     0.20166598      13.771208     0.27414361
            185       9.960504     0.16324822      8.2226781     0.13563631       12.26362     0.20698074
            190      8.7654914     0.11197956      7.2381919    0.097279379      10.751226      0.1387561
            195       8.157026     0.17635466      6.7567487     0.16037352      9.9620255     0.19699018
            200       7.112041     0.10328346      5.8502043    0.089768813      8.7638038     0.12363824
            205      6.8319766     0.10857152      5.6499751    0.094172515      8.3662592     0.13152461
            210      5.9876921    0.095929122      4.9320384    0.083488843      7.3601808     0.11523054
            215      5.5862524    0.093364589      4.6373793    0.089479327      6.7878741     0.14350539
            220      4.8556437    0.087011961      3.9886671    0.076048563      5.9902457     0.10516693
            225      4.5823543     0.10343192      3.7705818    0.085337454      5.6416976     0.13160587
            230      4.2090251     0.10539221      3.4512324    0.087182345      5.1947302     0.13509036
            235      3.9100582    0.087836122      3.2249978    0.078260348      4.8056641     0.10288053
            240       3.481631    0.071492948      2.8521017    0.060443045      4.3038475     0.08857955
            245      3.1539022    0.071440777      2.5974579     0.06125082      3.8788202    0.087400273
            250      2.9882483    0.078690567      2.4400031    0.066163559      3.7105818    0.096843994
            255      2.8678309    0.085003703      2.3507762    0.074098805      3.5516379    0.099444261
            260       2.523932    0.065270925      2.0680334     0.05729616      3.1216554    0.078035977
            265      2.3187072    0.060046324      1.9071023    0.052453087      2.8504636    0.073061511
            270      2.2482611    0.070099411      1.8547562    0.060830552      2.7521364    0.083523406
            275      1.9427389    0.056660617      1.5833346    0.046657781      2.4198071    0.073055818
            280       1.858337    0.073034906       1.520783    0.062575526      2.3010223    0.088578808
            285      1.7343517     0.05533227      1.4241168    0.048270631      2.1408438     0.06630473
            290      1.6138733    0.069950861      1.3261167      0.0632251      1.9876042    0.078303486
            295      1.4700267    0.045080198      1.2018799    0.038841518      1.8216629    0.054738532
            300      1.3242973    0.046298705      1.0820953    0.040092126      1.6420152    0.056125044
            305      1.2641889    0.047229422      1.0346415    0.039239165       1.561244    0.059870058
            310      1.1318675    0.038242991     0.93031316    0.033256717      1.3918632    0.046974743
            315      1.0928188    0.046421365     0.89555507    0.040565459      1.3526066    0.055621563
            320      1.0764764    0.074824805     0.88386276    0.070802834      1.3292706    0.077792111
            325     0.96906994     0.03823959     0.80012421     0.03328714      1.1860661    0.046225449
            330     0.86353726    0.039824505     0.70982838    0.035927464      1.0608783    0.045688624
            335     0.80178661    0.031916323     0.65246662    0.026640488     0.99519988    0.039959501
            340     0.79370661    0.033124394     0.64869049    0.027940703     0.98158701    0.041184493
            345      0.6881798    0.037517183     0.55709477     0.03210511     0.86341734    0.045364067
            350     0.66314132    0.043553628     0.53662409    0.034702382     0.83371715    0.058258403
            355     0.56709088     0.03767534     0.46259728    0.031379924     0.70119745    0.047163948
            360     0.57249002    0.030657518     0.46204242    0.026247657     0.72105453    0.036954636
            365     0.50817838     0.02503946     0.42366252     0.02292132     0.60470157    0.041658643
            370     0.47097868    0.031568939     0.38450331    0.027849136     0.58439579    0.037161084
            375     0.51544216    0.044777672     0.42447842    0.038583906     0.63091147    0.052613679
            380     0.53730383     0.07632446     0.44804996    0.066179114     0.64692165    0.087296466
            385     0.42802811    0.024964459     0.34652974    0.020863389     0.53349691    0.031648143
            390      0.3899899    0.027333969     0.31684557    0.023433564     0.48616218    0.032771113
            395     0.35129431    0.021249193     0.28691482    0.017873949     0.43261097    0.026760127
            400     0.41151277    0.039425681     0.34399844    0.036371026     0.49195822    0.041932822
            405     0.30049773     0.04081366     0.25588213    0.033823363     0.35037777    0.052401414
            410     0.35799799    0.039166459     0.30055593    0.036867149     0.42845744     0.04150285
            415     0.32508958    0.022096935     0.26601668    0.018851831     0.40151899    0.026976606
            420     0.25326933    0.018470179     0.20797636    0.015061485     0.30904824    0.023929454
            425     0.25246913    0.017164656     0.20570841    0.014137564     0.31160244    0.021933418
            430     0.31731096    0.046990708     0.25543243    0.034226012     0.39972233    0.067684111
            435     0.19948502    0.014247349     0.16051625    0.011480943     0.25053628    0.018833442
            440     0.21141058    0.019711549     0.17175922    0.016614735     0.26280888    0.024176794
            445       0.181844    0.017890519     0.16726665    0.024133171     0.18498716    0.019123101
            450     0.17857352    0.016931453      0.1457276    0.014369987     0.22159866    0.020841985
            455     0.20447258    0.023287199     0.16701234    0.019618616     0.25179342    0.028779134
            460     0.17378474    0.013841098     0.13966805    0.011357406     0.21913539    0.017684529
            465     0.17760453    0.026251479      0.1472912    0.023690698     0.21643075    0.029069537
            470     0.17499411    0.043503306     0.15045364    0.043430311     0.20052994    0.039105411
            475     0.12777876    0.012412602     0.10651492    0.010446768     0.15285166    0.015957908
            480     0.14106539    0.012418165     0.11490606    0.010208446     0.17413882    0.016248596
            485       0.134479    0.015357315     0.10915326    0.013209642     0.16754002    0.018505037
            490     0.15037012    0.019319743     0.12566826    0.017007619     0.18059254    0.022255927
            495     0.10510319    0.010398357    0.083617697   0.0084781707      0.1338412    0.013347555
            500     0.14536707     0.02680794     0.11959583    0.020405845     0.17759665    0.037113632
            505     0.11748864    0.020851366    0.097435217    0.018341093     0.14136913    0.024001476
            510      0.1114136    0.013705114    0.090805512    0.011696668      0.1375357    0.016489468
            515     0.11561874    0.018123376    0.097946949    0.016608372     0.13756351    0.019904399
            520    0.082608405   0.0088078135    0.066858051   0.0076340468      0.1027874    0.012280543
            525      0.1115149    0.014426134      0.0905925    0.012495089     0.13943192    0.016972756
            530    0.083276712   0.0096245281     0.06786441   0.0078745927     0.10284132    0.012591173
            535    0.076876968    0.011265447    0.060687697   0.0097106188    0.099825925    0.013585596
            540    0.069441555    0.009731766    0.056981103   0.0082619552    0.085354783    0.012061506
            545    0.066512736    0.008591202    0.052173445   0.0070677825    0.086033288    0.011085154
            550    0.077712578    0.014788483    0.065001416    0.012878951    0.092551929    0.017274431
            555    0.089990335     0.01623112    0.073317618    0.014446737     0.11196214    0.018509077
            560    0.067329744   0.0095519894    0.056197441   0.0079931772    0.080515079    0.011783974
            565    0.058171574   0.0071811009    0.045950886   0.0057839914    0.075036535   0.0094574244
            570    0.055154055   0.0073850447    0.044227992   0.0059246501    0.069265393   0.0095568767
            575     0.06611557   0.0090128748    0.052107382    0.007402132    0.085375256    0.011455201
            580    0.038481181   0.0061492977    0.029712323   0.0045930504    0.050706319   0.0087415317
            585    0.073498543    0.022571633    0.061288234     0.02072563    0.088807362    0.024720664
            590    0.049578267    0.006703801    0.040641476   0.0052247492    0.060106811   0.0098419912
            595    0.042005078    0.007208677    0.034086447   0.0059037902    0.052149665   0.0092554528
            600    0.040468563   0.0084999111    0.033702598    0.007132677    0.048549921    0.010328272
            605    0.046982363    0.013918601    0.039680885    0.013022215    0.056090868    0.014647778
            610    0.029836181    0.011006032       0.025575   0.0078649881    0.034855689    0.016539938
            615    0.028969685   0.0051914316    0.023015689   0.0040875505     0.03658685   0.0068702039
            620    0.034256594   0.0055669819     0.02708561   0.0043983496    0.043930053   0.0074093441
            625    0.029058445   0.0058700997    0.024401712   0.0049493064    0.034537874   0.0078239487
            630    0.037667834   0.0095480197    0.030314744   0.0084002259    0.047639409    0.010989454
            635    0.035368425   0.0066843875    0.028653878   0.0055097088    0.043920984   0.0084071559
            640    0.029286949   0.0055959604    0.023204429   0.0042753095    0.036960453   0.0077702383
            645    0.022628425   0.0050623943    0.019229291   0.0038995028     0.02615189   0.0074911591
            650    0.026018425   0.0063499193    0.020475216   0.0052357291    0.033784567   0.0079974225
            655    0.016602894   0.0054540279    0.013194232   0.0045983296    0.021315649   0.0068553998
            660    0.029228582   0.0055781553    0.023478524   0.0044936537    0.036658543   0.0072692017
            665    0.042349173    0.015736931    0.032851477    0.011094638    0.055706298    0.023458154
            670    0.027028818   0.0065593685    0.022764744   0.0057214483    0.032534095   0.0082604864
            675    0.022578504    0.004805556    0.018165768   0.0037752369    0.028223602   0.0064840024
            680    0.012724547   0.0033753808   0.0097103149   0.0025244578    0.016919272   0.0047777041
            685    0.014241831   0.0039807212    0.011199035    0.002814184    0.018371221   0.0061389714
            690    0.024839252   0.0063368511    0.020369429   0.0056087247    0.030402185   0.0072471412
            695     0.01955063   0.0046704489    0.015197402   0.0037896573    0.025982087   0.0060860524
            700    0.014361004   0.0034530359     0.01091748   0.0026012194    0.019314154   0.0047822018
            705    0.019263484   0.0052035641    0.016025531   0.0044822814    0.022840275   0.0062907729
            710    0.014688405    0.004490699    0.012590276   0.0037196337    0.016554567   0.0057691728
            715    0.012201712   0.0049388241    0.010062591   0.0036154584    0.014451634   0.0074847504
            720    0.012862697   0.0032358821    0.010071476   0.0025586801    0.016632461   0.0042141748
            725    0.075400592    0.059750243    0.060070549    0.047387196    0.095563289     0.07587267
            730    0.015459134   0.0036187706    0.012151339   0.0028624692     0.01961415    0.004741101
            735    0.028605059    0.014368659    0.024270158      0.0127645     0.03373561    0.016001536
            740   0.0061551968   0.0028728578   0.0053880709   0.0020728018   0.0065018504   0.0043253759
            745    0.010211614   0.0030420761   0.0080088189   0.0021639051     0.01308502     0.00477869
            750    0.010984803   0.0031967735   0.0092805827   0.0025597694    0.012474047   0.0043664606
            755    0.021526575   0.0089600442    0.017513799   0.0079765534    0.026780256    0.010064147
            760    0.015141909   0.0037552943    0.012330531    0.003160207    0.018400531   0.0045725622
            765   0.0097478345   0.0032254538   0.0084333465   0.0026776427    0.010503248   0.0045742854
            770    0.013609547   0.0037571292    0.011050256   0.0032809728    0.017325591    0.004621902
            775    0.016952008   0.0097783456    0.014743031   0.0089112859    0.019340866    0.010562599
            780    0.014096811   0.0038536089    0.010569488    0.002822912    0.019385709   0.0055376456
            785   0.0053598228    0.002296952   0.0040495866    0.001670166   0.0072727755    0.003363349
            790   0.0079592913   0.0029494751   0.0062027755   0.0022411152     0.01043313   0.0042042799
            795   0.0072001771   0.0024108207   0.0057025985   0.0019257276   0.0092134252   0.0031112789
            800   0.0090979724   0.0027957258   0.0066516141   0.0021044686    0.012879547   0.0039103869
            805    0.012538386   0.0053471241    0.011165295   0.0049459348    0.013322726   0.0058910041
            810   0.0077883071   0.0035082251   0.0066101772   0.0030858433    0.009372185   0.0042916805
            815   0.0039337007   0.0023297972   0.0031015748   0.0016261044   0.0049700197   0.0034958622
            820   0.0078124409   0.0044384212   0.0069902362   0.0040615532   0.0086382482   0.0051026399
            825   0.0061255117      0.0024212   0.0047346653   0.0017834011   0.0079024607   0.0034305738
            830    0.020348346   0.0080920091    0.016768465   0.0072576177    0.025237519   0.0090111509
            835    0.010664724   0.0055319262   0.0091036537    0.004368228    0.012082502   0.0076724747
            840   0.0023015944   0.0013287649   0.0018648819   0.0010779982   0.0028266339   0.0016343597
            845    0.019129113    0.011996286     0.01602937    0.010702238    0.022984645     0.01327665
            850   0.0045278739   0.0021206724   0.0035433859   0.0017062905    0.005967126   0.0027412847
            855   0.0047240551   0.0026917507   0.0021688387   0.0050120596   0.0053533661   0.0021435832
            860   0.0045950787   0.0021659214   0.0031074409   0.0018406168   0.0070660511   0.0027502665
            865   0.0047070275   0.0019243012   0.0032098622   0.0013253873    0.007221811   0.0029563417
            870   0.0049414173   0.0020280223   0.0037496063   0.0015436728    0.006647874   0.0027313461
            875   0.0047620078   0.0022006001   0.0037075394   0.0016822891   0.0062952165   0.0030073568
            880   0.0060699606   0.0026206134   0.0048603346   0.0020725578   0.0076014763   0.0035091356
            885   0.0024922834   0.0014476495   0.0018000787   0.0010634874   0.0035638386   0.0020576752
            890   0.0022672441   0.0016989199    0.002104685   0.0012772197   0.0022694489    0.001877256
            895   0.0032751575   0.0016451085   0.0023972047   0.0012211885   0.0047116929   0.0023653716
            900   0.0030806102   0.0018828127   0.0027839961   0.0014412056   0.0030898032   0.0024218724
            905   0.0046694291   0.0019074298   0.0036417125   0.0014937333   0.0059040944   0.0024578994
            910  0.00090072834  0.00077746689  0.00066212403  0.00055633014   0.0012437323    0.001119072
            915   0.0053598228   0.0020257213   0.0041272638   0.0015682559   0.0070122638   0.0026794771
            920    0.006469252    0.003323272   0.0050418505   0.0026257545   0.0084823623   0.0044319776
            925   0.0077237203   0.0071650563   0.0065836416   0.0075394057   0.0080611814   0.0072428779
            930   0.0024316732   0.0017763261   0.0021833071   0.0025017266   0.0024448227   0.0019161986
            935   0.0022970669   0.0013261459   0.0016919291  0.00097959175   0.0031975197   0.0018546428
            940   0.0029191929   0.0024896419   0.0025796063   0.0021397201   0.0033517913   0.0030156104
            945     0.02162002    0.017560113    0.014774823     0.01170479    0.032786084    0.027230952
            950   0.0022970669   0.0013261459   0.0015569488  0.00089903346   0.0035113386   0.0020277312
            955   0.0017999607   0.0019545056   0.0016817913   0.0029992526    0.001824252   0.0017573677
            960   0.0038354724   0.0017152012   0.0027965354   0.0012539618   0.0054218701   0.0024344923
            965   0.0061721653    0.002182305   0.0042697245   0.0015167909   0.0092805512   0.0033026035
            970   0.0015587992   0.0015451938   0.0013804724   0.0028330741   0.0015681496   0.0013432617
            975   0.0025627953   0.0025626672   0.0022797244   0.0022796103   0.0028480314    0.002847889
            980   0.0022970669   0.0013261459   0.0014808464  0.00085523717   0.0037155314   0.0021462601
            985   0.0022971653    0.001712091   0.0017774626   0.0025476289   0.0023086811   0.0014622273
            990  0.00076568897   0.0013261459  0.00052964564   0.0020250732  0.00081265749    0.001197425
            995   0.0023612598   0.0017416195   0.0020484449   0.0012673411   0.0025413583   0.0025795021
           1000   0.0023612598   0.0017416195   0.0020484449   0.0012673411   0.0025413583   0.0025795021
