#  total-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      723.88055      3.3520001      566.49977      2.7488453       943.9525      4.2843449
              1      723.88055      3.3520001      566.49977      2.7488453       943.9525      4.2843449
