#        pt_bbZ        central        num_err    min (scale)        num_err    max (scale)        num_err
            260      2.7115601    0.065737153      2.1663672    0.054858913      3.4286333    0.082603708
            265      2.5170204    0.058307086      2.0154729     0.04796914       3.175115    0.075049388
            270      2.2836595    0.056950005      1.8173247    0.044753518      2.9030036    0.079797478
            275      2.2559015    0.063422328      1.8099851    0.052658601      2.8373573    0.080091997
            280      2.0533507    0.058817154      1.6408138    0.048780422       2.592217    0.074522586
            285      1.9345796     0.13782307      1.5611549     0.11384323      2.4154734     0.17171404
            290       1.714231    0.056759439      1.3698857     0.04680188      2.1666412    0.071661771
            295      1.5276476     0.04129383      1.2080583    0.032871934      1.9560748    0.054830158
            300       1.549601    0.048077171      1.2373214    0.039874722      1.9610093    0.061280159
            305      1.3655923    0.052690887       1.103173     0.04382458       1.697707    0.066735227
            310      1.3356439    0.050750821      1.0646781     0.04228667      1.6946463    0.063284856
            315      1.3320006     0.11670016      1.0498109    0.091453056      1.7150334     0.15208142
            320      1.3961441     0.14590013      1.1167939     0.11704116       1.759684     0.18414374
            325      1.0295077    0.050423641     0.82861698    0.043849432      1.2913204    0.060532595
            330      1.1235589    0.079889436     0.90383103    0.067637255      1.4089147    0.096245201
            335     0.99112883    0.041051146     0.79243134    0.034342106      1.2513361    0.051505682
            340     0.80463956    0.029681852      0.6415931     0.02361689       1.016398    0.039990012
            345     0.91167604    0.060191843     0.73660126    0.056763893       1.135186    0.062540951
            350     0.70677045    0.026273671     0.56070552    0.020675655     0.89864063    0.035763712
            355     0.73269681     0.04119851      0.5886428    0.035712841     0.91855207    0.049829578
            360      0.8227861     0.13433478     0.69784171     0.12382674     0.95585611     0.15023304
            365     0.65040829    0.057439664     0.52217752     0.04730814     0.81673053    0.071780762
            370     0.52898706    0.023077848     0.41727662    0.018096191     0.67771118    0.031965496
            375     0.58549752    0.031748069     0.46429221    0.026407179     0.74531148     0.04007984
            380     0.48071515    0.022902951     0.38043451    0.018123121     0.61258641     0.03111555
            385      0.5017071     0.03559398      0.3969584    0.030644708     0.64204121    0.042594907
            390     0.48790454    0.027504888     0.38549375    0.021466117      0.6238239    0.036920015
            395     0.40630202     0.03030518     0.33426576    0.027154744     0.48789811    0.045812089
            400     0.45275988    0.056782765     0.36092267    0.049061803      0.5738683    0.066390635
            405     0.38828747    0.019015287      0.3078765    0.014815741     0.49273525    0.025823053
            410     0.34705797    0.021568461     0.27904358    0.018062595     0.43441667    0.028101984
            415     0.33294529    0.021706462     0.27111344    0.018329021     0.40746607    0.027301805
            420     0.32538295    0.021199906     0.26179532    0.017382824     0.40538078     0.02765461
            425     0.33490313    0.045688632     0.27203015    0.038621908       0.412036    0.055442418
            430     0.28987474    0.018993614     0.23007529     0.01527596     0.36772907    0.025223881
            435     0.32033823    0.031356125      0.2544211     0.02590701      0.4075549    0.039224065
            440     0.25343614    0.019198067     0.20443366    0.015846506     0.31515327    0.024575469
            445     0.24049801    0.041651871     0.19239345    0.029129772      0.3030389    0.062431427
            450     0.23117051    0.017987009     0.18407148     0.01435564     0.29217566    0.024222759
            455     0.30334925    0.072213456     0.24500787    0.061598822     0.37635032    0.083979139
            460     0.18853638    0.017444689     0.14889295    0.013972271     0.24048961    0.022918423
            465     0.18558669    0.015323067     0.14602528    0.012325327     0.23840209    0.020604033
            470     0.17877083    0.025061119     0.14089244    0.020980511     0.22965989    0.030769388
            475     0.15893201    0.013993497     0.12851004    0.011498844     0.19617882    0.018613324
            480     0.14768401    0.012024376     0.11485608   0.0091281789     0.19282486    0.016902057
            485     0.14865978    0.012777737     0.11510162   0.0097299641     0.19507831    0.017862741
            490     0.17305756    0.017497767     0.13830756    0.014774526     0.21778819    0.022201722
            495     0.13808289    0.011421077     0.12627368    0.020622966     0.14198614    0.013272074
            500     0.15380783    0.023576813     0.12097304    0.017056409     0.19771511    0.034765976
            505     0.14699738     0.01570731     0.11836201    0.013230661     0.18326998    0.019395686
            510      0.1372336    0.027580653     0.10881083    0.020751712     0.17413763    0.037970621
            515     0.12216177     0.01105717    0.092370099   0.0082012091     0.16517687    0.015637843
            520     0.18194195    0.038888911     0.15105913    0.033982874     0.21797995    0.044902626
            525     0.14842514    0.024359236      0.1183885    0.021826585     0.18657081    0.025249862
            530    0.084802421    0.010543669    0.066454134   0.0080599017     0.10880183    0.014657119
            535    0.095620531   0.0093343415    0.079779718   0.0084578897     0.11192947    0.015084132
            540    0.083528739   0.0086618514    0.066935268   0.0065880486     0.10365154    0.012674544
            545    0.081187558   0.0098314151    0.065018569   0.0073708397     0.10080116    0.014073534
            550    0.061676299   0.0080072963    0.048910453    0.005854377    0.078004587    0.011987053
            555    0.085117696    0.016687473    0.067794012    0.011456078     0.10725696    0.025902661
            560    0.097920767    0.010172736    0.074248327   0.0077032766     0.13207732    0.014166105
            565    0.065847735   0.0077713311    0.051078486   0.0057562724    0.085988189    0.011187638
            570    0.070062696   0.0086477489    0.055587303   0.0069609122     0.08885248     0.01211628
            575    0.067503877   0.0092128331    0.055133838   0.0075488421     0.08189998    0.012158177
            580    0.078012795    0.015198684    0.062451752    0.012943474    0.098557106    0.018372326
            585    0.086455531    0.022270049    0.067643189    0.016985391     0.11148809    0.030617654
            590    0.057327362   0.0073954722    0.044190236   0.0057792785    0.075407835    0.009856049
            595    0.039498346   0.0064915233    0.032486311   0.0047749942    0.047235571    0.009831672
            600    0.051818248   0.0067102528    0.043322126   0.0065104134    0.059775525    0.012015874
            605    0.035574311    0.006422916    0.028808327   0.0049216164    0.043851533   0.0089902918
            610    0.041138051   0.0063520729    0.033814626   0.0048061062    0.048776141   0.0099445107
            615    0.038324232   0.0062294225    0.030794311   0.0048508499    0.047451929    0.008390033
            620    0.046989449    0.011016095    0.037154646   0.0096437445    0.060479291    0.012834774
            625    0.041426338   0.0066034577     0.03159437    0.005253809    0.055408346    0.008653608
            630      0.0433425   0.0070585481     0.03303563   0.0053497885    0.057734409   0.0096205834
            635    0.038287381   0.0091355357    0.031425788   0.0076893797    0.046312441    0.011284957
            640    0.024824468   0.0046569466    0.019087539    0.003469197    0.032682067   0.0065842293
            645    0.043246791   0.0090389078    0.033519724   0.0070630648    0.056681358    0.012207283
            650    0.036506043   0.0058331406    0.028060492   0.0042675721    0.048258268   0.0084702205
            655    0.023026358   0.0043412319    0.017477874   0.0032495269     0.03089189   0.0060333309
            660    0.037070807   0.0061385667    0.028075866   0.0048431972    0.050067795   0.0082237122
            665    0.026990433   0.0048152553    0.020876339   0.0036215757     0.03516813   0.0067707553
            670    0.034379645   0.0063597762    0.026222992   0.0045978298    0.045718228   0.0092530168
            675    0.024255767   0.0049053548    0.018382008   0.0035196888    0.032630729   0.0073358595
            680    0.029840551   0.0068965102    0.022480984    0.004813501    0.040241595    0.010430175
            685    0.042917775    0.014724004    0.034702068    0.012873972    0.053895728    0.017027907
            690    0.028747066   0.0068011006    0.022320158   0.0055786149    0.037767421   0.0085135028
            695    0.023053681   0.0042093611     0.01741937    0.003203556    0.030967894   0.0057420683
            700    0.027889291   0.0051872987    0.022653996   0.0041584078    0.033499606    0.007047917
            705    0.022780649   0.0054952851    0.018405374   0.0044479377       0.027985   0.0070793301
            710    0.015113898   0.0036662207    0.012258405   0.0029359953    0.018369035   0.0047355736
            715    0.024392244   0.0065975474    0.018526161   0.0045342764    0.032872855    0.010471203
            720    0.029944331    0.017817511    0.021596673    0.011866034    0.042564765    0.027740575
            725    0.016890295   0.0036009856    0.013099075    0.002831002    0.021812067   0.0048049645
            730    0.017294016    0.006289198    0.013996102   0.0049797716    0.021311122   0.0082756495
            735    0.014494528   0.0042322226    0.011071339    0.003149492    0.019319724   0.0059551819
            740    0.016717795   0.0042743342    0.013356654   0.0034561499     0.02103378   0.0055166718
            745    0.010040295   0.0031788483   0.0089411733   0.0024530036    0.010301063   0.0044476341
            750    0.011837972   0.0045883921    0.010516299   0.0035349688    0.012641142   0.0063945656
            755     0.01508561   0.0039793955    0.010945354    0.002840186    0.021441161   0.0058126704
            760    0.010172901   0.0029806669   0.0094227755   0.0026881419    0.010363726   0.0031437391
            765    0.024438701   0.0084660413    0.018960925   0.0066135652    0.031514173    0.011040037
            770    0.017499961    0.004933721     0.01243439   0.0034175917    0.025370492   0.0073948781
            775    0.014768661   0.0070000265      0.0121875   0.0062370832    0.018167618   0.0080093175
            780    0.010040512   0.0031784984    0.008215492   0.0024471146    0.011978721     0.00437991
            785    0.026135886   0.0091560248    0.021012244    0.008016819    0.032704566    0.010528872
            790   0.0078566929   0.0029245234   0.0060248227    0.002021832    0.010233484   0.0046140486
            795    0.020040177   0.0089327668    0.015778465   0.0072053066    0.026023169     0.01154247
            800   0.0091908267   0.0026530316   0.0077155315   0.0022854793    0.010465415   0.0032775759
            805    0.014936398   0.0056525798    0.012602323   0.0049004709    0.017267595   0.0064762613
            810   0.0050392913   0.0028132571   0.0044455906   0.0019670681   0.0051999409   0.0031511186
            815   0.0069821259   0.0023288371   0.0051546654   0.0017336186   0.0096903544   0.0032515539
            820   0.0061256889   0.0026523429    0.004861004   0.0019280662   0.0076202166   0.0039560948
            825   0.0045941338   0.0021655871   0.0035905512   0.0015514012   0.0058788189   0.0031783427
            830   0.0091882676   0.0030626027   0.0071193307   0.0021557009    0.011941555   0.0046394605
            835    0.021007618   0.0052542156    0.015943386   0.0041491335    0.028433051   0.0068727095
            840    0.004612126   0.0021719149   0.0036390355   0.0016637158   0.0058252756     0.00307209
            845   0.0045944291   0.0021656916    0.003186496   0.0014363014   0.0068575591   0.0034256094
            850   0.0096784646   0.0042993513   0.0069151378   0.0029449517    0.013950886   0.0065398734
            855   0.0099539566   0.0033373939   0.0082995079   0.0022489075    0.011615728   0.0061085915
            860   0.0092401574   0.0026677109   0.0067240355   0.0019482977     0.01301311   0.0037755235
            865   0.0062801377   0.0022249588   0.0042919292   0.0015346252    0.009595315   0.0034050482
            870   0.0061323228   0.0026542656   0.0054964488   0.0018941176   0.0064249213   0.0030084411
            875   0.0045941338   0.0018754535   0.0030580906   0.0012536611   0.0072335237     0.00296994
            880   0.0053598228    0.002296952   0.0041888189   0.0017285369   0.0069081693   0.0032839551
            885   0.0030627559   0.0018754535    0.002233996   0.0012631699   0.0043097835   0.0029179612
            890   0.0053598228    0.002296952   0.0048899606   0.0016545102   0.0056154921   0.0026007746
            895   0.0053598228   0.0020257213   0.0040921653   0.0015836436      0.0070725   0.0028052169
            900   0.0030627559   0.0015313014   0.0027627362   0.0014252924   0.0031788976   0.0016802581
            905   0.0022970669   0.0013261459   0.0020679331   0.0012489126   0.0024050984   0.0013904885
            910  0.00076568897    0.002296952 -0.00059402756   0.0034598689   0.0012010453   0.0018562628
            915   0.0076568897      0.0024212    0.005481437   0.0017395994    0.010975276   0.0034902022
            920   0.0053598228   0.0020257213   0.0040677756   0.0015509529   0.0072286219   0.0027862047
            925   0.0022970669    0.001712047   0.0020407481   0.0012525861   0.0023761812   0.0022597097
            930   0.0030649212   0.0015323851    0.002338622   0.0011716592   0.0040739173   0.0020449623
            935   0.0061255117   0.0021655871   0.0045720275   0.0016278585   0.0082996063   0.0029783824
            940   0.0022970669   0.0013261459   0.0015775788  0.00091201678   0.0034647638   0.0020036666
            945   0.0039272244   0.0020650804   0.0030319882   0.0015473729   0.0052422638   0.0029140578
            950   0.0022970669   0.0013261459   0.0015823032  0.00092024301   0.0034720078   0.0020248949
            955   0.0015313779   0.0018754535   0.0012376772   0.0030038199   0.0015666338   0.0016827377
            960   0.0046282677   0.0018896448   0.0033375788   0.0013713306    0.006565374   0.0027128047
            965   0.0045941338   0.0018754535    0.003397815   0.0014162152   0.0063951378   0.0027029301
            970   0.0030651968   0.0015325232   0.0026488189   0.0013721195   0.0032445689   0.0018656578
            975              0   0.0010827936  -0.0002001378   0.0020501218  8.9389774e-05  0.00059069201
            980  0.00088248035   0.0017673646 -0.00097580709   0.0029162662   0.0015048839   0.0012999871
            985    0.011294232   0.0070410548    0.010002087   0.0064437873    0.012388681   0.0076163348
            990   0.0015313779   0.0015313014   0.0013898819   0.0010637525   0.0015991536   0.0017157045
            995   0.0022970669   0.0013261459   0.0016330118  0.00094391843   0.0033172047   0.0019186619
           1000   0.0022970669   0.0013261459   0.0016330118  0.00094391843   0.0033172047   0.0019186619
