# pt_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.03894807   0.0057277759    0.030072913   0.0044461748    0.052167736   0.0077504096
              5     0.15990087     0.01911479     0.12248283    0.015670199     0.21764401    0.024165979
             10     0.29696868    0.018069197     0.22364582    0.013293155     0.41155223    0.026690658
             15     0.38927427    0.020912719     0.29246846    0.015947782     0.53983561    0.029578528
             20     0.54666815    0.027555946     0.41045708    0.021702681     0.75906465    0.038124811
             25      0.6823525    0.025487851     0.50868382    0.019157705     0.95291608    0.036409869
             30     0.83051537    0.047753152     0.62255725    0.034331798      1.1499595    0.069674987
             35     0.94216112    0.032442771     0.70214708    0.024798196       1.314352      0.0460945
             40      1.0093932    0.037641943     0.74623135    0.027558008       1.420168    0.054437087
             45      1.1898126     0.03888723     0.88457958    0.029766345      1.6630889    0.053873625
             50      1.3447646    0.050573876      1.0099002    0.043439155      1.8598319    0.062593608
             55      1.2799954    0.044338215     0.95070385    0.031949377      1.7898211    0.065207614
             60       1.510526    0.042388729      1.1319612    0.032627442      2.0873951    0.059895546
             65      1.5470794    0.040106316      1.1605303    0.030473732       2.136975    0.056311371
             70      1.6021252    0.042026372      1.2106659    0.032866005      2.1943573    0.058162207
             75      1.7469415    0.069607436      1.3136229    0.049974051      2.4072186     0.10442566
             80       1.779371    0.052291868      1.3437243    0.040073129      2.4361668    0.072442752
             85      1.8717567    0.088677907      1.3997814     0.06346786      2.5907992      0.1294713
             90      1.9123811    0.071342423      1.4535105    0.058696639      2.6000533    0.089501809
             95      1.9552172    0.053120586      1.4928382    0.043016963      2.6409487    0.070580832
            100      1.8317569    0.050552801        1.38944    0.040272117      2.4969066    0.067870418
            105      1.9463584    0.050870249      1.4813364    0.040453063      2.6403083    0.067909437
            110       2.045705    0.084203629      1.5607979    0.071187446      2.7671894     0.10210129
            115      2.1062754    0.073610281      1.6144078    0.062007676      2.8346051    0.090429967
            120      2.2373495     0.11777069      1.7087307    0.094241521      3.0225131     0.15104263
            125      2.1120867    0.052513519      1.6076908    0.041625006      2.8630929    0.070450155
            130      2.1026555    0.057348035      1.5988755    0.045530408      2.8515279    0.076033253
            135      2.0484282    0.083993817      1.5703797     0.06005953      2.7503597     0.12360505
            140      2.0226476    0.046678823      1.5419828    0.036230086      2.7331403    0.064140046
            145      2.3905127     0.13789221      1.8527138      0.1211945      3.1739735      0.1578381
            150      2.1833661    0.072360759      1.6752324    0.058382832      2.9270702    0.093362537
            155      2.3568112     0.16131818      1.8194407      0.1295206      3.1384515     0.20645714
            160      2.3921863    0.063005558      1.8446691    0.051202399      3.1873059    0.081276812
            165      2.2798624    0.071831261      1.7698359    0.059211896      3.0110965    0.090745258
            170      2.4455763    0.073599661       1.899312    0.058663241      3.2261491    0.097719423
            175       2.467389    0.058299958      1.9038285    0.047068044      3.2805217    0.076120442
            180      2.5372779    0.063360806      1.9701773    0.051645771      3.3479424    0.081148858
            185      2.5737241    0.065364727      2.0092952    0.053603478      3.3671762     0.08458363
            190      2.8427313    0.083426903      2.2280829    0.069259845      3.7033036     0.10453095
            195        2.87147     0.06463574       2.257453    0.052384438      3.7217159    0.083896307
            200      3.4780119     0.14781167        2.75479     0.11161178      4.4563215     0.20382538
            205      3.4886876     0.08934298      2.7778177    0.073773912      4.4372826     0.12202628
            210      3.4877875    0.082759795      2.7841086    0.069667718      4.4215686     0.10194855
            215      3.2996661    0.086953503      2.6392793    0.072422935      4.1717726     0.10913894
            220      3.4453836     0.11577524      2.7497929    0.096113749      4.3671716     0.14299274
            225      3.3243726    0.092546928      2.6615946    0.077637479      4.1990215     0.11333454
