#  y_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5    0.038284448    0.038282533    0.021661416    0.021660334     0.07214764    0.072144032
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2     0.11485334    0.066307293    0.066237206    0.038258451     0.21153642     0.12220106
           -4.1    0.076568896    0.054139678    0.045678148    0.032297798      0.1354193    0.095751642
             -4     0.15313779    0.076565067      0.1054065    0.053621851     0.23520571     0.12096662
           -3.9     0.38284448        0.12106     0.25593504    0.081669083     0.60527658     0.19394209
           -3.8     0.27920275     0.10603268     0.18737992    0.072920393     0.44661318     0.17165852
           -3.7     0.45941337     0.13261459     0.30318307    0.088186747     0.73512992     0.21420456
           -3.6      1.7576269     0.41147698      1.2853031      0.3360089      2.5456595     0.53772731
           -3.5      1.2900344     0.23801504     0.85585139     0.15742505       2.063877      0.3909782
           -3.4      3.5590639     0.47820106      2.5082648     0.36065371      5.3163671     0.67764463
           -3.3      5.4147617     0.56774044      3.8941299     0.43953254      7.8953797      0.7954977
           -3.2       5.352928      0.5038716       3.833874     0.36196742      7.8072855     0.75446469
           -3.1      11.358365       2.105255      8.0707818      1.3484452      16.764072      3.4877872
             -3      13.767309      1.2530371      10.176239      1.0556784      19.511649      1.5647255
           -2.9      17.473437     0.98108387      12.933324     0.75061453      24.560762      1.3720999
           -2.8        23.6777        1.45252      17.758817      1.1981711      32.798255      1.8752163
           -2.7        30.1708      1.5318375      22.726302      1.1528707      41.319453      2.1720441
           -2.6      38.619111      2.4114512      28.612342      1.7316369      54.084284       3.526529
           -2.5      45.166332      1.8504568      34.150073      1.5180811      61.668615       2.375856
           -2.4      54.972293      1.8192615      41.624857      1.4037599      74.863208      2.5218475
           -2.3      67.267504      5.2132764      52.414704      4.5179819      88.470341      6.0306484
           -2.2      71.261984      2.2985585      54.066261      1.8564549      96.856336      3.0010217
           -2.1      82.317552      2.3530105      63.153754      1.8716116      110.25712      3.1181288
             -2      93.806879      2.6520167      71.914562      2.1648852      125.82299      3.4292948
           -1.9      104.54155      3.1088797      80.957166       2.578594      138.46305      3.9162402
           -1.8      107.68184      2.7715435      83.899113      2.2944414       141.2891      3.5758621
           -1.7      124.61474      3.6937464      97.193614      3.0158489      163.33637      4.7441048
           -1.6      128.59527      3.4467262      100.73203      2.8429523      167.59453      4.3644361
           -1.5      141.77147      3.5686513      110.80428      2.8299188      185.12255      4.7693612
           -1.4      152.33371      3.7158478      118.39578      2.9950511      200.44987      4.7964137
           -1.3      158.28224      4.3190874      124.89673      3.6484468      204.37114      5.3831803
           -1.2      161.95715      4.6890973      126.93561      3.7932665       210.7448      6.0104048
           -1.1       159.5277      4.0278304      124.83883      3.4095381      207.95164       5.022549
             -1      180.48944      8.2420028      143.08924      6.8934416      231.40824      10.054233
           -0.9      171.57633      3.8682548      135.05175      3.1811363       222.0253      4.9643508
           -0.8      180.57758      7.3229888      142.58348      6.4968945      232.71504       8.243242
           -0.7      169.53062      3.1543847      133.56211      2.4892087      218.65185      4.3094045
           -0.6      170.13713      3.7158764      134.05085      3.0110229      219.60177      4.8453198
           -0.5      187.05464      5.4225287      147.87835      4.4775291      240.62205      6.8053965
           -0.4      189.44629      9.6447908      150.46892      7.6722543      241.90241      12.534852
           -0.3      180.90816      4.2254199      142.49725      3.5109981      233.16222      5.3697331
           -0.2      186.93443      4.6642097      147.88331      3.8897779      239.96458      5.8027061
           -0.1      191.72021      4.0482414      151.11807      3.2809033      247.10887      5.2638746
              0      191.02831      5.9034007       150.8633       4.858374      245.83006      7.3951586
            0.1       181.0911      4.1532646      142.91065       3.511673      233.32481      5.1414768
            0.2      186.70524      4.9947157       147.8531      4.1501279      239.48686      6.2502055
            0.3         180.08      4.7846583      142.27015      3.7496352      231.64166      6.3976609
            0.4      197.82776      8.8341348      157.63588      7.5740043      252.03866      10.482419
            0.5      175.96611      4.5885476      140.01484      3.8156232      224.14931       6.438284
            0.6      180.12472      3.5269583       142.1109      2.8581477      232.05615      4.6469843
            0.7      178.90562      4.9209249      140.43563      3.9268973      232.15965      6.4376688
