# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 20
             -8      6.2583559     0.90520211      5.1941973     0.77389442      7.7562166      1.0997082
           -7.9      9.9671887      2.7015862      8.1054156      2.0687784      12.533476      3.6123783
           -7.8      11.806545       2.168323      9.6896459      1.6488642      14.852911      3.1702418
           -7.7      9.6213544     0.84453873      7.7410443      0.6910664       12.42899      1.0977762
           -7.6      13.853368      1.1840991      11.256844     0.97108032      17.607841      1.5097995
           -7.5      14.900093      1.3848407      12.098365      1.1793192      19.009188       1.688406
           -7.4      18.590376      1.9056219      15.251144      1.5542942      23.222749       2.418989
           -7.3      19.397787      1.3627647      15.850102       1.109744      24.399842      1.7467797
           -7.2      21.818335       1.575254      17.642277      1.2850386       27.88059      2.0092627
           -7.1       27.36555      1.8312998      22.439735      1.4707276      34.448491       2.410692
             -7      34.224875      2.7031952      27.930894       2.231544       43.17394      3.3601819
           -6.9      37.406117      2.4533408      30.611058      2.0707464      46.871119      2.9741574
           -6.8      43.539872       5.524455      34.863634       4.200548      56.148637      7.4865618
           -6.7      44.368213      3.0244565      36.339691      2.2713987       55.62317      4.3067415
           -6.6      54.655988       2.812241      44.701747      2.2882959       68.47336      3.6242442
           -6.5       65.43488      4.0622502      52.891448      3.2748197      83.172809      5.1497667
           -6.4      69.213854      2.9079097       56.58365      2.3840759      86.774845      3.7021037
           -6.3      74.082808      3.3154871      60.003623      2.7166877        93.8731      4.1871582
           -6.2      93.930897      5.3449911       77.02857      4.4653928      117.17425      6.5056846
           -6.1       98.76187      3.7728196      81.205132      3.0583424      122.73059      4.8989719
             -6      112.96606      4.9173556      92.897328      4.7039373      140.48296      5.1049734
           -5.9      127.35065      5.5831139      103.40062      4.3276076      160.68957      7.5273374
           -5.8      151.03031      4.6392087      122.98858      3.8420653      189.67975       5.830596
           -5.7      152.03846      4.5563615      123.55784       3.677195      191.49037      5.9168332
           -5.6      177.14666      5.9021029      144.86686      4.8974443      221.33015      7.5030508
           -5.5      195.43429      4.9656385      159.10302      4.0190555      245.54143      6.4994922
           -5.4      242.28895      9.8699944      196.54296      7.3911059      305.46547      13.874981
           -5.3      246.76078      7.8906516      201.97007      5.7841964      307.09334      11.654882
           -5.2       285.2771      6.8181944      232.43973      5.4357176      357.37491         8.9211
           -5.1      315.33083      7.8922669      257.16234      6.5918215      394.38258      9.6975015
             -5      350.69552      9.3640336      284.89618      7.7651893      440.89755      11.569337
           -4.9      399.32394       7.782973       324.6193      6.2800057      501.35834      10.022167
           -4.8      442.48975      10.641881      360.99349      9.4754179      553.21674      12.135752
           -4.7      470.58765      7.1383597      384.26183      5.9808872      587.30676      8.8764427
           -4.6      523.18379      8.2200046      427.04292      6.8133422      653.20807      10.215022
           -4.5      590.83788      9.9985711      481.59907      8.1824247      738.60334      12.612366
