# pt_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.21109801    0.014297691     0.16752526     0.01136825     0.27319754    0.018801285
              5     0.85589803    0.040913575     0.67769661    0.034040021      1.1126237    0.051147605
             10      1.4998024    0.045546207      1.1801687    0.036629777      1.9624859    0.059790508
             15      2.1830581    0.052113573      1.7057446    0.041927671      2.8831288    0.068593859
             20      3.0940512    0.073729692      2.4173271    0.062136243      4.0884735     0.09157022
             25      3.6726097    0.071528049      2.8552414    0.058566955      4.8769925    0.092093756
             30      4.5017051    0.092083685      3.4958064    0.074199952      5.9764023     0.12042884
             35      5.2094777    0.086004461       4.055947    0.070247508      6.8938207     0.11181513
             40      5.8946983      0.1174785      4.6046319     0.10129407      7.7690619     0.14311362
             45      6.5278082    0.095976921      5.0665738    0.077139969      8.6659982     0.12534353
             50      7.4838283     0.14767599       5.839226     0.12128233      9.8678721     0.18714339
             55       7.667575     0.11348247      5.9761379    0.091484494      10.120636     0.14936321
             60        8.29915     0.12736854      6.4650604     0.10393516      10.955685     0.16315108
             65      8.9425406     0.13552359      6.9976008     0.11373566      11.743977     0.16741677
             70      9.5910352     0.15421325      7.5176454     0.12952802      12.562817     0.18946002
             75      10.012285     0.14076249      7.8009505     0.11173887      13.209877     0.18775929
             80      10.399228     0.14098866      8.1222468     0.11377388       13.67043     0.18188561
             85      11.112391     0.16006704      8.6858119     0.12701512      14.589712     0.21151332
             90      11.869845     0.24006459      9.3491142     0.19765239      15.428865      0.2966846
             95      12.387241     0.17267656      9.7625452     0.14290113      16.089473     0.21555738
            100      12.760194     0.14152252      10.067389     0.11605959      16.542944     0.17961211
            105      13.846913      0.1591311      10.961924     0.13152604      17.861234     0.19929599
            110      15.050148     0.22208278      11.952564     0.17951276      19.319759     0.28363065
            115      16.701534     0.23111346      13.343589     0.19574016      21.278394     0.28002307
            120      19.381732     0.25363881      15.537736     0.21047114      24.568811     0.31397189
            125      20.084055      0.2424409      16.169351     0.20143065      25.306534     0.29879911
            130      19.917559     0.28127325      16.068742     0.23706852      25.019172     0.34479017
            135      19.131775     0.20291508      15.411152     0.16612673      24.073874     0.26066646
            140      18.085565      0.2265754      14.637872     0.21009151      22.595744      0.2552854
            145      18.036773     0.29000338       14.57113     0.24848531      22.649313     0.34648876
            150      16.057459     0.22533612       12.93491     0.18915091      20.185045     0.27585266
            155      15.294653     0.30341569      12.301812      0.2471314      19.264124     0.38270697
            160      14.156255     0.21375372      11.440685     0.17916694      17.719887       0.263683
            165      13.017512     0.18546362      10.478024     0.15283197      16.374344     0.23460699
            170      12.266839     0.26020257      9.8844084     0.22513961       15.42342     0.30699931
