# pt_bb-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      901.04674      2.0765657      759.21559      1.7387036       1121.299      2.7429031
              5      1895.8185       2.744633      1609.7736      2.4120784      2318.9559      3.2900647
             10      1895.5439      2.7140205      1617.9456      2.4153389      2288.2186      3.1493559
             15      1558.0752      2.4839322      1335.5937      2.2246096      1863.0516      2.8379908
             20      1212.0495      2.2791175      1042.5557      2.0480355      1437.9427       2.571924
             25      919.78582      1.8847164      792.70939      1.6968458      1086.8248      2.1278896
             30      700.62293      1.6438477      604.74809      1.4849229      824.89954      1.8405597
             35      539.28098      1.4290731       466.2433      1.2865895       632.7462      1.6025737
             40      422.66164      1.3222695      365.90673      1.1933417      494.70006      1.4830122
             45      332.10994      1.1434226      287.59233      1.0311707      388.25733      1.2761134
             50      263.60689      1.0139506      228.32914     0.91710334      308.01386      1.1304666
             55      211.02575     0.87298495      182.78248      0.7874627      246.38144     0.97903464
             60      170.32617     0.77202314      147.65422     0.69838189      198.49418     0.86082978
             65      139.47752     0.71366566      120.78688     0.63900899      162.72327     0.80570373
             70      115.20641     0.67017986      99.878037     0.61350335       134.1658     0.73658789
             75      96.952106     0.58959241      84.094681     0.53673802      112.78186     0.67460692
             80       80.68317     0.55478246      69.866717     0.49950255      94.059538     0.62166345
             85      68.171555      0.4751093      59.130941     0.43004311      79.319649     0.54610103
             90      57.617941     0.42115231      49.984291     0.38891252      67.008125     0.46292176
             95      48.430615     0.38649692       41.91016     0.33962869       56.55569     0.45435754
            100      41.430889     0.33635315      35.799955     0.30572074      48.463459     0.37796213
            105      36.009113     0.33927236       30.98811     0.30218811      42.292066     0.38919869
            110      31.152659     0.27645514      26.833634     0.24881775      36.545801      0.3146295
            115      27.493625     0.36182383      23.723122     0.34496972      32.187998     0.38147734
            120      23.472046     0.25209748      20.208029     0.22347297      27.527581     0.29645048
            125      20.736753     0.25738056      17.852551     0.23573883      24.300498     0.28677674
            130      18.152722     0.20801097      15.522916     0.18378849      21.448891     0.24287786
            135      15.809004     0.18813994      13.537174     0.16872083      18.647862     0.21549716
            140       14.03417     0.18754615      11.973819     0.16873744      16.609579      0.2123871
            145      12.481803     0.18663175       10.67829     0.16571697      14.708186     0.21483261
            150      10.907027     0.17524893      9.3613673     0.15661364       12.77393     0.20517561
            155      9.8535363     0.14988085      8.4160358     0.13426195      11.631695     0.17094159
            160      8.7001936     0.15902229      7.4490016     0.14413247      10.245218     0.18950712
            165      7.7760146     0.14368377      6.6372253     0.13023414      9.1822539     0.16144397
            170      7.3006489     0.18254176         6.2135     0.15982185      8.6536402     0.21113751
            175      6.4977398     0.12258303      5.5443649      0.1116707      7.6714984     0.13859332
            180      5.7294247     0.12178282      4.8798252     0.11070395      6.7789649     0.13575091
            185      5.0012281     0.11163805      4.2627607     0.10040651       5.906151     0.12789033
