#         pt_b2        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      4190.3119      3.8961726      3568.5205      3.4369664      5087.4317      4.6824465
              5      3860.5637       3.746873       3306.485      3.3460438      4619.6838      4.3212218
             10      1819.3853       2.679071      1566.2649      2.4024472      2153.2532      3.0377446
             15      894.52267      1.9523038      772.69282      1.7465687      1051.9939      2.2123004
             20      479.30981      1.4473973      415.14147      1.2976343      560.86289      1.6386538
             25      277.25346      1.0486341      240.65993     0.94304114      323.41786      1.1822972
             30      172.13581     0.89293365      149.66777     0.80762976      200.26385     0.99731845
             35      111.46136     0.66354179      96.962919      0.5930612      129.53653     0.75071647
             40      76.089412     0.54878447      66.132063     0.48358932      88.732122     0.63606828
             45      52.706782     0.48064947      45.978521     0.43230903      61.143933     0.54523163
             50      37.960549     0.36705782      33.023314     0.32998263      44.197189     0.41633791
             55      27.524078     0.32912767      23.927024      0.2968965      32.042664     0.37129832
             60      21.500744     0.27555382       18.65794     0.24566111      25.060426     0.31452729
             65      15.975975     0.23690984       13.86575     0.21361891       18.61376     0.26706003
             70      12.682672      0.2021639      11.006006     0.17998956      14.788594     0.23296548
             75      10.026775     0.19177589      8.7016619     0.17244443      11.689868     0.21682558
             80      7.9531897     0.17251741      6.9198206     0.15785242      9.2313687     0.18968017
             85      6.4702364     0.13972594      5.6471065     0.12608889       7.476556     0.15966378
             90      5.2139129      0.1319205      4.5058601     0.11856252      6.1053204     0.14886418
             95      4.2793443     0.14622706      3.7364657     0.12828091      4.9420057     0.17153323
            100      3.8607956     0.16306402      3.3621333     0.14744959      4.4698523     0.18104293
            105       3.005185     0.10438004      2.6231418    0.094330125      3.4769085     0.11845477
            110      2.5425836    0.088741114      2.2165061    0.080317289      2.9393798     0.10093245
            115      2.1344009    0.088380238      1.8648994     0.08023564      2.4656558    0.098837506
            120      2.0560151    0.097918557      1.8106437    0.090491302      2.3489301     0.10853017
            125      1.7167971     0.15599805      1.5224986     0.14616681      1.9353678     0.16350627
            130      1.3652385    0.074807069      1.1926649    0.068588945      1.5743066    0.082921426
            135      1.1225078    0.061649328     0.98564998    0.055677932      1.2862003    0.069041247
            140     0.99500582    0.052980104     0.86478838    0.047204619      1.1591238    0.060857044
            145     0.84497903    0.060996463     0.74289278    0.053869415     0.96712848    0.070372799
            150     0.69421974    0.050938105     0.61268205    0.042969213     0.79254723    0.063778848
            155     0.67398043    0.078541077     0.58197848    0.065997361     0.78639988    0.094764026
            160     0.58901705    0.042281443     0.51455023     0.03864967     0.68055883    0.046807189
            165     0.51283605    0.045342498     0.44818505    0.041131978     0.59239009    0.050276693
            170     0.50098892    0.073216549     0.44554637    0.070629267     0.56235886    0.072855548
            175     0.44373014    0.057953729     0.39086192    0.053786819     0.50613704    0.062566759
            180     0.33049756    0.033963496     0.28611171    0.031027971      0.3841529    0.037406233
            185     0.33008779    0.032939381     0.29238866    0.030155523     0.37771945    0.036653366
            190     0.33255052    0.049899732     0.29464339    0.046118686      0.3762361     0.05339003
            195     0.27927866    0.030525651      0.2466904    0.027825073     0.31731972    0.033865104
            200     0.24468919    0.030256232     0.21347084    0.027018083     0.28518683    0.034741632
            205      0.2585172    0.037173273     0.23165051    0.034841215     0.28793067    0.039183115
            210     0.18383299     0.04545638     0.17177772    0.034785305     0.19258187    0.063449603
            215     0.17088902     0.02380746     0.14840707    0.021417674     0.19972474    0.026683555
            220     0.14138105    0.022297715     0.12870679    0.020589505     0.15319539    0.024423032
            225     0.19384656    0.031565746     0.16949165    0.029448217     0.22437114    0.033617361
            230     0.10996397    0.018806865     0.09588187    0.016804929     0.12701219     0.02144096
            235    0.094998563    0.016661251    0.083337228    0.014896974     0.10880472    0.019104199
            240     0.11363496    0.020567258     0.10033008    0.018598466     0.12888827    0.023143227
            245    0.090778826    0.016568602    0.078814744    0.014602677     0.10629502     0.01963478
            250    0.098945886    0.018725327    0.089313103    0.016923443     0.10875725    0.021050434
            255    0.075263307    0.016246566    0.066816295    0.014834019    0.085223937    0.017909826
            260    0.068026811    0.015529073    0.059877027    0.014385765    0.077418484    0.016748023
            265    0.081494882    0.016299683    0.072030048    0.014753228    0.092585079    0.018267314
            270    0.075577166    0.018716853    0.067912047    0.017120069    0.083261929    0.020420806
