#  pt_bb-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.4452796    0.046691677       1.880607    0.035838489      3.2613205    0.066166888
              5      5.9820408     0.10631721      4.5810119    0.077930209      8.0198589     0.15489294
             10      7.4878782    0.099457092      5.7387581    0.076415981       10.03733     0.14062555
             15      7.3697176     0.10100994      5.6514578    0.079636036      9.8682248     0.13590403
             20      6.8307049    0.084200272      5.2403649    0.064645796      9.1420762     0.11709219
             25      6.5603642     0.13778562      5.0492609     0.10989538      8.7420458     0.17905321
             30      6.0368477      0.1306134      4.6306589     0.10612192      8.0826144     0.16903679
             35      5.3960186    0.097993374      4.1535793    0.078930129      7.1912339     0.12773999
             40      5.1293169      0.1775121      3.9645729     0.14203632      6.7983229     0.23024806
             45      4.4008745    0.078198853      3.3873518    0.061100775      5.8624605     0.10703487
             50      4.0855333    0.073503483       3.182039    0.062121306      5.3575381     0.10852056
             55      3.8413962    0.089433123      2.9652551    0.071284416      5.0994543     0.11745337
             60      3.7045168     0.15828423       2.888698     0.12124455      4.8530476     0.21620702
             65      3.2343572    0.079896654      2.5091695    0.064047837      4.2668667     0.10407927
             70      3.0568828    0.081422057      2.3686483    0.067083739      4.0388129     0.10326105
             75      2.8125552    0.093822034      2.1974359    0.070146127      3.6798934     0.13268172
             80      2.7127053     0.10200403        2.10466    0.084839092      3.5761117     0.12610178
             85      2.5162551    0.066106794      1.9460323    0.054078072      3.3317885     0.08398669
             90      2.3678196    0.069498904      1.8446778    0.058023805      3.1075106    0.086722494
             95      2.2160077     0.11447203      1.7329884    0.091265137      2.8950143     0.14793092
            100      2.1128589    0.060942969      1.6384732    0.049488728      2.7883798    0.079505492
            105      2.1574569    0.079105268      1.6902466    0.063975974      2.8115967     0.10157395
            110      2.0763563    0.081271546      1.6356388    0.070012524      2.6894324    0.096807351
            115      1.9610964     0.07775359      1.5431146    0.063771139         2.5409    0.097438171
            120      1.8699517    0.099445306      1.4708784    0.081375131      2.4252543     0.12431703
            125      1.7667491    0.066040971      1.3913048    0.059478606      2.2872151    0.074607882
            130       1.552975    0.043438798      1.2053868    0.034260976      2.0436988    0.057990784
            135      1.5541906    0.046639438      1.2194807    0.036884779      2.0185594    0.062821934
            140       1.681648     0.14091725      1.3290496     0.11369503      2.1659217     0.17702152
            145      1.6104158     0.10208289       1.271296    0.085094948      2.0759572     0.12405532
            150      1.5858628    0.098956222       1.278983    0.085379578      1.9840092     0.12500909
            155      1.4297859    0.051839571      1.1225819    0.041464295       1.854452    0.067789743
            160      1.4510767    0.095805147      1.1518446     0.08377867      1.8583541     0.11027943
            165      1.2845159    0.069105726      1.0186022    0.058029684      1.6476764    0.083701385
            170      1.5618515     0.18044501      1.2497384     0.14985536      1.9827522     0.22061012
            175      1.2351908     0.06000765     0.97970026    0.050328567      1.5814657    0.073448976
            180      1.2204267    0.086291094     0.97156738    0.073236831      1.5547268     0.10176639
            185      1.0624039    0.045317262     0.84475807    0.036925221      1.3539787    0.058425124
            190      1.1033704    0.048465603     0.89011099    0.041140632      1.3803325    0.059867332
            195      1.0615373    0.041186076     0.84377663    0.033893258         1.3524    0.052998761
            200     0.99914364    0.049996071     0.79099331    0.041837918      1.2820853    0.061341031
            205      1.0132276    0.041496009     0.81517929     0.03480631      1.2732108    0.051947824
            210     0.99241021    0.060635965     0.79933781    0.052844688      1.2453395    0.070765146
            215     0.86289368    0.033746895     0.69420011    0.027457283      1.0826306    0.044603596
            220     0.89542765    0.033502218     0.71982699    0.027669339       1.122098    0.045931236
            225     0.89438275    0.089367796     0.72902449    0.072755035      1.1042943     0.11329667
            230     0.79429293    0.028766731     0.63861102    0.023222751     0.99406747    0.039211357
            235     0.73734779    0.031613219       0.586932    0.025749118     0.93772249    0.040600867
            240      0.7773285    0.043326973     0.62671909    0.035513157     0.97342053    0.055761275
            245     0.68496439    0.027195748     0.55670491    0.021842911     0.84486311    0.036774653
            250     0.68710204    0.035360418     0.55412592    0.030263196     0.85919352    0.043056089
            255     0.70951295    0.038617131     0.57783621    0.032792685     0.87503052     0.04745018
            260     0.76821421    0.063456588     0.62543787    0.053498972     0.95093544    0.078228941
            265     0.71606407    0.064512735     0.60802933    0.059879439     0.83162453    0.086025199
            270     0.65231539    0.062771726     0.52990079     0.05688108     0.81013346    0.068988654
            275     0.57143153    0.034900385     0.46818517    0.030524672     0.69828466    0.043854219
            280     0.52120801    0.025322532     0.42345104    0.020644666     0.64401387    0.032948309
            285     0.51112002    0.025576037     0.40936416    0.020698794     0.64475383     0.03327767
            290     0.53268515    0.031151192     0.42971587    0.025193397     0.66527293    0.042206984
            295     0.45789972    0.024169989     0.36649353    0.018568529     0.57658135    0.033472598
            300     0.46734577    0.029627296     0.37916357    0.024432578     0.57863905    0.037656349
            305     0.43572082    0.022502957     0.35173915    0.018516516     0.54357258    0.029173672
            310     0.43768236     0.03829094     0.35926368    0.034234404     0.53627295    0.043266011
            315     0.39236494     0.02292958     0.32214531    0.018831806     0.47691472    0.029961072
            320     0.36317063    0.022303026      0.2932372    0.017440358     0.45187246    0.030630002
            325     0.34124021    0.018535193     0.27354968    0.014611374     0.42895075    0.025120664
            330     0.31693335    0.018148804     0.25674268    0.014332509     0.39180646    0.025095973
            335     0.34036047    0.030992132     0.27047907    0.025507586     0.43293744     0.03848993
            340     0.30639525    0.027584508     0.25712307    0.024254751     0.36286661    0.032336447
            345     0.32411199    0.029585047     0.27298403    0.025957399     0.38137465    0.036684988
            350     0.29937563    0.019746497     0.24897809    0.016621925     0.35598266    0.027018175
            355     0.27833537     0.02314884     0.22689559    0.019830312     0.34244921    0.028357347
            360      0.3624738     0.12428419     0.30794536     0.11322079     0.42391729     0.13213384
            365     0.21558193    0.019422345     0.17857577    0.016452434     0.25992496    0.024530808
            370     0.22182884    0.015306441     0.17823413    0.012105987     0.27742715    0.020374853
            375     0.21542789    0.020086363     0.17750564    0.017368235     0.25940026    0.023931772
            380     0.20135846    0.014958946     0.16522825    0.012350538      0.2443125    0.020221323
            385     0.22369104    0.028328977     0.17828477      0.0243439     0.28398919    0.033910016
            390     0.23318551    0.035251599     0.19450523    0.030203856     0.27784716     0.04189837
            395     0.15769738    0.019163101      0.1287654    0.016315933      0.1939447    0.023157607
            400     0.21658451    0.025840647     0.17987748    0.022174705     0.25851868    0.030877161
            405     0.14903299    0.012284053     0.11778533   0.0092814898     0.19074801    0.017296559
            410     0.17203203     0.01818151     0.14286177    0.015775993     0.20676875     0.02172183
            415     0.17866551    0.016730435     0.14681985    0.014331896     0.21743317    0.022005008
            420     0.16124559    0.014485573     0.13156273    0.012087155     0.19779658    0.018094518
            425     0.16716392    0.032491905     0.14166151    0.029155177     0.19402246    0.037974058
            430      0.1322698    0.015838829     0.10796581    0.013618366     0.16243734    0.019056399
            435     0.12152232    0.014029505    0.097895418    0.011418689     0.15180315    0.018417217
            440     0.18390504     0.06608469     0.15905079    0.064197512     0.20720819    0.064662494
            445     0.14024212    0.023839402     0.11606591    0.021128899      0.1690356    0.026751876
            450     0.11675429    0.017592416      0.1000217    0.016059061     0.13484365    0.020080469
            455     0.15174931    0.029302228     0.12881362    0.026905107     0.17820691    0.031625787
            460     0.11240748    0.015499133    0.091382823    0.012757192     0.13884777    0.020013777
            465    0.098092519    0.010979087    0.079041478     0.00897846     0.12270557    0.014545991
            470    0.080052781   0.0099544919    0.063908878   0.0073212914     0.10117024    0.014755258
            475     0.11180051    0.020433401    0.091688602    0.018206686     0.13725041      0.0234194
            480    0.073905452    0.009736109    0.059514823   0.0077661805    0.092474193    0.012953835
            485    0.074666909    0.012007048    0.062458563      0.0104315    0.088399943    0.014343033
            490     0.12780639    0.060184402     0.10274963    0.047691132     0.15910797    0.076599812
            495     0.05947687   0.0078639068    0.048761102   0.0063026669    0.071795401    0.011458565
            500    0.056355374     0.01187947    0.046971051    0.010234039    0.067132599    0.014414896
            505    0.072269468   0.0084460938     0.05775896   0.0065417936    0.090811614    0.011631996
            510    0.038458878   0.0064940059     0.03282261   0.0052700994    0.043826811   0.0083694537
            515    0.048673188     0.01163879    0.039257874   0.0076568502    0.060472481    0.018417316
            520    0.052430866   0.0074850036    0.042005565   0.0055849307    0.065601103    0.010745056
            525    0.079100413    0.024956843    0.062570531    0.018987004     0.10124897    0.034511165
            530     0.05457433   0.0085045675     0.04372813   0.0071394877    0.068595841    0.010576908
            535    0.082082046    0.030019893    0.060438583    0.020045383      0.1148325    0.046836478
            540    0.043282125   0.0094251046    0.036070835   0.0070837093    0.051248445    0.013294879
            545    0.075610038    0.015834447    0.064277063    0.014120278    0.088124724    0.017974624
            550    0.036791712   0.0063008826    0.030033043   0.0049470273    0.044867461   0.0086222952
            555    0.030472992   0.0060720512    0.024117579   0.0043733337    0.038654419   0.0089923182
            560    0.040586693   0.0073271381    0.033118029   0.0058943141    0.049602677   0.0097786453
            565    0.058350866   0.0098495216     0.04890302    0.008360935    0.068894636    0.012132529
            570       0.034285   0.0054997031    0.026908937   0.0042887535    0.044039128   0.0075153873
            575    0.053775787    0.019837578    0.044454606    0.017506319    0.065309054    0.022351697
            580    0.034926496   0.0096614219    0.031451713   0.0083229536    0.036372559    0.011571963
            585    0.031924429   0.0061877157    0.026000177   0.0051834376    0.039208957     0.00758784
            590    0.026132303   0.0050649623    0.021187185   0.0037781905    0.031867461   0.0075590189
            595    0.028909665   0.0060072149    0.025617659    0.004893335    0.030507283   0.0079527988
            600     0.02464185   0.0049106143    0.020346516   0.0039107546    0.029533484   0.0064201064
            605    0.025182224   0.0052159846    0.022079527    0.010177841    0.025492658   0.0053289189
            610    0.022098779   0.0047851728    0.018332716   0.0039552346    0.026250531   0.0065770305
            615    0.029210945   0.0079218201    0.025622067   0.0069615617    0.031902205   0.0093510503
            620    0.022502165   0.0047994839    0.018280413   0.0040478148    0.027574035   0.0062093145
            625    0.015450708   0.0043202805    0.013497799   0.0031875774    0.016752185   0.0064102259
            630    0.022066929   0.0058266554    0.016111162   0.0040638315    0.031145846   0.0088253607
            635     0.01483939    0.003809842    0.011518327   0.0029057436    0.019390335   0.0051969164
            640    0.019350768   0.0041564636    0.015593012   0.0032860845    0.023830181   0.0055315823
            645    0.017319941   0.0044325166    0.014891319   0.0032776408    0.019152677   0.0069400472
            650    0.030996772    0.011878974    0.025766506    0.010627579    0.037652874    0.013559126
            655    0.017100709   0.0042424042    0.013287874   0.0031081398    0.022309823   0.0060805088
            660   0.0040958661   0.0027731183   0.0015736414    0.004333973   0.0049592519   0.0026215636
            665    0.016234783   0.0038262873    0.012183012   0.0028008068    0.022293642   0.0055441938
            670    0.022621063   0.0087629865    0.019185059   0.0077995469    0.026490118   0.0099882181
            675    0.013091476   0.0039731721    0.010540099   0.0029515742    0.016117835   0.0055920177
            680    0.016095768   0.0036174717    0.012746043   0.0028954374    0.020511614   0.0046227049
            685    0.016161752    0.004091638    0.014548917   0.0038468878    0.016866319   0.0046206954
            690   0.0076787007   0.0024281717   0.0056429921   0.0017946582     0.01077752   0.0034365341
            695   0.0076574803   0.0024213868   0.0054149213   0.0017216973     0.01118813   0.0035619817
            700    0.012478799    0.003712915   0.0098360432   0.0028910719    0.015961102   0.0051814734
            705   0.0057542716   0.0030905647    0.004996693   0.0023033235   0.0062860039   0.0044357509
            710    0.018316398   0.0057201601    0.015549429   0.0051243525    0.021428149   0.0064708457
            715    0.014469311   0.0036028503    0.011368799   0.0028027024    0.018512657   0.0048413309
            720   0.0099549802   0.0027608769   0.0076399213   0.0021295188    0.013175453    0.003686285
            725    0.010084665   0.0033257514   0.0087027165   0.0024154993    0.011166713   0.0054247201
            730   0.0095705314   0.0033776181   0.0074669095    0.002517812    0.012414311   0.0047661143
