#    y_j1-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5    0.056907481    0.056904636    0.048144686    0.048142279    0.067346461    0.067343093
           -4.9    0.055074804     0.05507205    0.044770669     0.04476843    0.069309054    0.069305589
           -4.8     0.11599409    0.066972348    0.084842521    0.049347038     0.16616831    0.096856469
           -4.7     0.16366044    0.081961687     0.14444882    0.072843716     0.18285236    0.094358291
           -4.6     0.43080019     0.12999502     0.32784154    0.099833176     0.59120767     0.18062057
           -4.5      13.054749      1.7831721      10.508539      1.5517251      16.511935      2.0111501
           -4.4      18.549273      1.1263553      14.937841     0.92056669       23.50768      1.4405421
           -4.3      29.860349      1.8648144      24.227918      1.5638692      37.368008      2.3135679
           -4.2      45.500728      2.4401685       36.37567      1.9638459      58.026719      3.1218936
           -4.1      57.492453      2.2534984      45.866314      1.8069178      73.467234      2.9006356
             -4      78.787455       2.656547      63.612603      2.1771482      98.896982      3.3459408
           -3.9       107.0032      3.3983987      86.798993      2.8013497      133.62336      4.2522212
           -3.8      152.13563      6.0072806      123.44267       5.025067      189.99857      7.2984086
           -3.7      176.94552      3.9967535      143.48038      3.3278259      221.27743      4.9881198
           -3.6      222.71401      4.7485186      180.72825      4.0208845      278.18527      5.8027664
           -3.5      260.02435      4.6962103      211.46165      3.9135333      323.98397      5.8837219
           -3.4      328.59724      7.9297453      267.86464       6.633651      407.94049      9.7652737
           -3.3      385.84337      7.0984642      314.63127      6.0541526      479.18548      8.5946837
           -3.2      457.71835      7.2391982      373.08111      6.0607744      568.68751      8.8967205
           -3.1      514.57667       7.035983      419.00161       5.825422      640.49529      8.8500746
             -3       596.9799      9.8259839      487.21213      8.1390982      741.04694      12.165711
           -2.9      680.95153      10.842323      556.50758      9.0880979      843.60431      13.229162
           -2.8      759.96008      10.311298      620.29018      8.6672355      943.79641      12.721224
           -2.7      841.62957      11.855033       687.2127      9.9317091      1044.7728      14.489355
           -2.6      908.90687      11.235238      741.33292       9.622712      1130.0402      13.543747
           -2.5      976.02765      11.103411      797.18837      9.3011566      1212.3181      13.720626
           -2.4      1066.6912      12.995868      872.46244      11.139928      1321.6152      15.651957
           -2.3      1148.2928      12.935957      937.26347      10.746177      1426.6811      16.034211
           -2.2      1209.1389      12.586097      988.91384      10.611294      1498.4248      15.319862
           -2.1      1285.3283      13.903203       1050.961      11.944436      1593.3534      16.533392
             -2      1373.0102       16.07678      1122.9474      13.905562      1701.5049      19.043333
           -1.9      1385.5314      12.219113      1131.0198      10.379947      1720.7412      14.879042
           -1.8      1504.2699      15.259564      1229.2811      13.006561      1866.4755      18.331375
           -1.7      1567.6308      15.735956       1284.912       13.68459      1937.9861      19.538139
           -1.6      1582.9753      15.067954      1293.5404      12.623868      1963.3407       18.48421
           -1.5      1648.7945       16.03559      1348.8879      13.625531      2042.3106       19.35057
           -1.4       1676.749      15.804645      1370.5314      13.499162      2079.7133      18.911026
           -1.3      1711.3587      14.685719      1397.6142      12.562916      2124.4955      17.536765
           -1.2      1795.9202      16.021374      1467.7099      13.482212      2227.4573      19.539338
           -1.1      1813.6634       15.89285      1479.7286      13.313999      2254.5859      19.465197
             -1      1864.0337       16.12295      1523.9857      13.755954      2310.7102      19.425461
           -0.9      1884.6148      17.534043      1541.6387      15.025158      2334.7504      20.864017
           -0.8      1908.2595      16.638875      1558.3574      14.068346      2368.3448      20.212684
           -0.7      1945.0877      16.881927      1585.0617      14.136058      2421.3908      20.629766
           -0.6      1965.3425      17.091687      1604.0871      14.471556      2441.6417      20.625633
           -0.5      1954.5622      15.650754      1593.4073       13.15472      2431.5903      19.223179
           -0.4      2000.1345      18.824914      1632.6229      15.808021      2484.5906      23.068719
           -0.3      1990.8954      17.810699      1623.3684      14.799193      2476.4478       22.14064
           -0.2      1984.5609        17.4175      1620.2499      14.492695      2463.9647      21.717407
           -0.1       1996.158      16.799949       1629.174      14.326975      2479.1937       20.31268
              0      1987.0947      17.333194      1623.4138      14.729191      2465.0924       20.93272
            0.1      2040.1971      21.465346      1665.9827       18.14014      2532.7365      25.842013
            0.2      1980.8416      15.667808        1613.04      13.211201      2467.2924      19.027138
            0.3       1991.148      17.447186      1623.3212      14.712079       2477.348      21.193989
            0.4      1973.4961      17.722746       1611.893      15.059688      2448.5145      21.643783
            0.5      1983.9365      20.463114      1622.9352      17.895975      2456.6019      24.062434
            0.6      1929.6693      14.986243      1572.7549       12.52679      2401.3767      18.539055
            0.7      1895.4365      14.844826      1547.5637      12.520663      2353.5263      18.224109
            0.8      1877.9627      17.303461      1534.4187      14.747612      2329.4928      20.759069
            0.9      1863.6223      16.715886      1523.3169      14.225929      2311.1175      20.117257
              1      1842.0085      17.273154      1505.6092       14.61408      2283.7835      20.879306
            1.1      1731.0421      12.818732      1414.4889      10.836504      2146.7482      15.686164
            1.2       1713.265      16.032905      1398.3986       13.50435      2128.6291      19.443775
            1.3      1700.4245      15.950067      1388.0545       13.23694      2112.4995      19.962602
            1.4      1634.8028      14.341746      1335.3276      11.919052      2029.2024      17.929122
            1.5      1583.1055      14.504836      1293.6654      12.131848       1963.787      18.077118
            1.6      1530.5614      14.540071      1250.7819      12.063325       1898.356       18.15782
            1.7      1485.9001      13.228962      1213.0583      11.246988      1845.8673      15.982086
            1.8       1395.726      12.803119      1138.6499      10.776055       1735.065      15.696056
            1.9      1354.9899      14.591619      1110.2725      12.340841      1674.4627      18.158313
              2       1260.422      11.520729      1030.2541      9.8590841       1562.507      13.932627
            2.1      1197.2182      12.838023      977.62705      11.057043      1486.5267      15.189492
            2.2      1130.0363      12.387265      926.18133       10.54422      1395.8295      15.087309
            2.3      1058.2968      10.759513      863.37519      9.2263433       1315.539      12.922729
            2.4       984.5735      12.042668      802.64466      10.132293      1224.7426      14.636139
            2.5      910.38506      12.677775      742.04321      10.539041      1132.2263      15.712316
            2.6      829.72818      10.451859      677.26425      8.4630734      1030.1595      13.608932
            2.7      730.69063      8.2474277      594.28168      6.9221231      911.83391      10.124502
            2.8      670.56109      9.1589448      546.96371      8.2801208      833.46038      10.346643
            2.9      594.18884      8.6306175      484.71961      7.3090015      737.96385      10.486166
              3      514.23292       8.728962      417.74071      7.2914854      642.34493      10.690691
            3.1      458.23823      8.2930262      372.92838      7.0962103      570.83642      9.9099485
            3.2      385.27591      5.9905601      313.00864      5.0177079      481.08952      7.3816021
            3.3      331.92443      7.7710487      272.15878      6.7809126       409.1402       9.982781
            3.4      269.16878      4.7863273      218.99786      4.0213352      335.29903      5.8873748
            3.5      216.13955      4.1483919      175.09939      3.4625722      270.66202      5.1570725
            3.6      174.00987      3.9446886      141.26227      3.3647698      217.28173      4.8652735
            3.7      141.45519      4.7081981      114.40448      3.8367106      177.37958      5.9484774
            3.8      107.35745      3.2624455      86.978174      2.7144521      134.25335      4.0618173
            3.9      80.250056      2.8962851      64.535307      2.3721011      101.47814      3.6492128
