#    y_j1-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      4.4715765     0.71492674      3.6596604      0.6145446      5.5536332     0.83500742
           -4.9       8.255933        1.03262      6.8470733     0.89190949       10.12419      1.2103079
           -4.8      10.555709      1.0592037      8.5987729     0.88853662      13.166292      1.2890573
           -4.7      19.914355      2.2028272       16.75366      1.9216574      23.800659      2.5240744
           -4.6       24.93185      1.6107541      20.617775      1.3608633      30.559388      1.9538842
           -4.5      130.35475      4.2532195      107.59653      3.6167044      159.98429      5.1083815
           -4.4       166.4626      6.5952495      137.61291      5.7608995      204.02818      7.7507103
           -4.3      215.11277      5.6026536      176.69166      4.6800662      265.72648      6.8313797
           -4.2      276.21908      5.5572725      226.58568      4.6191055      341.62675      6.8523058
           -4.1      342.10607       8.201446      281.90835      6.9073799      420.68637      9.9201022
             -4      403.70186      7.5928631      333.64905      6.4455595      494.21939      9.0778425
           -3.9      487.40713      7.8395704      403.04694      6.6717098      596.42875      9.3812545
           -3.8      602.59481      10.385271      500.23006      8.8964988      733.58067      12.308756
           -3.7      689.28948      10.311269      572.67198      8.8503427      839.12072      12.262336
           -3.6      795.63883      11.052264      661.78729      9.4636776      966.70426      13.140374
           -3.5      911.21909      11.113805      757.43495      9.3709414      1108.1434       13.54143
           -3.4      1051.3498       12.59356      875.04725       10.65764      1276.0534      15.277697
           -3.3      1195.8277      12.833574      996.53536      10.918677        1449.58      15.499517
           -3.2      1332.5747      13.480283      1107.4941      11.518267      1621.6049       16.07541
           -3.1      1471.4254      13.779656      1225.7781      11.653952      1785.0596      16.763576
             -3      1648.9399      15.740142       1374.996      13.235055      1997.4224      19.239375
           -2.9      1811.3997      17.713521      1511.2437      15.239926      2193.2559      20.969529
           -2.8      1953.2076      17.744727       1625.651      15.084544       2373.409       21.38158
           -2.7      2138.5201      18.542111      1784.1742      15.788121       2590.764       22.33875
           -2.6      2255.7033      19.669082      1880.7399      16.690168      2734.2794      23.831232
           -2.5      2429.3425      19.468846      2025.4959      16.597585      2946.5791      23.375076
           -2.4      2562.8432      19.525234      2137.4926      16.874206      3105.6009      23.075278
           -2.3      2715.8271      20.547356      2264.1387      17.591288      3293.6956      24.490828
           -2.2      2842.1645      19.971234      2371.0806      16.994915      3443.1788       24.05412
           -2.1      2975.0903      21.307615      2480.6552      18.388529      3606.9776      25.062132
             -2      3133.0658      24.090968      2613.6322      20.869581      3795.6612      28.479331
           -1.9      3214.2066      22.915078      2679.0707      19.840806      3898.2732      26.886671
           -1.8      3371.7518       22.40877      2809.8749      19.343557      4091.2969      26.427575
           -1.7      3488.6022       25.04512      2910.6075      21.975858      4226.9225      29.645788
           -1.6      3575.9452      25.117022      2980.1651      21.440106      4338.0765      30.027498
           -1.5       3675.974      24.728422      3066.1301      21.302897      4455.0203        29.1899
           -1.4      3743.1623      24.436724      3119.7442      21.180214      4541.3463      28.654017
           -1.3      3839.6091      25.571154      3201.1897      22.120301      4654.9979      29.947805
           -1.2      3953.5253      24.525554      3294.0552      21.046759       4796.872      29.098567
           -1.1      4008.2465      25.854545      3339.5143      21.991277      4864.3773      30.984482
             -1      4078.5209      24.875879       3402.307      21.443763      4940.9526      29.569308
           -0.9      4159.2772      26.402191       3468.945      22.702716      5040.2162      31.259552
           -0.8       4182.821      25.040235      3488.6662      21.695712      5067.2495      29.737985
           -0.7      4273.4447      27.330985      3559.7245      23.785345      5187.4795       32.39161
           -0.6      4268.5776      25.830962      3555.2404      22.044074      5181.5737      30.958059
           -0.5      4262.6643      24.398834      3549.9245      20.866553      5175.0553      29.246011
           -0.4      4315.5078      26.671176      3596.7077      22.728539      5233.4881      31.997185
           -0.3      4318.1971       26.41716      3594.3965      22.588895      5246.6093      31.601717
           -0.2      4345.4114      27.800136       3620.282      23.799695      5272.4736      33.180651
           -0.1      4342.9337      25.614324      3615.6831      22.176275      5274.2375      30.142166
              0       4345.042      28.941996      3620.3876      25.164814      5272.0416      33.800896
            0.1      4389.8894      29.972381      3661.2751      26.305681      5319.8733      34.989348
            0.2      4314.3631      24.929732      3586.0268      21.173299      5250.8116      29.959247
            0.3      4355.8807      26.791112      3628.4533      22.987632      5287.4131       31.83573
