#  pt_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      10.583621     0.19054891      9.0327263     0.17261799      12.495544     0.20861542
              5      36.898733     0.35593309      31.194188     0.30925463      44.191615     0.41801682
             10      71.486906     0.44572356      60.255009      0.3930917      85.888267     0.51060735
             15      116.88494     0.62553527      98.449895      0.5455678        140.577     0.72981212
             20      177.74564     0.76368126      149.71413       0.659535      213.59211     0.90209489
             25      250.54867     0.90812803      211.37587     0.79316786      300.23328      1.0547029
             30      349.13841      1.1323006      295.46724     0.98876015      416.44767      1.3209086
             35      388.42193      1.1641759      328.38366      1.0099605      463.39864      1.3647478
             40      380.10918       1.123498      320.45413     0.97248189       454.8283      1.3174208
             45      346.97523      1.0657476      291.68617      0.9278796      416.53459      1.2430385
             50      307.12451     0.96061348      257.36903      0.8346678      369.93163      1.1239432
             55      264.74788     0.86772559      221.07867     0.74654439      320.22122      1.0308477
             60       224.9295     0.84678145      187.24471     0.73035687      273.00536      1.0033594
             65      192.29369     0.77705927      159.55577     0.66714062      234.29578     0.92209792
             70      163.02474     0.69556082      134.88912     0.59535126      199.24769     0.83922672
             75      139.84908     0.61401169       115.3936     0.52063954      171.47023      0.7480271
             80      121.16188     0.57757966       99.68256     0.48961483      149.05628     0.69862911
             85      104.22794     0.51802674      85.456475      0.4360844      128.75536     0.63426484
             90      91.578363     0.53824046      75.082256     0.45345094      113.04118     0.65795499
             95      80.068251     0.48626299      65.429294      0.4089965      99.246745     0.59217093
            100      68.922493     0.41818976      56.222488     0.35043983       85.57216     0.51427098
            105      60.804915      0.4073927      49.588452     0.34429348      75.493577     0.49585172
            110      53.930387     0.43670494      43.857981     0.36561966       67.16814     0.53418354
            115      47.049593     0.36476301      38.196417     0.30924522      58.711982     0.43982277
            120      42.079908     0.35298683      34.137459     0.29743437      52.538927     0.43014052
            125      37.451836     0.32989422       30.33493     0.27540414      46.849146     0.40382029
            130      33.303362     0.34735566       26.98808     0.29273617      41.618818      0.4245033
            135      29.664794      0.3107496      24.008009     0.25396389      37.132025     0.39510998
            140      25.574239     0.25948352      20.715688     0.23389267      31.943858     0.30267454
            145      24.508664      0.3392851      19.830367     0.28736871      30.715111     0.41009741
            150      21.005759     0.25458496       16.97249     0.21612351        26.3229     0.30786175
            155      19.156114     0.32345443      15.459307     0.26560868      24.035915     0.40516679
            160      17.153679     0.25356289      13.880007     0.21134387      21.449172     0.31418789
            165      15.224775     0.19432953      12.255397     0.16030034      19.156645     0.24534765
            170      14.282599     0.30286581      11.522469     0.25962985      17.936016     0.36026953
            175      12.547213     0.15930981      10.081456     0.13498001      15.816015     0.19419552
            180      11.328748     0.20275659      9.1174361     0.17033046      14.253632     0.24784677
            185      10.086729     0.16003337      8.0867153     0.13271933      12.743102     0.19936927
            190      9.1709316      0.1429178      7.3416358     0.11978299      11.612841     0.17689098
            195      8.3164716     0.13842324       6.698006     0.11623883       10.44654     0.17361268
            200      7.9874696     0.19794224      6.4277467      0.1591376      10.036272     0.25736727
            205      7.0647252     0.13493599      5.6811406      0.1141975      8.8829233     0.17234005
            210      6.2883205     0.10588746      5.0763486    0.096730067      7.8550051     0.15882203
            215      5.6292873     0.10357873      4.5224041    0.086659727      7.0815519     0.13050606
            220      5.4281836      0.1777226      4.3476374     0.14850731      6.8562164     0.21573941
            225      4.9973824     0.10979219      3.9967866    0.092888534      6.3273725     0.13350578
            230       4.522506     0.11030983      3.6108616    0.092692909      5.7372146     0.13554743
            235      4.1858496     0.12756436      3.3471784     0.10509934      5.3012209     0.16206135
            240      3.7882914    0.087749323      3.0327418     0.07325778      4.7916402     0.10972274
            245      3.4060695    0.080924657      2.7121248    0.068169368       4.333737    0.099169199
            250       3.319501     0.11978049      2.6569577     0.10202506      4.1964937      0.1446175
            255      3.1984529     0.13407415      2.5824952     0.11351726      4.0027565      0.1634941
            260      2.6767087      0.0655038      2.1384325    0.054675036      3.3847638    0.082310357
            265      2.4980195    0.058155311      1.9999354    0.047847822       3.151887    0.074861665
            270      2.2563599    0.056731816      1.7946583    0.044578164      2.8703355     0.07952687
            275      2.2284818    0.063243128      1.7880949    0.052523154      2.8026398    0.079852497
            280      2.0293376      0.0586488      1.6211519    0.048644606      2.5629012    0.074314592
            285      1.9168937     0.13776523      1.5455983     0.11379831      2.3962499     0.17162471
            290      1.6983992    0.056626075       1.355196    0.046684787      2.1512365    0.071449824
            295      1.5159618    0.041183174      1.1985111    0.032777886      1.9417143    0.054702787
            300      1.5311329    0.047916955      1.2213292     0.03974507      1.9404442    0.061063686
            305      1.3531479    0.052576544      1.0928074    0.043740059       1.682974     0.06657714
            310      1.3181283    0.050572489      1.0500892    0.042146949      1.6738276    0.063040981
            315      1.3208918     0.11666192      1.0408902    0.091421138      1.7010868     0.15203507
            320      1.3845331     0.14586931      1.1072251     0.11701471      1.7457853     0.18410731
            325      1.0153673    0.050312866     0.81729731    0.043765195      1.2734755    0.060384049
            330      1.1093725      0.0798188     0.89249079    0.067583226      1.3910116    0.096152147
            335     0.98347194    0.040979694     0.78655915    0.034291731      1.2411392    0.051404206
            340     0.79545129    0.029563138     0.63371352     0.02350572      1.0060405    0.039874239
            345     0.90477694    0.060147909     0.73093735    0.056732266      1.1268298    0.062477904
            350      0.6975045    0.026137082     0.55288119    0.020546239     0.88791704    0.035612779
            355     0.72579496    0.041134241      0.5830743    0.035664473     0.90999659    0.049747548
            360     0.81349529     0.13430801     0.69002073     0.12380532     0.94503009     0.15019702
            365     0.64044632    0.057373192     0.51423732    0.047255449     0.80413213    0.071691009
            370     0.52056448    0.022937732     0.41060851    0.017983184     0.66703136    0.031799701
            375     0.57395059    0.031607745     0.45410837    0.026269024     0.73287959    0.039928802
            380     0.47443086    0.022794702       0.374698    0.018004952     0.60629644    0.031019842
            385     0.49907722    0.035555946     0.39462459    0.030619361     0.63921044    0.042530093
            390     0.48232551    0.027423203     0.38085229    0.021392471     0.61720008    0.036831296
            395     0.40121821    0.030198922     0.32993458    0.027064503     0.48197839    0.045715533
            400     0.45045846    0.056767221     0.35905592    0.049049965     0.57103632    0.066370492
            405      0.3867561    0.018953532     0.30635979     0.01476595     0.49144362    0.025743107
            410     0.34382972    0.021507828     0.27645254    0.018015953     0.43039406     0.02802831
            415     0.33217604    0.021665786     0.27029805    0.018307661     0.40697906    0.027214464
            420     0.31921439    0.021087397       0.256863    0.017294547     0.39764288    0.027516429
            425     0.33030342    0.045650032     0.26849178    0.038594655     0.40597447    0.055386288
            430     0.28681199    0.018931788     0.22753841    0.015222573     0.36404566     0.02515495
