#   pt_Z-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1.0767332    0.038475583     0.85446799    0.031523928      1.3849841    0.049502672
              5      3.5289451    0.073753931      2.7800881    0.059367153      4.5796078    0.096212384
             10      5.7026662     0.10126509      4.5180053    0.086039273      7.3509177     0.12469323
             15      7.6721719     0.11757604      6.0422798      0.0975826      9.9633832     0.14705719
             20      9.6604614     0.14445431      7.6038987     0.11879344      12.547817       0.181387
             25      10.911439     0.13323587      8.6038736     0.10832676      14.139795     0.17134586
             30      12.703963     0.18938522      10.092365     0.15812683      16.310248     0.24165781
             35      13.822799     0.18962768      10.919379     0.15480154      17.872073     0.24267049
             40      14.325788     0.17505681      11.384223     0.14614128      18.379022     0.21887824
             45      15.376868     0.22310463      12.171684     0.18605662      19.840634     0.27512218
             50      15.798139     0.26878972      12.498115     0.21999365      20.387707     0.33663484
             55      15.786241     0.21367136      12.523385     0.17944764      20.308212     0.26301227
             60       16.24098     0.24927219      12.882317     0.20382327      20.888772     0.31462719
             65      15.360373     0.19740784       12.13541     0.16093276      19.849713     0.25130476
             70      15.837928     0.24560454      12.600531     0.20520277      20.293945     0.30104993
             75      15.783512      0.2979779      12.576957     0.24967821      20.192547     0.36767283
             80      15.745729     0.31789852      12.480494     0.25809967      20.266342     0.40113821
             85      14.595304     0.18630968      11.612572     0.15375139        18.6925      0.2360818
             90      14.961654     0.23688561      11.889746     0.19241259      19.190106     0.30011395
             95      14.517123      0.2582016      11.519527     0.21333769      18.659406     0.31932984
            100       14.43088       0.236692      11.517564      0.2034621       18.41013     0.28215893
            105      14.048019     0.20142045      11.164239     0.16859373        18.0165     0.24889996
            110      14.353699     0.25620862      11.484473     0.21628642      18.248847     0.31055089
            115      13.755756     0.19834129      11.012249      0.1925297      17.464215     0.20901159
            120      13.377892     0.25054674      10.692116     0.20746336      17.011711     0.31033698
            125      13.037081     0.16379902      10.434074     0.13575378      16.552005     0.20715698
            130      12.529174     0.16546925      10.055661     0.13778954      15.835829     0.20798201
            135      11.685693     0.12949923      9.3418819     0.10630388      14.834509      0.1652326
            140       11.81247     0.22312291      9.4300292     0.17702316      15.033546     0.29168625
            145      11.164263     0.20459148      8.9522584     0.16997141      14.127871     0.25298693
            150      10.081904     0.13284221      8.0902242     0.10987554      12.733826     0.16966297
            155      9.6920415     0.14568223      7.7766824     0.12465104      12.246561      0.1756436
            160      8.8281546     0.15370495       7.100809     0.13291421      11.122679     0.18348489
            165      8.2037594     0.13372048      6.5810978     0.11559287      10.365273     0.15965363
            170      7.4428542     0.12150888      5.9720374     0.10104886      9.4008647     0.16097913
            175      6.8866765     0.09413586      5.5285634    0.078302769      8.6878414     0.12019898
            180      6.7320339      0.1942477      5.4173897     0.16485632      8.4625471     0.23159708
            185      6.0742871     0.10893359      4.8738364    0.091100935      7.6973068     0.13867018
            190      5.4992643     0.08395788      4.4117434    0.070095025      6.9412384     0.10687621
            195      5.1989515     0.15533735      4.1861079     0.14136929      6.5337773     0.17210188
            200      4.6921577     0.07813457      3.7581155    0.064651241      5.9346996     0.09875628
            205      4.4748134    0.084946883      3.5983372    0.071695988      5.6338208     0.10559072
            210      3.9561113    0.070417525      3.1689501    0.058006194      5.0004933    0.089978762
            215       3.715709    0.069970324      2.9742322    0.058406904      4.7047411    0.087437728
